"key","value"
"CONFIRM_PASSWORD","kuthibitisha Password"
"VENDOR_ID","ID"
"DELETE_VENDOR","Futa"
"CLIENT_ID","Kitambulisho cha mteja"
"EDIT_DOMAIN","Kuongeza Domain"
"ADD_NEW","Kuongeza New Domains"
"EDIT_DOMAINS","Edit Domains"
"DOMAIN_DETAILS","domain Maelezo"
"VENDOR_NAME","jina"
"COMPANY","kampuni"
"LOGO","Logo"
"SMALL_LOGO","Logo Small"
"SEARCH_PORTAL_USR","Tafuta Portal Watumiaji"
"REVIEW_VENDOR","Tathmini ya muuzaji"
"UPDATE_VENDOR","Mwisho muuzaji"
"VERIFY","Thibitisha"
"REJECT","Kataa"
"NEED_RESUBMISSION","mahitaji Kuwasilishwa Tena"
"ADD_REGION","Kuongeza Mkoa"
"GEOFENCE_SUBHEADING_1","Kujenga mpaka virtual ili mpya"
"GEOFENCE_SUBHEADING_2","kuja kutoka mpaka kwamba ni kwa ajili ya fulani"
"GEOFENCE_EDIT_TEXT_1","Kazi itakuwa auto-kwa ajili ya Wakala, kama mpya Task marudio ndani kanda."
"GEOFENCE_EDIT_TEXT_2",", Kama mpya"
"GEOFENCE_EDIT_TEXT_3","marudio ni ndani ya kanda."
"MAP_TEXT","Gonga kwenye poligoni kuanza editing yake."
"POLYGON_TOOL","Kuchagua poligoni kuchora chombo (poligoni icon, juu-katikati ya ramani) na bomba kwenye ramani kuteka poligoni."
"GEOFENCE_DETAILS","Geo-uzio Maelezo"
"DELETE_REGION_MSG","Una uhakika unataka kufuta eneo hili"
"CLEAR_REGION","Clear Region"
"MOVE_MAP","hoja Ramani"
"MARK_REGION","Mark Region"
"SELECT_GEO","Chagua geo-uzio"
"enter_name","Ingiza Jina"
"no_geofence_found","Hakuna Geo-uzio kupatikana"
"last_updated","Last Updated"
"VENDOR_FORM_TEXT","Mwenyeji wa wateja inakabiliwa aina ndani ya sekunde chache. Weka biashara yako maalum domain kuanzisha na kuanza kupata maagizo yako mara moja. Domain mfano: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Unganisha na Zapier kuunganisha Zapier ni chombo kuungana pamoja programu wavuti. Kila trigger hufanyika katika programu moja, Zapier moja kwa moja kufanya vitendo required katika mfumo wetu. Kukubali mwaliko wa programu yetu juu ya Zapier kwa kubonyeza Unganisha kifungo na kuthibitisha yote ya maombi yako kwa kutumia API yako muhimu"
"SMS_ACCOUNT_TEXT","Sisi utapata aŭtomate ujumbe wako kwa wateja kwa njia ya kuarifiwa SMS. Sasa unaweza kwa urahisi kuunganisha yako mwenyewe huduma SMS mtoa akaunti kama Twilio au Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","Sisi kutoa msaada vyovyote maalum csv format, na kufanya kazi kwa wingi yako kuagiza mchakato imefumwa. Bonyeza tu juu ya kuwasiliana kifungo na tutumie sample csv faili kwamba unataka sisi kusaidia. Mara tu kuamsha yake kwa akaunti yako, kwa muda wa siku moja, basi utakuwa na uwezo wa vizuri upload kazi kutoka csv yako na jukwaa yetu."
"POS_INTEGRATIONS_TEXT","Kuunganisha jukwaa letu katika kuagiza au usimamizi wa kujifungua mifumo wako tayari zilizopo. Bonyeza tu juu ya kuwasiliana kifungo na tutumie barua pepe."
"MASKING_TEXT","Kufunika namba za simu ya kibinafsi kwa wito salama na kutuma ujumbe. Kulinda idadi ya mtumiaji wakati kuwezesha mawasiliano imefumwa. Simu nos. ni kamwe wazi upande wa mazungumzo, mara moja kuongeza hii kuanza kutumika. Kwa maelezo zaidi juu ya kuongeza juu, tafadhali wasiliana nasi"
"WHITE_LABEL_TEXT","Sisi ni furaha kutangaza toleo kipekee ya kutoa dashibodi kikamilifu asili na programu ya simu, na programu yako mwenyewe icon. Katika toleo hili, sisi kuchukua nafasi ya alama ya sasa kila mahali na kuweka biashara yako mwenyewe alama badala yake. Bonyeza tu juu ya kuwasiliana kifungo na tutumie barua pepe."
"BCC_EMAIL_TEXT","Pamoja na nyongeza hii, sisi amekuwezesha bcc mwenyewe katika barua pepe zote za mwisho wa wateja kupitia Tookan, ili uweze kudumisha kumbukumbu ya mawasiliano yote kwa wateja wako. Unaweza kuongeza kupokea nyingi na kugharimu ni $ 1 kila mwezi kwa kila mpokeaji, mzigo wa kila mwezi."
"BCC_EMAIL","BCC mwenyewe kwa barua pepe kwa wateja na kudumisha rekodi ya mawasiliano kwa wateja."
"ROUTE_OPTIMIZATION","njia Optimization"
"ROUTE_OPTIMIZATION_TEXT","Watumiaji sasa wanaweza kuchagua njia optimization kwa mujibu wa ""Umbali"" au ""Time"". Aidha, optimization pia inaweza kufanyika kwa mawakala maalum."
"WHITE_LABEL","Asili ya Maombi Dereva"
"POS_INTEGRATIONS","POS Uunganishaji"
"CUSTOM_CSV_SUPPORT","Custom CSV Support"
"ADD_CARD_DETAILS","Ongeza Kadi Maelezo"
"ACTIVATE_ADD_ON","Kuwasha jalizi ya"
"MASKING","idadi Masking"
"INTEGRATE_WITH_ZAPIER","Unganisha na Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","kuunganisha"
"MOBILE_APP_OFFLINE_SYNC","Umeme wa wakala wako wa kufanya kazi wakati wowote mahali popote hata bila ya uhusiano wa internet."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Kutoa uwezo wa shamba nguvu kazi yako kufanya kazi wakati wowote na mahali popote, kabisa unplugged. Hii add-on itawezesha wakala programu ya simu kufanya kazi bila uhusiano wa internet. Kumbuka: mahali geostamp na mhuri wa muda kuwa na mdogo usahihi katika mkondo."
"SMS_ACCOUNT","Unganisha akaunti yako SMS"
"DEACTIVATE","Zima"
"VENDOR_FORM","Uhifadhi Fomu (App Editor)"
"CONTROL_SCHEDULE","Kudhibiti Agent Ratiba"
"AMPLIFIED_PRODUCTIVITY","Mtazamo kukuzwa ya ratiba dereva na chaguo kusimamia ratiba na Bad ugawaji wa kazi kulingana na upatikanaji wa madereva, hivyo kupelekea ufanisi kuzidi na kuongeza uzalishaji"
"CHAT_BOT","Facebook Messenger Chat Bot"
"BOT_MSG","Wateja wanaweza fungua mjumbe na maandishi utaratibu wao wa 'Assistant App'. Pia, Biashara bila kuwa na uwezo wa kujenga"
"BOT_MSG_AND_GET","na kupata"
"BOT_MSG_STATUS","Hali kwa juu Mjumbe yenyewe."
"BOT_MSG_ASSIGNMENT","kazi moja kwa moja uliofanywa na Jukwaa yetu ya nyuma-mwisho."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Kwa urahisi kuunganisha Grubhub yako, EAT24 Takeaway, kula Sasa, njaa House, E_Order ya Mwanzo, kula Street, Delivery.com, Blizzfull, Shin Ramen nasi kwa kusambaza barua pepe yako kwa ID ya kipekee ya barua pepe na kuokoa masaa ya mwongozo Task viumbe wakati. Sisi moja kwa moja parsed miundo yake ya barua pepe ili huna kufanya kitu chochote kwa mikono."
"INTEGRATE_FOOD","Unganisha na GloriaFood - Restaurant Kuagiza System"
"INTEGRATE_FOOD_TEXT","Hii ni tume ya bure online kuagiza jukwaa la restaruants. Mikahawa wanaweza kukubali amri utoaji kuwekwa online. Kila utaratibu anapata kukubaliwa pia anapata kusukuma kwa mfumo wetu. Unahitaji kwanza kwa kujisajili kwa ajili ya mgahawa account.You unaweza kuwezesha ushirikiano kupitia API kutoka kuagiza online Usimamizi eneo."
"SIGN_UP","Jisajili kwa"
"JUGNOO_DELIVERY","Jugnoo utoaji"
"FREE","Free"
"JUGNOO_DELIVERY_TEXT","Pamoja na nyongeza hii, unaweza kupata nafasi ya kutumia Jugnoo utoaji wa meli kubwa katika ovyo yako. Unaweza kuamsha hii jalizi ya, kwa kifupi kuingia kwa sifa akaunti yako Jugnoo. Malipo yote itakuwa moja kwa moja katwa kutoka wanaohusishwa Jungoo Wallet Account.This kuongeza kwenye unapatikana tu katika"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIA"
"RECURRING_TASKS","Kazi ya mara kwa mara"
"RECURRING_TASKS_TEXT","Sasa unaweza kuunda kazi ya mara kwa mara, sawa na kurudia matukio katika kalenda ya Google kutumia Kuongeza juu. Mara baada ya kuanzishwa, utakuwa na uwezo wa kuona"
"RECURRING_TASKS_TEXT_REPEAT","Rudia"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","chaguo katika jukumu jipya ukurasa. Jaza maelezo muhimu kazi, kuangalia"
"RECURRING_TASKS_TEXT_CREATE_TASK","kuweka utawala wako na kujenga kazi. Kuweka sheria mara moja na kazi itakuwa auto-umba kila asubuhi, kama kwa mazingira yako kanuni."
"BECOME_PARTNER","Kuwa Mshirika yetu"
"BECOME_PARTNER_TEXT","Hii kuongeza kwenye utapata kupokea kazi kutoka Wamiliki nyingine za Akaunti na kutoa huduma kwa wao, kwa kutumia timu za wakala wenyewe. Data ya yatasawazishwa seamlessly kati ya akaunti, na wamiliki wote kuweka wimbo wa kazi katika wakati halisi juu wote dashboards."
"CONNECT_PARTNER","Ungana na Washirika wetu"
"CONNECT_PARTNER_TEXT","Hii kuongeza kwenye utapata kuungana na akaunti wa Washirika, ambayo kuruhusu kugawana mawakala wao kwa ajili ya kazi yako. Akaunti yako imeunganishwa na Akaunti Partner, utakuwa na uwezo wa kupeleka kazi kwa mawakala wao, kufuatilia eneo yao na kupata kamili kazi historia yatasawazishwa kwa akaunti yako. Hii kuongeza kwenye utapata kupanua meli yako, zaidi kwa kutumia akaunti mpenzi."
"STUART_DELIVERY","Stuart utoaji"
"STUART_DELIVERY_TEXT","Pamoja na nyongeza hii, unaweza kupata nafasi ya kutumia Stuart utoaji wa meli kubwa katika ovyo yako. Unaweza kuamsha hii jalizi ya, kwa kifupi kuingia kwa sifa akaunti yako Stuart."
"ADD_EMAILS","Kuongeza barua pepe"
"DEACTIVATE_ADD_ON","Zima jalizi ya"
"CONNECT_JUGNOO","Unganisha Jugnoo yako Utoaji Akaunti"
"TOOKAN_PARTNER","Kuwa Tookan Partner"
"DISPLAY_NAME","Jina Display"
"EMAIL_ID","Barua pepe Id"
"REMOVE","Ondoa"
"TOOKEN_CLIENT","Kuwa Tookan Mteja"
"REVOKED_ACCESS","Tookan Partner yako inaweza kuwa kufutwa upatikanaji yako!"
"PARTNER_TOKEN","Tookan Token Partner"
"PARTNER_TOOKEN","Token Partner"
"UNIQUE_ID","Kipekee ID kwa Email Kuainisha"
"CONNECT_STUART_ACCOUNT","Unganisha Stuart yako Utoaji Akaunti"
"CLIENT_SECRET","mteja Secret"
"CONNECT_SMS","Unganisha akaunti yako SMS"
"CHOOSE_PROVIDER","Chagua Mtoa Huduma"
"PHONE_NO","Nini namba yako ya simu"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","AuthToken"
"SENDERID","SenderID"
"SHORT_CODE","short Kanuni"
"USER_ID","ID mtumiaji"
"MASK","kufunika"
"ACTIVATED_ON","kutumika kwenye"
"CREATE_TASK_PREFERENCES","Kujenga Kazi Mapendekezo"
"CREATE_TASK_PREFERENCES_TEXT","Kipengele hiki kinaruhusu mawakala wa kujenga kazi kutoka maombi yao, na hivyo kuwapa uhuru wa kujenga kazi uwanjani. Kipengele hiki hasa inasaidia katika kesi ya matumizi kuhusiana na ukusanyaji wa data uwanjani, na inachukua mengi ya mzigo mbali mmiliki dashibodi."
"APP_INVOICE","App Malipo Module"
"APP_INVOICE_TEXT","Kipengele hiki utapata kuonyesha mtindo wako maalum html ankara katika programu wakala wakati kazi kukamilika. Mara baada ya kuamsha hii kuongeza na kuendelea, unaweza kuanzisha ankara html kwa kila template moja moja kutoka ndani ya ukurasa wa kiolezo."
"THIS_WILL","Hii itakuwa"
"ROUTE","Njia optimization kwa akaunti yako"
"INVOICE_FOR_ACCOUNT","programu ankara kwa akaunti yako"
"ALLOW_TO_CREATE","kuruhusu mawakala wako ili kuunda kazi"
"MASKING_ACCOUNT","idadi Masking kwa akaunti yako"
"VENDOR_FOR_ACCOUNT","muuzaji aina ya akaunti yako ya"
"PARSING_FOR_ACCOUNT","Email Kuainisha kwa akaunti yako."
"CACHING_ACCOUNT","programu upande Caching kwa akaunti yako."
"EMAIL_TRACKING","""Mteja email kufuatilia kwa akaunti yako."
"JD_INTEGRATION","Jugnoo utoaji Ushirikiano."
"ACTIVATE_RECURRING","Je, ungependa Kuamsha Recurring Task Kuongeza juu ya?"
"REALLY_DEACTIVATE","Je, kweli unataka kuzima kuongeza wako?"
"ACTIVATE_TOOKAN","Je, ungependa Kuamsha Tookan Mteja Kuongeza juu ya?"
"ACTIVATE_TOOKAN_PARTNER","Je, ungependa Kuamsha Tookan Partner Kuongeza juu ya?"
"NOTE","Kumbuka: Unaweza pia update tarehe ya mwisho ya utawala mara kwa mara, kwa kuchagua Carry mbele chaguo. Ukizima 2 tarehe, tarehe ya kumaliza bila kuzidisha kwa 2 matukio zaidi."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","Unaweza ufanisi kuongeza wakala njia ya kuokoa wote muda na fedha. Hii ni premium kipengele kushtakiwa tofauti juu ya akaunti yako ya sasa."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","Mtazamo kukuzwa ya ratiba dereva na chaguo kusimamia ratiba kwa mujibu wa upatikanaji wa madereva, hivyo kupelekea ufanisi kuzidi na kuongeza uzalishaji."
"WHITE_LABEL_TEXT1","Katika toleo hili, sisi kuchukua nafasi ya alama ya sasa kila mahali na kuweka biashara yako mwenyewe alama badala yake. Bonyeza tu juu ya kuwasiliana kifungo na hebu yaliyosalia."
"MASKING_TEXT1","Kufunika namba za simu ya kibinafsi kwa wito salama na kutuma ujumbe. Kulinda idadi ya mtumiaji wakati kuwezesha mawasiliano imefumwa."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Wateja wanaweza fungua mjumbe na maandishi utaratibu wao wa 'Assistant App'. Pia, Biashara bila kuwa na uwezo wa createTask, kusasisha Task na kupata Task hali ya Mtume yenyewe."
"CREATE_TASK_PREFERENCES_TEXT1","Kipengele hiki kinaruhusu mawakala wa kujenga kazi kutoka maombi yao, na hivyo kuwapa uhuru wa kujenga kazi uwanjani."
"POS_INTEGRATIONS_TEXT1","Kuunganisha jukwaa letu katika kuagiza au usimamizi wa kujifungua mifumo wako tayari zilizopo. Bonyeza tu juu ya kuwasiliana kifungo na hebu yaliyosalia."
"CUSTOM_CSV_SUPPORT_TEXT1","Sisi kutoa msaada vyovyote maalum csv format, na kufanya kazi kwa wingi yako kuagiza mchakato imefumwa."
"APP_INVOICE_TEXT1","Kipengele hiki utapata kuonyesha mtindo wako maalum html ankara katika programu wakala wakati kazi ni kukamilika na wakala."
"VENDOR_FORM_TEXT1","Mwenyeji wa wateja inakabiliwa aina ndani ya sekunde chache. Weka biashara yako maalum domain kuanzisha na kuanza kupata maagizo yako mara moja."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","Sisi utapata aŭtomate ujumbe wako kwa wateja kwa njia ya kuarifiwa SMS. Sasa unaweza kwa urahisi kuunganisha yako mwenyewe huduma SMS mtoa akaunti kama Twilio, Plivo na wengine wengi."
"EMAIL_PARSING_TEXT1","Kwa urahisi kuunganisha Grubhub yako, EAT24 Takeaway, kula Sasa, njaa House, E_Order ya Mwanzo, kula Street, Delivery.com, Blizzfull, Shin Ramen na sisi na kuokoa masaa ya mwongozo Task viumbe wakati."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Kutoa uwezo wa shamba nguvu kazi yako kufanya kazi wakati wowote na mahali popote, kabisa unplugged. Hii add-on itawezesha wakala programu ya simu kufanya kazi bila uhusiano wa internet."
"INTEGRATE_WITH_ZAPIER_TEXT1","Unganisha na Zapier kuunganisha Zapier ni chombo kuungana pamoja programu wavuti. Kukubali mwaliko wa programu yetu juu ya Zapier kwa kubonyeza Unganisha kifungo na kuthibitisha yote ya maombi yako kwa kutumia API yako muhimu."
"BCC_EMAIL_TEXT1","Pamoja na nyongeza hii, sisi amekuwezesha bcc mwenyewe katika barua pepe zote za mwisho wa wateja kupitia {{is_reseller COMPANY_NAME: 'Tookan'}}, ili uweze kudumisha kumbukumbu ya mawasiliano yote kwa wateja wako. Unaweza kuongeza kupokea nyingi mno."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Hii ni tume ya bure online kuagiza jukwaa la mikahawa. Mikahawa wanaweza kukubali amri utoaji kuwekwa online. Kila utaratibu anapata kukubaliwa pia anapata kusukuma kwa mfumo wetu."
"JUGNOO_DELIVERY_TEXT1","Na hili add-on, unaweza kupata nafasi ya kutumia Jugnoo utoaji wa meli kubwa katika ovyo yako. Tu kuingia kwa maelezo yako ya Jugnoo. Sasa inapatikana tu katika India."
"RECURRING_TASKS_TEXT1","Sasa unaweza kuunda kazi ya mara kwa mara, sawa na kurudia matukio katika kalenda ya Google kutumia Kuongeza juu. Jaza maelezo muhimu kazi, kuangalia Rudia, kuweka utawala wako na kujenga kazi."
"BECOME_PARTNER_TEXT1","Hii kuongeza kwenye utapata kupokea kazi kutoka Wamiliki nyingine za Akaunti na kutoa huduma kwa wao, kwa kutumia yako mwenyewe timu wakala realtime."
"CONNECT_PARTNER_TEXT1","Hii kuongeza kwenye utapata kupanua meli yako, zaidi kwa kutumia akaunti mpenzi, kugawana mawakala wao kwa ajili ya kazi yako."
"STUART_DELIVERY_TEXT1","Na hili add-on, unaweza kupata nafasi ya kutumia Stuart utoaji wa meli kubwa katika ovyo yako. Unaweza kuamsha hii jalizi ya, kwa kifupi kuingia kwa sifa akaunti yako Stuart."
"AGENT_SIGNUP","Agent Jiunge"
"AGENT_SIGNUP_TEXT","Na hili add-on, mawakala wako watakuwa na uwezo wa kujisajili moja kwa moja kutoka programu zao za mkononi. On inleda hii jalizi utakuwa na chaguo kuchagua kuingia fomu mawakala wako kuwasilisha. Na utakuwa na uwezo wa kuthibitisha au kukataa maoni yao moja kwa moja kutoka wakala orodha ya ukurasa wako."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Beauty"
"COMPANY_BEAUTY_TEXT","programu uzuri mteja hutoa interface ambayo inaweza kutumika na wateja wako mwisho wa kufanya uteuzi katika-nyumbani au katika-saluni. Ni kuja na dashibodi kina kusimamia na kufuatilia ratiba ya Stylists yako."
"HOME_SERVICES","Home Services"
"HOME_SERVICES_TEXT","Home Services ni programu kwa ajili ya wateja wako kufanya bookings huduma. Ni kuja na huduma configurable catalog na unaweza kubuni kama kwa sadaka ya biashara yako. Sasa unaweza seamlessly kusimamia wateja wako, kuweka nafasi na nguvu kazi kutoka kwenye dashibodi moja."
"CUSTOM_BUSINESS_APPS","Custom Business Apps"
"CUSTOM_BUSINESS_APPS_TEXT","Kujenga programu kwa lengo wateja wako na orodha desturi ikiwa ni pamoja na makundi mbalimbali na bidhaa. Kwa kutumia hii, unaweza pia kubadilisha jinsi wateja wako inakabiliwa programu inaonekana kutoka kwenye dashibodi yenyewe. Unaweza pia configure modules programu mbalimbali kama vile bei, templates desturi na programu mandhari."
"FUGU_INTEGRATION_BUSINESS","Fugu Ushirikiano kwa ajili ya Biashara App"
"FUGU_INTEGRATION_BUSINESS_TEXT","Pamoja na Fugu, unaweza kuongeza kuishi gumzo katika bidhaa yako kwa kutoa huduma kwa wateja kutoka mahali popote na wakati wowote. Inasaidia wateja wako huduma ya timu ya kujibu hoja za wateja, kutatua masuala na kutoa msaada kwa wateja juu ya kwenda kutoka kwenye mtandao pamoja na vifaa vya mkononi."
"FUGU_INTEGRATION_AGENT","Fugu Ushirikiano kwa Agent App"
"FUGU_INTEGRATION_AGENT_TEXT","Pamoja na Fugu, unaweza kuongeza kuishi gumzo katika bidhaa yako ya kutoa msaada kutoka mahali popote na wakati wowote. Inasaidia wateja wako huduma ya timu ya kujibu hoja za wakala, kutatua masuala na kutoa msaada juu ya kwenda kutoka kwenye mtandao pamoja na vifaa vya mkononi."
"INTEGRATE_BUMBL","Unganisha na Bumbl"
"INTEGRATE_BUMBL_TEXT","Easy automation kwa ajili ya watu busy. Bumbl hatua info kati ya tovuti za programu yako ya moja kwa moja, hivyo unaweza kuzingatia kazi yako muhimu zaidi. Hivyo kuunganisha sasa."
"CAR_WASH","Uoshaji magari"
"CAR_WASH_TEXT","programu Uoshaji magari husaidia wateja wako kitabu huduma yako mara moja. Ni kuja na dashibodi kina kusimamia ajira na kufuatilia ratiba ya wafanyakazi wako."
"ACTIVATE_EARNING_AND_PRICING","Kuamsha kupata na bei kwa akaunti yako"
"DEACTIVATE_EARNING_AND_PRICING","Zima kupata na bei kwa akaunti yako"
"FUGU_CHAT_AGENT","Fugu chat kwa programu yako kikali."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu ushirikiano kwa ajili ya biashara ya programu yako."
"GET_IN_TOUCH_DEACTIVATE","Tafadhali wasiliana na sisi kuzima hii jalizi."
"BECOME_A","kuwa"
"RECURRING_TASKS_CREATE_TEXT","Kuchagua wakati ambapo kazi ya mara kwa mara lazima iliyoundwa siku"
"CUSTOM_BUSINESS_SETUP","Custom Business App Setup"
"APP_NAME","Jina App"
"SENDER","mtumaji"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 sababu"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","smart SMS"
"TASK_EARNING_HEADING","Task kupata & Bei"
"TASK_EARNING_DESC_1","Hii add-on kuruhusu wakala mapato na bei mteja kuelezwa ya kila kazi kutumia template. orodha mpya itaonekana katika templates sehemu ya kukuruhusu kusanidi ni mazingira. mkono juu ya"
"TASK_EARNING_DESC_2","programu version 3.0.7 na hapo juu."
"LAUNDRY","kufulia"
"LAUNDRY_DESC_1","Kufulia ni programu kwa ajili ya wateja wako ili kuomba huduma ya kufulia. nguvu kazi yako inaweza kwa urahisi kuunganishwa na"
"LAUNDRY_DESC_2","kupokea na kamili ya kufulia Pickup na utoaji kazi .. No maendeleo required."
"RATING_HEADING","Kiwango cha wateja wako"
"RATING_DESC_1","App juu ya mafanikio ya kazi. Ratings iliyotolewa na wakala inaweza kutazamwa kwenye dashibodi katika sehemu ya wateja."
"MULTIPLE_ID","Nyingi email vitambulisho kuruhusiwa, kutengwa kwa koma"
"ENTER_DISPLAY_NAME","Ingiza Jina Display"
"ENTER_DESC","Weka Maelezo"
"ENTER_EMAIL","Weka barua pepe"
"ENTER_PARTNER_TOKEN","Weka Partner Token"
"ENTER_USER_ID","Weka User ID"
"ENTER_PASSWORD","Ingiza Nenosiri"
"ENTER_EMAIL_ID","Weka Mask ID (hiari)"
"SEARCH_TASKS","Search Kazi"
"INTEGRATE_FUGU_WITH","Kuunganisha Fugu kwa"
"route_opt","Ufanisi inaboresha wakala njia ya kuokoa wote muda na fedha."
"fugu_agent","Wezesha gumzo katika programu kati ya mawakala, Wasimamizi na wateja seamlessly."
"control_agent","Kujenga na kusimamia mawakala ratiba kwa mujibu wa upatikanaji mawakala."
"branded_agent_app","Customize jukwaa letu na biashara branding yako na kuitumia kama yako mwenyewe."
"work_time","kazi Muda"
"kato","Fikia analytics nguvu na mwelekeo wa hupata ufahamu wa biashara."
"number_masking","Kulinda wateja \ 's utambulisho na Masking namba za simu za salama wito / texting."
"zapier","Unganisha na Zapier na kuungana Tookan na maelfu ya programu."
"fb_messenger","Wateja wanaweza maandishi kazi kwenye Mjumbe wa Facebook na mameneja kupata taarifa za hali."
"create_task_from_app","Kujenga kazi fomu App"
"pos_integration","Kuunganisha jukwaa letu katika kuagiza au usimamizi wa kujifungua mifumo yako zilizopo."
"custom_csv","Kufanya wingi kazi yako kuagiza mchakato imefumwa kwa kutumia vyovyote maalum wa CSV."
"app_invoice","Display desturi HTML ankara katika programu wakala katika kazi ya kukamilisha na wakala"
"vendor_form","Setup wateja booking fomu kwenye taka jina domain yako."
"sms","Unganisha akaunti yako SMS"
"email_parsing","Kwa urahisi kuunganisha GrubHub yako, EAT24 Takeaway, kula Sasa, njaa House, E_Order ya Mwanzo, kula Street, Delivery.com, Blizzfull, Shin Ramen na sisi na kuokoa masaa ya mwongozo kuundwa kazi ya muda."
"gloria_food","Kuunganisha akaunti yako GloriaFood seamlessly na udhibiti maagizo na hii jalizi."
"jugnoo_delivery","Kutumia Jugnoo utoaji \ 's kubwa wakala kutumia maelezo yako ya Jugnoo (kwa India)."
"recurring_task","Kujenga kazi ya mara kwa mara na sheria mbalimbali, sawa na google kalenda."
"become_partner","Kushirikiana na wamiliki wengine wa akaunti na kuwapatia huduma kwa kutumia wakala wako."
"connect_partner","Kupanua wakala wako kwa kutumia mawakala wa akaunti mpenzi kwa ajili ya kazi yako."
"stuart_delivery","Kutumia Stuart utoaji \ 's kubwa wakala kutumia vitambulisho akaunti yako Stuart."
"agent_signup","Admin unaweza kuchagua template desturi ambayo itaonyeshwa kwa mawakala wakati wa Jiunge."
"customer_signup","Admin unaweza kuchagua template desturi ambayo itakuwa imeonyesha kwa wateja wakati wa Jiunge."
"beauty","Kuwawezesha wateja kupata uteuzi katika-nyumbani au katika-saluni kutumia Beauty Services."
"taxi","टैक्सी"
"agent_earning","Kufuatilia wakala mapato yako na bei kwa wateja na mazingira configurable kanuni."
"laundry","Complete kufulia Pickup na utoaji kazi kwa kuunganisha kufulia Services."
"home_service","Home Services ni programu kwa ajili ya wateja wako kufanya bookings huduma."
"car_wash","programu Uoshaji magari husaidia wateja wako kitabu huduma yako mara moja."
"customer_app","Kujenga yako mwenyewe wateja yanayowakabili programu na configure bei, mandhari na orodha."
"agent_rating","mawakala unaweza kukadiria wateja baada ya kumaliza kazi, kuonekana na wasimamizi."
"barcode","mawakala inaweza kukagua barcode na kazi zinazohusiana kupewa moja kwa moja."
"bumble","Bumbl hatua info kati ya programu za wavuti yako moja kwa moja, automating mchakato wako."
"workforce","Programu hii inawezesha kutumia high mwisho uso kugundua na teknolojia ya utambuzi juu ya wakala Programu ya simu ili kuthibitisha utambulisho wa nguvu kazi yako. Kila ishara wakati wakala ni katika wajibu, basi programu itakuwa kusababisha kamera kwa muda halisi ya kutambua wakala"
"sub_desc","Programu ya kutatua mahitaji ya biashara yako."
"Utility","Huduma"
"Integration","ushirikiano"
"Categories","Jamii"
"chat","kuzungumza"
"branded_app","Asili ya Maombi Agent"
"kato_powered_by","Kinatumia"
"gloria","Unganisha na Gloria Food"
"Beauty_Services","Beauty Services"
"Taxi_Services","Services teksi"
"Laundry_Services","Laundry Services"
"Home_Services","Home Services"
"Car_Wash_Services","Uoshaji magari Services"
"Customer_Business_Apps","Programu Wateja Biashara"
"Scan_to_Assign","Scan kwa Kabidhi"
"Workforce_Identity_Management","Nguvu kazi Identity Management"
"fugu_chat_integration","Fugu Chat Ushirikiano"
"ADVANCED_ANALYTICS","Advanced Analytics"
"Customer_Signup","Jiunge Wateja"
"interested","Mimi ni nia ya!"
"please_confirm","Tafadhali hakikisha"
"this_will","Hii itakuwa"
"ro_for_acc","Njia optimization kwa akaunti yako"
"app_invoice_for_acc","App Invoiceing Module kwa akaunti yako"
"not","si"
"allow_your_agent_create_task","kufungua kazi kutoka programu wakala"
"number_masking_for_account","idadi Masking kwa akaunti yako"
"ro_activate","Hii kuamsha Njia Optimization kwenye akaunti yako."
"ro_deactivate","Hii kuzima Njia Optimization kwenye akaunti yako."
"app_invoice_activate","Hii kuzima App Malipo Module kwa akaunti yako."
"app_invoice_deactivate","Hii kuzima App Malipo Module kwa akaunti yako."
"create_task_from_driver_activate","Hii kuamsha Kujenga Task kutoka Wakala Programu."
"create_task_from_driver_deactivate","Hii kuzima Kujenga Task kutoka Wakala Programu."
