"key","value"
"PROFILE_PHOTO","Profilfoto"
"PICKUP_LINE_1","PICKUP SECTION LINE 1"
"PICKUP_LINE_2","PICKUP SECTION LINE 2"
"DELIVERY_SECTION_LINE_1","Zuführabschnitt LINE 1"
"DELIVERY_SECTION_LINE_2","Zuführabschnitt LINE 2"
"RUNNING_LATE","SPÄT DRAN"
"TASK_ID_729401","Task-ID 729401"
"PANE_CUSTOMIZATION","Pane Customization"
"CUSTOMIZE_INDIVIDUAL_INFO","Fertigen Sie die Informationen in den einzelnen Agenten Kachel in Kartenansicht angezeigt."
"TILE_MAP_VIEW","Fliese in Kartenansicht."
"LINE1","LINIE 1"
"LINE2","ZEILE 2"
"LINE3","LINE3"
"TEXT_HERE","Text hier"
"IMAGE_CAPTION","Bildunterschrift hinzufügen"
"AWAITING_VERIY_TXT","Wartet auf Bestätigung Text"
"CUSTOMER_SIGNUP","Ügyfél Regisztráció beállítása"
"CHARACTER","karakter"
"MSG_TOOLTIP1","Ez az üzenet jelenik meg a"
"MSG_TOOLTIP2","mikor vár ellenőrzésre."
"FULL_MSG_TOOLTIP2","Ez az üzenet jelenik meg, hogy az ügyfél mikor vár ellenőrzésre."
"AGENT_PANE_CUSTOMIZATION","Agent ablak testreszabása"
"fleet_VEHICLE_TYPE","flotta járműtípus"
"ADD_VENDOR","In Portal Benutzer"
"EDIT_VENDOR","Bearbeiten Portalbenutzer"
"DOMAIN","Domain"
"CHOOSE_DOMAIN","wählen Sie Domain"
"DELETE_DOMAIN","Sind Sie sicher, dass Sie diese Domain löschen möchten"
"DOMAIN_NAME","Domain Name"
"JOB_TYPE","Auftragstyp"
"TEMPLATE","Vorlage"
"THEME_COLOR","Thema Farbe"
"IS_LOGIN","Ist Anmeldung erforderlich"
"SIGNUP_ALLOWED","SIGN UP ERLAUBT"
"AUTOFILL","Autofill Info Aktiviert"
"DARK_MAP","Anzeigen Dunkle Karte"
"CONFIRM_PASSWORD","Bestätige das Passwort"
"VENDOR_ID","ICH WÜRDE"
"DELETE_VENDOR","Löschen"
"CLIENT_ID","Kunden ID"
"EDIT_DOMAIN","Add Domain"
"ADD_NEW","Hinzufügen neuer Domains"
"EDIT_DOMAINS","Bearbeiten Domains"
"DOMAIN_DETAILS","Domaindetails"
"VENDOR_NAME","Name"
"COMPANY","Unternehmen"
"LOGO","Logo"
"SMALL_LOGO","Kleines Logo"
"SEARCH_PORTAL_USR","Keresés portál Felhasználók"
"REVIEW_VENDOR","Vélemény Vendor"
"UPDATE_VENDOR","frissítés Vendor"
"VERIFY","Ellenőrizze"
"REJECT","Elutasít"
"NEED_RESUBMISSION","Needs újraküldésének"
"ADD_REGION","Fügen Sie eine Region"
"GEOFENCE_SUBHEADING_1","Erstellen einer virtuellen Grenze, so dass eine neue"
"GEOFENCE_SUBHEADING_2","von dieser Grenze kommt der besonderen zugewiesen"
"GEOFENCE_EDIT_TEXT_1","Aufgaben werden automatisch zugewiesen Agenten, wenn neue Aufgabenziel in der Region ist."
"GEOFENCE_EDIT_TEXT_2","Wenn neue"
"GEOFENCE_EDIT_TEXT_3","Ziel ist in der Region."
"MAP_TEXT","Tippen Sie auf Polygon zu beginnen, es zu bearbeiten."
"POLYGON_TOOL","Wählen Sie Polygon-Zeichenwerkzeug (Polygon-Symbol, oben in der Mitte der Karte), und tippen Sie auf der Karte Polygon zu zeichnen."
"GEOFENCE_DETAILS","Details der Geo-Zaun"
"DELETE_REGION_MSG","Sind Sie sicher, dass Sie diese Region löschen"
"CLEAR_REGION","Löschen Region"
"MOVE_MAP","Karte verschieben"
"MARK_REGION","Mark Region"
"SELECT_GEO","Válassza geo-kerítés"
"enter_name","Név megadása"
"no_geofence_found","Nem Geo-kerítés talált"
"last_updated","Utolsó frissítés"
"VENDOR_FORM_TEXT","Hosten eines kundenorientierten Form innerhalb weniger Sekunden. Erhalten Sie Ihr Unternehmen spezifischen Domain-Setup und starten Sie Ihre Bestellungen sofort zu bekommen. Domain Beispiel: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Integration mit Zapier integrieren Zapier ein Tool Web-Anwendungen miteinander zu verbinden. Jedes Mal, wenn der Auslöser in einer App geschieht, Zapier werden die gewünschten Aktionen in unserem System automatisch durchführen. Akzeptieren Einladung an unsere App auf Zapier, indem Sie auf den Button klicken und Integrieren authentifizieren alle Ihre Anfragen Ihre API-Schlüssel verwenden"
"SMS_ACCOUNT_TEXT","Wir können Sie Ihre Nachrichten an die Kunden in Form von SMS-Benachrichtigungen automatisieren. Jetzt können Sie ganz einfach Ihr eigenes SMS-Service-Provider-Konto wie Twilio oder Plivo verbinden"
"CUSTOM_CSV_SUPPORT_TEXT","Wir bieten die Unterstützung beliebige benutzerdefinierte CSV-Format, so dass Ihre Bulk-Aufgabe Importprozess nahtlos. Klicken Sie einfach auf die Get in Touch-Taste und senden Sie uns Sie Probe CSV-Datei, die Sie uns unterstützen möchten. Sobald wir es für Ihr Konto in der Zeit eines Tages zu aktivieren, dann werden Sie in der Lage sein, glatt, um die Aufgaben von Ihrem csv auf unserer Plattform hochladen."
"POS_INTEGRATIONS_TEXT","Integrieren Sie unsere Plattform in Ihre bereits bestehende Bestellung oder Lieferung Managementsysteme. Klicken Sie einfach auf die Get in Touch-Taste und senden Sie uns eine E-Mail."
"MASKING_TEXT","Maske persönliche Telefonnummern für die sicheres Telefonieren und SMS. Schützen Sie die Nummer eines Benutzers während nahtlose Kommunikation ermöglicht. Telefon-Nr. niemals auf beiden Seiten eines Gesprächs ausgesetzt, einmal wird dieses Add aktiviert. Für weitere Informationen über das Add auf, kontaktieren Sie uns bitte"
"WHITE_LABEL_TEXT","Wir freuen uns, ein einzigartiges Angebot des Geben ein voll gebrandmarkt Armaturenbrett und mobile Anwendungen, mit Ihrem eigenen App-Symbol bekannt zu geben. In diesem Angebot ersetzen wir das aktuelle Logo überall und Ihr eigenes Firmenlogo setzen statt. Klicken Sie einfach auf die Get in Touch-Taste und senden Sie uns eine E-Mail."
"BCC_EMAIL_TEXT","Mit diesem Add-on haben wir Sie bcc sich in allen Endkunden E-Mails über Tookan aktiviert, so dass Sie Aufzeichnungen über die gesamte Kommunikation zu Ihren Kunden pflegen können. Sie können pro Empfänger, gegen Gebühr monatlich mehrere Empfänger und Kalkulation ist $ 1 MM hinzuzufügen."
"BCC_EMAIL","BCC magát az ügyfél e-maileket, hogy fenntartsák a rekord az ügyfél-kommunikáció."
"ROUTE_OPTIMIZATION","Routenoptimierung"
"ROUTE_OPTIMIZATION_TEXT","Benutzer können jetzt Routenoptimierung nach der „Entfernung“ oder „Time“ wählen. Darüber hinaus kann die Optimierung auch für bestimmte Mittel erfolgen."
"WHITE_LABEL","Branded-Treiber-Anwendungen"
"POS_INTEGRATIONS","POS-Integrationen"
"CUSTOM_CSV_SUPPORT","Benutzerdefinierte CSV-Support"
"ADD_CARD_DETAILS","In Detailansicht"
"ACTIVATE_ADD_ON","Aktivieren Sie Add-on"
"MASKING","Anzahl Masking"
"INTEGRATE_WITH_ZAPIER","Integration mit Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","Integrieren"
"MOBILE_APP_OFFLINE_SYNC","Működteti a szert dolgozni bárhol, bármikor akár internetkapcsolat nélkül."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Geben Sie die Leistung auf Ihren Außendienstmitarbeiter jederzeit zu arbeiten und an jedem Ort, total unplugged. Dieses Add-on kann der Agent mobile App ohne Internetverbindung zu arbeiten. Hinweis: Die Lage geostamp und Zeitstempel könnten geringere Genauigkeit im Offline-Modus."
"SMS_ACCOUNT","Schließen Sie Ihr SMS-Konto"
"DEACTIVATE","Deaktivieren"
"VENDOR_FORM","Buchungsformulare (App-Editor)"
"CONTROL_SCHEDULE","Control Agent Schedule"
"AMPLIFIED_PRODUCTIVITY","Ein verstärktes Sichtfeld des Fahrers Plan mit einer Option, die Zeitplanung zu überwachen und die Zuteilung der Aufgabe entsprechend der Verfügbarkeit der Treiber steuern, was zu einer erhöhten Effizienz und übertrafen Produktivität führt"
"CHAT_BOT","Facebook Messenger Chat Bot"
"BOT_MSG","Kunden können nur die Boten öffnen und ihre Reihenfolge auf den ‚Assistenten App‘ Text. Auch wäre in der Lage Unternehmen zu schaffen"
"BOT_MSG_AND_GET","und bekomme"
"BOT_MSG_STATUS","Status auf Messenger selbst."
"BOT_MSG_ASSIGNMENT","Zuordnung erfolgt automatisch durch das Platform an Backend getan."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Leicht schließen Sie GrubHub, Eat24, Imbiss, Essen Jetzt Hungry House, E_Order Start, Essen Street, Delivery.com, Blizzfull, Shin Ramen mit uns, indem Sie Ihre E-Mail an einen eindeutigen E-Mail-Weiterleitung und Stunden manueller Aufgabenerstellungszeit sparen. Wir haben automatisch die E-Mail-Formate analysiert, so dass Sie nicht von Hand, etwas zu tun haben."
"INTEGRATE_FOOD","Integration mit GloriaFood - Restaurant-Bestellsystem"
"INTEGRATE_FOOD_TEXT","Dies ist eine provisionsfreie Online-Bestellplattform für restaruants. Restaurants können online gestellt Lieferaufträge annehmen. Jedes Mal, wenn die Bestellung angenommen wird sie wird auch zu unserem System geschoben. Sie müssen sich zuerst melden Sie sich für ein Restaurant account.You kann die Integration über API aus dem Online-Bestellverwaltungsbereich ermöglichen."
"SIGN_UP","Anmelden"
"JUGNOO_DELIVERY","Jugnoo Lieferung"
"FREE","Frei"
"JUGNOO_DELIVERY_TEXT","Mit diesem Add-on, erhalten Sie die Möglichkeit Jugnoo Lieferung der große Flotte zur Verfügung zu nutzen. Sie können mit Ihren Zugangsdaten Konto Jugnoo, indem Sie einfach die Anmeldung dieses Add-on, aktivieren. Alle Zahlungen werden automatisch aus verknüpften Jungoo Wallet Account.This abgezogen add on ist derzeit nur in"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIEN"
"RECURRING_TASKS","wiederkehrende Aufgaben"
"RECURRING_TASKS_TEXT","Jetzt können Sie wiederkehrende Aufgaben, ähnlich wie bei wiederkehrenden Ereignissen in Google Kalender erstellen Mit diesem Add auf. Einmal aktiviert, können Sie ein sehen"
"RECURRING_TASKS_TEXT_REPEAT","Wiederholen"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","Option in der Task-Seite erstellen. Füllen Sie die relevanten Aufgabendetails, überprüfen"
"RECURRING_TASKS_TEXT_CREATE_TASK","setzen die Regel und die Aufgabe erstellen. Stellen Sie die Regel einmal und die Aufgabe wird es sein jeden Morgen automatisch erstellt, wie pro Ihre Regeleinstellungen."
"BECOME_PARTNER","Werden Sie unser Partner"
"BECOME_PARTNER_TEXT","Dieses Add-on ermöglicht es Ihnen, Aufgaben aus anderen Kontoinhaber zu empfangen und bieten Dienstleistungen für sie, Ihre eigenen Agenten-Teams verwenden. Die Daten werden nahtlos zwischen den Konten synchronisiert, die beide mit den Eigentümern der Aufgaben in Echtzeit auf beiden Dashboards zu verfolgen."
"CONNECT_PARTNER","Eine Verbindung mit unseren Partnern"
"CONNECT_PARTNER_TEXT","Dieses Add-on ermöglicht es Ihnen, mit unseren Partner-Accounts zu verbinden, dass ihre Agenten für Ihre Aufgaben ermöglichen den schnellen Austausch. Sobald Ihr Konto mit einem Partner Account verbunden ist, werden Sie in der Lage sein, Aufgaben zu ihren Agenten zu versenden, dessen Standort verfolgen und die vollständigen Aufgabe Geschichte zu Ihrem Konto synchronisiert zu bekommen. Dieses Add-on ermöglicht es Ihnen, Ihre Flotte zu erweitern, weiter durch die Partnerkonten nutzen."
"STUART_DELIVERY","Stuart Lieferung"
"STUART_DELIVERY_TEXT","Mit diesem Add-on, erhalten Sie die Möglichkeit, Stuart Lieferung der große Flotte zur Verfügung zu nutzen. Sie können mit Ihrem Stuart Kontoanmeldeinformationen, indem Sie einfach die Anmeldung in diesem Add-on, aktivieren."
"ADD_EMAILS","In E-Mail"
"DEACTIVATE_ADD_ON","Deaktivieren Die Add-on"
"CONNECT_JUGNOO","Schließen Sie Ihr Jugnoo Lieferung Konto"
"TOOKAN_PARTNER","Werden Sie Partner Tookan"
"DISPLAY_NAME","Anzeigename"
"EMAIL_ID","E-Mail"
"REMOVE","Löschen"
"TOOKEN_CLIENT","Werden Sie ein Tookan-Client"
"REVOKED_ACCESS","Ihr Tookan Partner kann Ihren Zugang hat widerrufen!"
"PARTNER_TOKEN","Tookan Partner Token"
"PARTNER_TOOKEN","Partner Token"
"UNIQUE_ID","Eindeutige ID für E-Mail-Parsing"
"CONNECT_STUART_ACCOUNT","Schließen Sie Ihr Stuart Lieferung Konto"
"CLIENT_SECRET","Client-Geheimnis"
"CONNECT_SMS","Schließen Sie Ihr SMS-Konto"
"CHOOSE_PROVIDER","Wählen Sie Service Provider"
"PHONE_NO","Wie ist deine Telefonnummer"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","authToken"
"SENDERID","Absenderidentität"
"SHORT_CODE","Short-Code"
"USER_ID","Benutzeridentifikation"
"MASK","Maske"
"ACTIVATED_ON","aktiviert auf"
"CREATE_TASK_PREFERENCES","Erstellen Sie Aufgabeneinstellungen"
"CREATE_TASK_PREFERENCES_TEXT","Mit dieser Funktion kann die Agenten Aufgabe aus ihrer Anwendung zu schaffen, damit ihnen die Freiheit zu schaffen Aufgaben auf dem Feld zu geben. Diese Funktion hilft vor allem in den Anwendungsfällen der Datensammlung auf dem Gebiet bezogen, und nimmt eine Menge Last von dem Armaturenbrett Eigentümer."
"APP_INVOICE","App Fakturierungsmodul"
"APP_INVOICE_TEXT","Diese Funktion ermöglicht es Ihnen, Ihre eigene HTML-Rechnung in dem Agenten-App zum Zeitpunkt angezeigt werden, wenn die Aufgabe abgeschlossen ist. Sobald Sie aktivieren diese Add-on, können Sie einstellen, die Rechnung html für jede Vorlage einzeln aus den Vorlagenseiten."
"THIS_WILL","Dieser Wille"
"ROUTE","Routenoptimierung für Ihr Konto"
"INVOICE_FOR_ACCOUNT","App Rechnung für Ihr Konto"
"ALLOW_TO_CREATE","lassen Sie Ihre Agenten Aufgaben erstellen"
"MASKING_ACCOUNT","Nummer Maskierung für Ihr Konto"
"VENDOR_FOR_ACCOUNT","Verkäufer Formular für Ihr Konto"
"PARSING_FOR_ACCOUNT","E-Mail-Parsing für Ihr Konto."
"CACHING_ACCOUNT","App seitiges Caching für Ihr Konto."
"EMAIL_TRACKING","„Kunden E-Mail-Tracking für Ihr Konto."
"JD_INTEGRATION","Jugnoo Lieferung Integration."
"ACTIVATE_RECURRING","Möchten Sie die Aufgabe regelmäßig Aktivieren hinzufügen auf?"
"REALLY_DEACTIVATE","Haben wirklich auf Sie Ihre hinzufügen möchten, deaktivieren?"
"ACTIVATE_TOOKAN","Würden Sie das Tookan-Client aktivieren möchte hinzufügen auf?"
"ACTIVATE_TOOKAN_PARTNER","Würden Sie das Tookan Partner hinzufügen auf Aktivieren gerne?"
"NOTE","Hinweis: Sie können auch das Enddatum der wiederkehrenden Regel aktualisieren, indem Sie das Vortragen Option auswählen. Wenn Sie 2 Termine deaktivieren, würde das Enddatum für 2 weitere Vorkommen erstrecken."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","Sie können die Agenten Routen spart Zeit und Geld effizient optimieren. Dies ist ein Premium-Feature separat oben auf Ihrem Girokonto belastet."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","Ein verstärktes Sichtfeld des Fahrers Plan mit einer Option, die Zeitplanung zu überwachen entsprechend der Verfügbarkeit der Fahrer somit übertroffen Effizienz und erhöhter Produktivität führt."
"WHITE_LABEL_TEXT1","In diesem Angebot ersetzen wir das aktuelle Logo überall und Ihr eigenes Firmenlogo setzen statt. Klicken Sie einfach auf die Get in Touch-Taste und lassen Sie uns den Rest."
"MASKING_TEXT1","Maske persönliche Telefonnummern für die sicheres Telefonieren und SMS. Schützen Sie die Nummer eines Benutzers während nahtlose Kommunikation ermöglicht."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Kunden können nur die Boten öffnen und ihre Reihenfolge auf den ‚Assistenten App‘ Text. Auch wäre in der Lage Unternehmen zu Create, aktualisieren Aufgabe und bekommen Aufgabenstatus auf Messenger selbst."
"CREATE_TASK_PREFERENCES_TEXT1","Mit dieser Funktion kann die Agenten Aufgabe aus ihrer Anwendung zu schaffen, damit ihnen die Freiheit zu schaffen Aufgaben auf dem Feld zu geben."
"POS_INTEGRATIONS_TEXT1","Integrieren Sie unsere Plattform in Ihre bereits bestehende Bestellung oder Lieferung Managementsysteme. Klicken Sie einfach auf die Get in Touch-Taste und lassen Sie uns den Rest."
"CUSTOM_CSV_SUPPORT_TEXT1","Wir bieten die Unterstützung beliebige benutzerdefinierte CSV-Format, so dass Ihre Bulk-Aufgabe Importprozess nahtlos."
"APP_INVOICE_TEXT1","Diese Funktion ermöglicht es Ihnen, Ihre eigene HTML-Rechnung in dem Agenten-App angezeigt werden, wenn eine Aufgabe durch die Agenten abgeschlossen ist."
"VENDOR_FORM_TEXT1","Hosten eines kundenorientierten Form innerhalb weniger Sekunden. Erhalten Sie Ihr Unternehmen spezifischen Domain-Setup und starten Sie Ihre Bestellungen sofort zu bekommen."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","Wir können Sie Ihre Nachrichten an die Kunden in Form von SMS-Benachrichtigungen automatisieren. Jetzt können Sie ganz einfach Ihr eigenes SMS-Service-Provider-Konto wie Twilio, Plivo und viele andere verbinden."
"EMAIL_PARSING_TEXT1","Leicht schließen Sie GrubHub, Eat24, Imbiss, Essen Jetzt Hungry House, E_Order Start, Essen Street, Delivery.com, Blizzfull, Shin Ramen mit uns und Stunden der manuellen Aufgabenerstellungszeit sparen."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Geben Sie die Leistung auf Ihren Außendienstmitarbeiter jederzeit zu arbeiten und an jedem Ort, total unplugged. Dieses Add-on kann der Agent mobile App ohne Internetverbindung zu arbeiten."
"INTEGRATE_WITH_ZAPIER_TEXT1","Integration mit Zapier integrieren Zapier ein Tool Web-Anwendungen miteinander zu verbinden. Akzeptieren Einladung an unsere App auf Zapier durch Klicken auf die Schaltfläche Integrieren und authentifizieren alle Ihre Anfragen mit Ihrem API-Schlüssel."
"BCC_EMAIL_TEXT1","Mit diesem Add-on haben wir Sie bcc sich in allen Endkunden E-Mails über {{is_reseller company_name: ‚Tookan‘}} aktiviert, so dass Sie Aufzeichnungen über die gesamte Kommunikation zu Ihren Kunden pflegen können. Sie können auch mehrere Empfänger hinzufügen."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Dies ist eine provisionsfreie Online-Bestellplattform für Restaurants. Restaurants können online gestellt Lieferaufträge annehmen. Jedes Mal, wenn die Bestellung angenommen wird sie wird auch zu unserem System geschoben."
"JUGNOO_DELIVERY_TEXT1","Mit diesem Add-on, erhalten Sie die Möglichkeit Jugnoo Lieferung der große Flotte zur Verfügung zu nutzen. Melden Sie sich einfach mit Ihren Zugangsdaten Jugnoo. Derzeit nur in Indien."
"RECURRING_TASKS_TEXT1","Jetzt können Sie wiederkehrende Aufgaben, ähnlich wie bei wiederkehrenden Ereignissen in Google Kalender erstellen Mit diesem Add auf. Füllen Sie die relevanten Aufgabendetails, überprüfen wiederholen, setzen die Regel und die Aufgabe erstellen."
"BECOME_PARTNER_TEXT1","Dieses Add-on ermöglicht es Ihnen, Aufgaben aus anderen Kontoinhaber zu empfangen und bieten Dienstleistungen für sie, Ihre eigenen Agenten-Teams in Echtzeit verwenden."
"CONNECT_PARTNER_TEXT1","Dieses Add-on ermöglicht es Ihnen, Ihre Flotte zu erweitern, weiter durch die Partnerkonten nutzen, teilen ihre Agenten für Ihre Aufgaben."
"STUART_DELIVERY_TEXT1","Mit diesem Add-on, erhalten Sie die Möglichkeit, Stuart Lieferung der große Flotte zur Verfügung zu nutzen. Sie können mit Ihrem Stuart Kontoanmeldeinformationen, indem Sie einfach die Anmeldung in diesem Add-on, aktivieren."
"AGENT_SIGNUP","Agent Anmelden"
"AGENT_SIGNUP_TEXT","Mit diesem Add-on werden Ihre Agenten in der Lage sein, direkt von ihrem Handy-App anmelden. Bei der Aktivierung dieses Add-on Sie haben eine Option, wird ein Anmeldeformular, die Ihre Agenten wählen wird vorzulegen. Und Sie werden in der Lage zu überprüfen oder zu verwerfen ihren Anträgen direkt von Ihrer Agentenliste Seite."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Schönheit"
"COMPANY_BEAUTY_TEXT","Schönheit Kunden App bietet die Schnittstelle, die zu Hause oder im Salon Verabredungen von Ihrem Endkunden verwendet werden können, zu machen. Es kommt mit einem umfassenden Armaturenbrett zu verwalten und die Zeitpläne Ihrer Stylisten zu überwachen."
"HOME_SERVICES","Haus & Garten"
"HOME_SERVICES_TEXT","Haus & Garten ist eine App für Ihre Kunden Service-Buchungen zu machen. Es kommt mit einem konfigurierbaren Servicekatalog und Sie können nach Ihrem geschäftlichen Angebote entwerfen. Jetzt können Sie problemlos Ihre Kunden, Buchungen und Mitarbeiter von einem Armaturenbrett verwalten."
"CUSTOM_BUSINESS_APPS","Individuelle Business-Apps"
"CUSTOM_BUSINESS_APPS_TEXT","Bauen App für Ihre Zielkunden mit eigenem Katalog mit verschiedenen Kategorien und Produkten. Mit diesem können Sie auch die Art und Weise ändern, um Ihre Kunden-Anwendungen gegenüber vom Armaturenbrett selbst sieht. Sie können auch verschiedene App-Module wie Preisgestaltung, benutzerdefinierte Vorlagen und App Thema konfigurieren."
"FUGU_INTEGRATION_BUSINESS","Fugu Integration for Business App"
"FUGU_INTEGRATION_BUSINESS_TEXT","Mit Fugu, können Sie Live-Chat in Ihrem Produkt in dem Kunden-Support von jedem Ort und zu jeder Zeit zur Verfügung stellen. Es hilft Ihr Kundendienst-Team Kundenanfragen zu beantworten, Probleme zu lösen und dem Kundendienst auf dem Sprung von Web sowie mobile Geräte."
"FUGU_INTEGRATION_AGENT","Fugu Integration für Agent App"
"FUGU_INTEGRATION_AGENT_TEXT","Mit Fugu, können Sie Live-Chat in Ihrem Produkt hinzufügen Unterstützung bieten von überall und zu jeder Zeit. Es hilft Ihrem Kundendienst Agenten Fragen zu beantworten, Probleme zu lösen und sowie mobile Geräte Unterstützung für unterwegs von Web bereitzustellen."
"INTEGRATE_BUMBL","Integration mit Bumbl"
"INTEGRATE_BUMBL_TEXT","Einfache Automatisierung für viel beschäftigt Leute. Bumbl bewegt sich Informationen zwischen Web-Apps automatisch, so können Sie sich auf Ihre wichtigsten Arbeiten konzentrieren. So, jetzt verbinden."
"CAR_WASH","Autowäsche"
"CAR_WASH_TEXT","Car Wash App hilft Ihren Kunden Ihre Dienstleistungen sofort buchen. Es kommt mit einem umfassenden Armaturenbrett Aufträge zu verwalten und die Zeitpläne Ihrer Mitarbeiter zu überwachen."
"ACTIVATE_EARNING_AND_PRICING","Aktivieren Earning und Preise für Ihr Konto"
"DEACTIVATE_EARNING_AND_PRICING","Deaktivieren Sie Earning und Preise für Ihr Konto"
"FUGU_CHAT_AGENT","Fugu-Chat für Ihre Agenten App."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu-Integration für Ihr Unternehmen App."
"GET_IN_TOUCH_DEACTIVATE","Bitte nehmen Sie Kontakt mit uns dieses Add-on zu deaktivieren."
"BECOME_A","Etwas werden"
"RECURRING_TASKS_CREATE_TEXT","Wählen Sie die Zeit, als die wiederkehrende Aufgabe sollte täglich erstellt werden"
"CUSTOM_BUSINESS_SETUP","Gewohnheit Anwendungs-Setup"
"APP_NAME","App Name"
"SENDER","Absender"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2-Faktor"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Smart SMS"
"TASK_EARNING_HEADING","Aufgabe Earning & Preise"
"TASK_EARNING_DESC_1","Dieses Add-on wird Agent verdienen & Kundenpreise definiert werden für jede Aufgabe mit Hilfe einer Schablone ermöglichen. Ein neues Menü wird in den Vorlagen Abschnitt scheinen Sie, dass es Einstellungen können konfiguriert werden. unterstützt auf"
"TASK_EARNING_DESC_2","App-Version 3.0.7 und höher."
"LAUNDRY","Wäsche"
"LAUNDRY_DESC_1","Wäscherei ist eine App für Ihre Kunden einen Wäscheservice zu beantragen. Ihre Mitarbeiter leicht werden kann integriert mit"
"LAUNDRY_DESC_2","zu empfangen und komplette Wäsche Abhol- und Liefer Aufgaben .. Keine Entwicklung erforderlich."
"RATING_HEADING","Bewerten Sie Ihre Kunden"
"RATING_DESC_1","App auf dem erfolgreichen Abschluss der Aufgabe. Bewertungen durch das Mittel gegeben werden, können auf dem Armaturenbrett im Kundenbereich angezeigt werden."
"MULTIPLE_ID","Mehrere E-Mail-IDs erlaubt, durch Komma getrennt"
"ENTER_DISPLAY_NAME","Geben Sie Anzeigename"
"ENTER_DESC","Beschreibung eingeben"
"ENTER_EMAIL","Email eingeben"
"ENTER_PARTNER_TOKEN","Geben Sie Partner Token"
"ENTER_USER_ID","Geben Sie Benutzer-ID"
"ENTER_PASSWORD","Passwort eingeben"
"ENTER_EMAIL_ID","Geben Sie Mask ID (optional)"
"SEARCH_TASKS","Keresés Feladatok"
"INTEGRATE_FUGU_WITH","Integrieren Fugu mit"
"route_opt","Hatékonyan optimalizálja szer útvonalak ezzel időt és pénzt."
"fugu_agent","Engedélyezze az alkalmazáson belüli beszélgetések között ügynökök, és a vásárlóktól zökkenőmentesen."
"control_agent","Létrehozása és kezelése szerek menetrend szerinti szerek elérhetőségét."
"branded_agent_app","Személyre szabhatja platform az üzleti márka és használja, mint a saját."
"work_time","Munkaidő"
"kato","Jut hatékony elemzési és trendek levezetéséhez üzleti betekintést."
"number_masking","Megvédeni az ügyfél \ 's identitás maszkolás telefonszámokat biztonságos hívás / sms."
"zapier","Integráljon Zapier és csatlakoztassa Tookan ezer apps."
"fb_messenger","Az ügyfelek szöveges feladatot a Facebook Messenger és a vezetők kap állapotáról."
"create_task_from_app","Feladat létrehozása forma App"
"pos_integration","Integrálja a platform a meglévő rendelési vagy szállítási rendszerek."
"custom_csv","Tedd tömeges feladat importálási folyamat zökkenőmentes bármilyen egyéni CSV formátumban."
"app_invoice","Kijelző egyéni HTML számlát az ügynök alkalmazást feladat befejezésekor az ügynök"
"vendor_form","Beállítás ügyfél foglalási űrlapot a kívánt domain nevet."
"sms","Csatlakozás az SMS-fiók"
"email_parsing","Könnyen csatlakoztathatja GrubHub, Eat24, Elvihető, esznek Most Hungry House, E_Order Start esznek Street, Delivery.com, Blizzfull, Shin Ramen velünk, és mentse órás kézi feladat létrehozásakor."
"gloria_food","Integrálja GloriaFood véve zökkenőmentesen és kezelhet ezzel add-on."
"jugnoo_delivery","Hasznosítani Jugnoo Szállítási \ 's nagy ügynök segítségével Jugnoo hitelesítő adatok (India)."
"recurring_task","Készítsen ismétlődő feladat különböző szabályok, hasonlóan a Google naptár."
"become_partner","Partner más fióktulajdonosok és biztosítja számukra szolgáltatások segítségével szert."
"connect_partner","Bővítse szer felhasználásával ügynökei partner fiókokat a feladat."
"stuart_delivery","Hasznosítani Stuart Szállítási \ 's nagy ügynök segítségével Stuart fiók hitelesítő adatait."
"agent_signup","Admin kiválasztáshoz egyéni sablon mely akkor látható, hogy a készítés során Regisztráció."
"customer_signup","Admin kiválaszthatja egyéni sablon mely akkor látható, hogy az ügyfelek a regisztráció során."
"beauty","Lehetővé teszik az ügyfelek, hogy otthon vagy szalon előjegyezni Beauty Services."
"taxi","Taxi"
