"key","value"
"SECTION","الجزء"
"DISPLAY","عرض"
"VEHICLE_TYPE_OR_PHOTO","'S السيارة نوع أو صورة"
"VEHICLE_TYPE","نوع السيارة"
"PROFILE_PHOTO","صورة الملف الشخصي"
"PICKUP_LINE_1","PICKUP القسم خط 1"
"PICKUP_LINE_2","PICKUP القسم خط 2"
"DELIVERY_SECTION_LINE_1","DELIVERY القسم خط 1"
"DELIVERY_SECTION_LINE_2","DELIVERY القسم خط 2"
"RUNNING_LATE","متأخر"
"TASK_ID_729401","رقم مهمة 729401"
"PANE_CUSTOMIZATION","جزء التخصيص"
"CUSTOMIZE_INDIVIDUAL_INFO","تخصيص المعلومات المعروضة في البلاط وكيل فردي في عرض الخريطة."
"TILE_MAP_VIEW","البلاط في عرض الخريطة."
"LINE1","خط 1"
"LINE2","خط 2"
"LINE3","LINE3"
"TEXT_HERE","النص هنا"
"IMAGE_CAPTION","إضافة صورة توضيحية"
"AWAITING_VERIY_TXT","في انتظار التحقق النص"
"CUSTOMER_SIGNUP","إعداد اشتراك العملاء"
"CHARACTER","حرف"
"MSG_TOOLTIP1","وسيتم عرض هذه الرسالة إلى"
"MSG_TOOLTIP2","عندما تنتظر التحقق."
"FULL_MSG_TOOLTIP2","وسيتم عرض هذه الرسالة إلى العميل عندما تنتظر التحقق."
"AGENT_PANE_CUSTOMIZATION","وكيل جزء التخصيص"
"fleet_VEHICLE_TYPE","أسطول نوع السيارة"
"ADD_VENDOR","إضافة البوابة العضو"
"EDIT_VENDOR","تحرير البوابة العضو"
"DOMAIN","نطاق"
"CHOOSE_DOMAIN","اختيار المجال"
"DELETE_DOMAIN","هل أنت متأكد أنك تريد حذف هذا النطاق"
"DOMAIN_NAME","اسم النطاق"
"JOB_TYPE","نوع الوظيفة"
"TEMPLATE","قالب"
"THEME_COLOR","لون الموضوع"
"IS_LOGIN","هو تسجيل الدخول مطلوب"
"SIGNUP_ALLOWED","SIGN UP سمح"
"AUTOFILL","التدوين الآلي معلومات ممكن"
"DARK_MAP","اعرض الخارطة الظلام"
"CONFIRM_PASSWORD","تأكيد كلمة المرور"
"VENDOR_ID","هوية شخصية"
"DELETE_VENDOR","حذف"
"CLIENT_ID","ID العميل"
"EDIT_DOMAIN","إضافة مجال"
"ADD_NEW","إضافة مجالات جديدة"
"EDIT_DOMAINS","تحرير النطاقات"
"DOMAIN_DETAILS","تفاصيل المجال"
"VENDOR_NAME","اسم"
"COMPANY","شركة"
"LOGO","شعار"
"SMALL_LOGO","شعار صغير"
"SEARCH_PORTAL_USR","بحث مستخدمي البوابة"
"REVIEW_VENDOR","بائع مراجعة"
"UPDATE_VENDOR","تحديث البائع"
"VERIFY","التحقق"
"REJECT","رفض"
"NEED_RESUBMISSION","يحتاج إعادة تقديم"
"ADD_REGION","إضافة منطقة"
"GEOFENCE_SUBHEADING_1","إنشاء حدود الظاهري بحيث جديدة"
"GEOFENCE_SUBHEADING_2","القادمة من تلك الحدود تم تعيينه إلى خاص"
"GEOFENCE_EDIT_TEXT_1","سوف يكون المهام إلى وكيل المعينة لصناعة السيارات، إن جهة العمل الجديدة في المنطقة."
"GEOFENCE_EDIT_TEXT_2","، إذا جديدة"
"GEOFENCE_EDIT_TEXT_3","الوجهة داخل المنطقة."
"MAP_TEXT","اضغط على مضلع لبدء تحريره."
"POLYGON_TOOL","اختيار المضلع أداة الرسم (رمز المضلع، من أعلى إلى وسط الخريطة) والاستفادة على الخريطة لرسم مضلع."
"GEOFENCE_DETAILS","تفاصيل الجغرافية السياج"
"DELETE_REGION_MSG","هل أنت متأكد أنك تريد حذف هذه المنطقة"
"CLEAR_REGION","مسح منطقة"
"MOVE_MAP","نقل خريطة"
"MARK_REGION","علامة منطقة"
"SELECT_GEO","حدد الجغرافية سياج"
"enter_name","أدخل الاسم"
"no_geofence_found","لم يتم العثور على الجغرافية السياج"
"last_updated","آخر تحديث"
"VENDOR_FORM_TEXT","استضافة شكل العملاء التي تواجه في غضون ثوان قليلة. الحصول على أعمال محددة الإعداد المجال الخاص بك والبدء في الحصول على أوامر على الفور. المجال سبيل المثال: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","تتكامل مع Zapier دمج Zapier هو أداة للتواصل معا تطبيقات الويب. كلما يحدث على الزناد في واحد التطبيق، سوف Zapier تنفيذ الإجراءات المطلوبة في نظامنا تلقائيا. قبول دعوة إلى التطبيق لدينا على Zapier عن طريق النقر على زر دمج وتوثيق جميع الطلبات باستخدام مفتاح API الخاص بك"
"SMS_ACCOUNT_TEXT","نحن يسمح لك لأتمتة رسائلك للعملاء في شكل اشعارات SMS. الآن يمكنك الاتصال بسهولة الخاص حساب مزود خدمة SMS الخاصة بك مثل Twilio أو Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","ونحن نقدم الدعم أي تنسيق CSV مخصصة، مما يجعل عملية الاستيراد مهمة السائبة بك سلس. فقط اضغط على الحصول على في لمسة زر وترسل لنا لك ملف CSV العينة التي تريد منا أن دعم. وبمجرد وتفعيلها لحسابك، في الوقت المناسب ليوم واحد، فإنك سوف تكون قادرة على تحميل بسلاسة المهام من CSV لبرنامجنا."
"POS_INTEGRATIONS_TEXT","دمج برنامجنا الدخول الى حسابك في أنظمة ترتيب أو إدارة تسليم القائمة بالفعل. فقط اضغط على الحصول على في لمسة زر وترسل لنا البريد."
"MASKING_TEXT","قناع أرقام الهواتف الشخصية للاتصال آمن والرسائل النصية. حماية عدد المستخدم مع تمكين اتصالات غير منقطعة. غ الهاتف. لم يتم كشفها على جانبي محادثة، مرة واحدة يتم تنشيط هذه الإضافة. للحصول على مزيد من المعلومات عن الوظيفة، يرجى الاتصال بنا"
"WHITE_LABEL_TEXT","ونحن سعداء للإعلان عن عرض فريد لإعطاء لوحة القيادة وصفت بشكل كامل وتطبيقات الجوال، مع رمز التطبيق الخاص بك. في هذا العرض، ونحن استبدال الشعار الحالي في كل مكان، ووضع الشعار الخاص بك الأعمال التجارية الخاصة بدلا من ذلك. فقط اضغط على الحصول على في لمسة زر وترسل لنا البريد."
"BCC_EMAIL_TEXT","مع هذا الملحق، ونحن مكنت لك مخفية نفسك في جميع رسائل البريد الإلكتروني في نهاية العملاء عبر Tookan، بحيث يمكنك الاحتفاظ بسجلات لجميع الاتصالات للعملاء. يمكنك إضافة أجهزة الاستقبال متعددة وتكلف هو $ 1 شهريا في المتلقي، تحمل شهريا."
"BCC_EMAIL","BCC نفسك لرسائل البريد الإلكتروني العملاء للحفاظ على سجل للاتصال العملاء."
"ROUTE_OPTIMIZATION","الطريق الأمثل"
"ROUTE_OPTIMIZATION_TEXT","ويمكن للمستخدمين الآن اختيار الطريق الأمثل وفقا ل""المسافة"" أو ""الوقت"". وبالإضافة إلى ذلك، والتحسين ويمكن أيضا أن يتم ذلك عن وكلاء معين."
"WHITE_LABEL","تطبيقات سائق وصفت"
"POS_INTEGRATIONS","POS التكاملات"
"CUSTOM_CSV_SUPPORT","مخصص دعم CSV"
"ADD_CARD_DETAILS","إضافة تفاصيل بطاقة"
"ACTIVATE_ADD_ON","تفعيل أضف على"
"MASKING","عدد إخفاء"
"INTEGRATE_WITH_ZAPIER","تتكامل مع Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","دمج"
"MOBILE_APP_OFFLINE_SYNC","السلطة وكيلك للعمل في أي وقت في أي مكان حتى من دون اتصال بالإنترنت."
"MOBILE_APP_OFFLINE_SYNC_TEXT","منح السلطة إلى القوى العاملة مجال عملك للعمل في أي وقت وفي أي مكان، موصول تماما. هذا إضافة على تمكن التطبيق المحمول وكيل للعمل دون اتصال بالإنترنت. ملاحظة: geostamp الموقع والطابع الزمني قد يكون أقل دقة في وضع غير متصل بالشبكة."
"SMS_ACCOUNT","ربط حساب SMS الخاصة بك"
"DEACTIVATE","عطل"
"VENDOR_FORM","أشكال الحجز (كونا محرر)"
"CONTROL_SCHEDULE","جدول كيل السيطرة"
"AMPLIFIED_PRODUCTIVITY","وجهة نظر تضخيم الجدول الزمني السائق مع وجود خيار للإشراف على جدولة وتوجيه وتخصيص المهمة وفقا لتوافر السائقين، مما يؤدي إلى كفاءة تجاوز وزيادة الإنتاجية"
"CHAT_BOT","الفيسبوك رسول الدردشة بوت"
"BOT_MSG","يمكن للعملاء مجرد فتح رسول النص وترتيبها إلى ""مساعد التطبيقات. أيضا، فإن الأعمال تكون قادرة على خلق"
"BOT_MSG_AND_GET","واحصل على"
"BOT_MSG_STATUS","الوضع على رسول نفسها."
"BOT_MSG_ASSIGNMENT","ويتم التنازل تلقائيا عن طريق منصة لدينا في الخلفية."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","الاتصال بسهولة Grubhub الخاص بك، EAT24، الوجبات الجاهزة، أكل الآن، جائع البيت، E_Order ابدأ، وأكل شارع، Delivery.com، Blizzfull، شين رامين معنا عن طريق إعادة توجيه رسائل البريد الإلكتروني إلى معرف بريد إلكتروني فريد وحفظ ساعة من وقت إنشاء اليدوي العمل. لقد تحليل تلقائيا صيغ البريد الإلكتروني الخاصة بهم بحيث لم يكن لديك لفعل أي شيء يدويا."
"INTEGRATE_FOOD","تتكامل مع GloriaFood - مطعم نظام الترتيب"
"INTEGRATE_FOOD_TEXT","هذا هو على الانترنت منصة يأمر بدون عمولة للريستاروانتس. المطاعم يمكن قبول أوامر التسليم وضعت على الانترنت. كلما يحصل على قبول من أجل ذلك أيضا يحصل دفعت إلى نظامنا. تحتاج أولا إلى الاشتراك عن مطعم account.You قد تمكن التكامل عبر API من منطقة إدارة الطلب على الانترنت."
"SIGN_UP","سجل"
"JUGNOO_DELIVERY","Jugnoo تسليم"
"FREE","حر"
"JUGNOO_DELIVERY_TEXT","مع هذا الملحق، يمكنك الحصول على فرصة للاستفادة من أسطول Jugnoo تسليم الكبير تحت تصرفكم. يمكنك تفعيل هذه الوظيفة الإضافية على، ببساطة عن طريق تسجيل الدخول باستخدام بيانات اعتماد الحساب Jugnoo الخاص بك. سيتم خصم جميع المدفوعات تلقائيا من ربط Account.This محفظة Jungoo إضافة على غير متوفرة حاليا فقط في"
"JUGNOO_DELIVERY_TEXT_INDIA","الهند"
"RECURRING_TASKS","المهام المتكررة"
"RECURRING_TASKS_TEXT","الآن يمكنك إنشاء المهام المتكررة، على غرار تكرار الأحداث في تقويم Google باستخدام هذا إضافة على. بمجرد تفعيلها، سوف تكون قادرا على رؤية"
"RECURRING_TASKS_TEXT_REPEAT","كرر"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","الخيار في صفحة إنشاء المهمة. في ملء التفاصيل المهمة ذات الصلة، وتحقق"
"RECURRING_TASKS_TEXT_CREATE_TASK","وضع القاعدة وإنشاء المهمة. تعيين القاعدة مرة واحدة وسوف تكون مهمة لصناعة السيارات في خلق كل صباح، وفقا لإعدادات القاعدة."
"BECOME_PARTNER","أصبح لدينا شريك"
"BECOME_PARTNER_TEXT","هذا إضافة على يتيح لك الحصول على المهام من أصحاب حساب أخرى، وتقديم الخدمات لهم، وذلك باستخدام فرق وكيل الخاصة بك. ومزامنته البيانات بسهولة بين الحسابات، مع كل من أصحاب حفظ المسار من المهام في الوقت الحقيقي على كل من لوحات."
"CONNECT_PARTNER","التواصل مع الشركاء لدينا"
"CONNECT_PARTNER_TEXT","هذا إضافة على تمكنك من الاتصال مع حسابات الشركاء، التي تتيح تبادل عملائهم للمهام الخاصة بك. بمجرد توصيل حسابك مع حساب الشريك، سوف تكون قادرة على ارسال المهام لعملائهم، وتتبع مواقعها والحصول على محفوظات المهمة كاملة مزامنته إلى حسابك. هذا إضافة على يسمح لك لتوسيع أسطول الخاص بك، مما من خلال الاستفادة من حسابات الشركاء."
"STUART_DELIVERY","ستيوارت تسليم"
"STUART_DELIVERY_TEXT","مع هذا الملحق، يمكنك الحصول على فرصة للاستفادة من أسطول ستيوارت تسليم الكبير تحت تصرفكم. يمكنك تفعيل هذه الوظيفة الإضافية على، ببساطة عن طريق تسجيل الدخول باستخدام بيانات اعتماد حساب ستيوارت بك."
"ADD_EMAILS","إضافة رسائل البريد الإلكتروني"
"DEACTIVATE_ADD_ON","تعطيل ما أضف على"
"CONNECT_JUGNOO","ربط حساب تسليم Jugnoo لديك"
"TOOKAN_PARTNER","كن شريكا Tookan"
"DISPLAY_NAME","اسم العرض"
"EMAIL_ID","عنوان الايميل"
"REMOVE","إزالة"
"TOOKEN_CLIENT","تصبح عميل Tookan"
"REVOKED_ACCESS","Tookan شريكك قد تم إلغاء إمكانية الوصول الخاصة بك!"
"PARTNER_TOKEN","Tookan شريك رمز"
"PARTNER_TOOKEN","شريك رمز"
"UNIQUE_ID","معرف فريد للبريد الإلكتروني توزيع"
"CONNECT_STUART_ACCOUNT","ربط حساب تسليم ستيوارت لديك"
"CLIENT_SECRET","سر العميل"
"CONNECT_SMS","ربط حساب SMS الخاصة بك"
"CHOOSE_PROVIDER","اختيار مقدم الخدمة"
"PHONE_NO","ما هو رقم هاتفك"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","AuthToken"
"SENDERID","هوية المرسل"
"SHORT_CODE","رمز قصير"
"USER_ID","معرف المستخدم"
"MASK","قناع"
"ACTIVATED_ON","المنشط على"
"CREATE_TASK_PREFERENCES","إنشاء المهام تفضيلات"
"CREATE_TASK_PREFERENCES_TEXT","هذه الميزة تسمح للعملاء لخلق مهمة من تطبيقها، وبالتالي منحهم الحرية لخلق المهام على ارض الملعب. هذه الميزة يساعد خصوصا في حالات الاستخدام المتعلقة بجمع البيانات في هذا المجال، ويأخذ الكثير من تحميل قبالة المالك لوحة أجهزة القياس."
"APP_INVOICE","التطبيق الفواتير وحدة"
"APP_INVOICE_TEXT","هذه الميزة تسمح لك بعرض الخاصة فاتورة أتش تي أم أل المخصصة في تطبيق عامل في الوقت الذي يكمل مهمة. وبمجرد تفعيل هذه الإضافة على، يمكنك إعداد أتش تي أم أل فاتورة لكل قالب بشكل فردي من داخل صفحات القالب."
"THIS_WILL","هذا سوف"
"ROUTE","الطريق الأمثل لحسابك"
"INVOICE_FOR_ACCOUNT","التطبيق فاتورة لحسابك"
"ALLOW_TO_CREATE","السماح للعملاء الخاص بك لإنشاء المهام"
"MASKING_ACCOUNT","عدد اخفاء لحسابك"
"VENDOR_FOR_ACCOUNT","شكل بائع لحسابك"
"PARSING_FOR_ACCOUNT","توزيع البريد الإلكتروني لحسابك."
"CACHING_ACCOUNT","التخزين المؤقت جانب التطبيق لحسابك."
"EMAIL_TRACKING","""العميل تتبع البريد الإلكتروني لحسابك."
"JD_INTEGRATION","Jugnoo التكامل تسليم."
"ACTIVATE_RECURRING","هل ترغب في تفعيل العمل التكراري إضافة على؟"
"REALLY_DEACTIVATE","هل تريد حقا أن تعطيل الإضافة الخاصة بك على؟"
"ACTIVATE_TOOKAN","هل ترغب في تفعيل العميل Tookan أضف على؟"
"ACTIVATE_TOOKAN_PARTNER","هل ترغب في تفعيل شريك Tookan إضافة على؟"
"NOTE","ملاحظة: يمكنك أيضا تحديث تاريخ انتهاء حكم المتكررة، من خلال تحديد خيار المضي قدما. إذا قمت بتعطيل 2 التواريخ، فإن تاريخ انتهاء تمتد ل2 أكثر الحوادث."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","يمكنك تحسين كفاءة الطرق وكيل توفير الوقت والمال. هذه هي ميزة قسط اتهم بشكل منفصل على رأس حسابك الحالي."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","وجهة نظر تضخيم الجدول الزمني السائق مع وجود خيار للإشراف على جدولة وفقا لتوافر السائقين، مما يؤدي إلى كفاءة تجاوز وزيادة الإنتاجية."
"WHITE_LABEL_TEXT1","في هذا العرض، ونحن استبدال الشعار الحالي في كل مكان، ووضع الشعار الخاص بك الأعمال التجارية الخاصة بدلا من ذلك. فقط اضغط على الحصول على في لمسة زر ودعونا تفعل بقية."
"MASKING_TEXT1","قناع أرقام الهواتف الشخصية للاتصال آمن والرسائل النصية. حماية عدد المستخدم مع تمكين اتصالات غير منقطعة."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","يمكن للعملاء مجرد فتح رسول النص وترتيبها إلى ""مساعد التطبيقات. أيضا، فإن الشركات سوف تكون قادرة على createTask وتحديث العمل والحصول على وضع العمل على رسول نفسها."
"CREATE_TASK_PREFERENCES_TEXT1","هذه الميزة تسمح للعملاء لخلق مهمة من تطبيقها، وبالتالي منحهم الحرية لخلق المهام على ارض الملعب."
"POS_INTEGRATIONS_TEXT1","دمج برنامجنا الدخول الى حسابك في أنظمة ترتيب أو إدارة تسليم القائمة بالفعل. فقط اضغط على الحصول على في لمسة زر ودعونا تفعل بقية."
"CUSTOM_CSV_SUPPORT_TEXT1","ونحن نقدم الدعم أي تنسيق CSV مخصصة، مما يجعل عملية الاستيراد مهمة السائبة بك سلس."
"APP_INVOICE_TEXT1","هذه الميزة تسمح لك بعرض الخاصة فاتورة أتش تي أم أل المخصصة في تطبيق عامل عند اكتمال مهمة من قبل الوكيل."
"VENDOR_FORM_TEXT1","استضافة شكل العملاء التي تواجه في غضون ثوان قليلة. الحصول على أعمال محددة الإعداد المجال الخاص بك والبدء في الحصول على أوامر على الفور."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","نحن يسمح لك لأتمتة رسائلك للعملاء في شكل اشعارات SMS. الآن يمكنك الاتصال بسهولة الخاص حساب مزود خدمة SMS الخاصة بك مثل Twilio، Plivo وغيرها الكثير."
"EMAIL_PARSING_TEXT1","الاتصال بسهولة Grubhub الخاص بك، EAT24، الوجبات الجاهزة، أكل الآن، جائع البيت، E_Order ابدأ، وأكل شارع، Delivery.com، Blizzfull، شين رامين معنا وحفظ ساعة من وقت إنشاء اليدوي العمل."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","منح السلطة إلى القوى العاملة مجال عملك للعمل في أي وقت وفي أي مكان، موصول تماما. هذا إضافة على تمكن التطبيق المحمول وكيل للعمل دون اتصال بالإنترنت."
"INTEGRATE_WITH_ZAPIER_TEXT1","تتكامل مع Zapier دمج Zapier هو أداة للتواصل معا تطبيقات الويب. قبول دعوة إلى التطبيق لدينا على Zapier عن طريق النقر على زر دمج وتوثيق جميع الطلبات باستخدام مفتاح API الخاص بك."
"BCC_EMAIL_TEXT1","مع هذا الملحق، ونحن مكنت لك مخفية نفسك في جميع رسائل البريد الإلكتروني في نهاية العملاء عن طريق {{is_reseller COMPANY_NAME: ""Tookan '}}، بحيث يمكنك الاحتفاظ بسجلات لجميع الاتصالات للعملاء. يمكنك إضافة أجهزة الاستقبال متعددة أيضا."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","هذا هو على الانترنت منصة يأمر بدون عمولة للمطاعم. المطاعم يمكن قبول أوامر التسليم وضعت على الانترنت. كلما يحصل على قبول من أجل ذلك أيضا يحصل دفعت إلى نظامنا."
"JUGNOO_DELIVERY_TEXT1","مع هذه الوظيفة الإضافية، يمكنك الحصول على فرصة للاستفادة من أسطول Jugnoo تسليم الكبير تحت تصرفكم. مجرد الدخول باستخدام بيانات اعتماد Jugnoo الخاص بك. متاحة حاليا فقط في الهند."
"RECURRING_TASKS_TEXT1","الآن يمكنك إنشاء المهام المتكررة، على غرار تكرار الأحداث في تقويم Google باستخدام هذا إضافة على. في ملء التفاصيل المهمة ذات الصلة، تحقق كرر، مجموعة القاعدة وإنشاء المهمة."
"BECOME_PARTNER_TEXT1","هذا إضافة على يتيح لك الحصول على المهام من أصحاب حساب أخرى، وتقديم الخدمات لهم، وذلك باستخدام الخاص فرق وكيل الحقيقي الخاص بك."
"CONNECT_PARTNER_TEXT1","هذا إضافة على يسمح لك لتوسيع أسطول الخاص بك، مما من خلال الاستفادة من حسابات الشركاء، وتقاسم وكلائهم للمهام الخاصة بك."
"STUART_DELIVERY_TEXT1","مع هذه الوظيفة الإضافية، يمكنك الحصول على فرصة للاستفادة من أسطول ستيوارت تسليم الكبير تحت تصرفكم. يمكنك تفعيل هذه الوظيفة الإضافية على، ببساطة عن طريق تسجيل الدخول باستخدام بيانات اعتماد حساب ستيوارت بك."
"AGENT_SIGNUP","وكيل الاشتراك"
"AGENT_SIGNUP_TEXT","مع هذه الوظيفة الإضافية، وكلاء الخاص بك تكون قادرة على الاشتراك مباشرة من التطبيق المحمول. على تفعيل هذه الإضافة سيكون لديك خيار لتحديد نموذج تسجيل دخول وكلاء الخاص بك وسوف تقدم. وسوف تتمكن من التحقق من صحة أو رفض الطلبات حقهم من صفحة قائمة وكيلك."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","جمال"
"COMPANY_BEAUTY_TEXT","يوفر التطبيق العميل الجمال الواجهة التي يمكن استخدامها من قبل العملاء النهائيين لجعل التعيينات في المنزل أو في صالون. لأنه يأتي مع لوحة القيادة شاملة لإدارة ومراقبة جداول المصممون الخاص بك."
"HOME_SERVICES","خدمات منزلية"
"HOME_SERVICES_TEXT","خدمات منزلية هو التطبيق لعملائك لجعل الحجوزات الخدمة. لأنه يأتي مع كتالوج خدمة شكلي ويمكنك تصميم حسب العروض التجارية الخاصة بك. الآن يمكنك إدارة بسلاسة الزبائن والحجوزات والقوى العاملة من لوحة واحدة."
"CUSTOM_BUSINESS_APPS","العرف تطبيقات الأعمال"
"CUSTOM_BUSINESS_APPS_TEXT","بناء التطبيق للعملاء التي تستهدفها مع كتالوج مخصص بما في ذلك الفئات والمنتجات المختلفة. باستخدام هذا، يمكنك أيضا تغيير طريقة عميلك تواجه التطبيقات يبدو من لوحة القيادة نفسها. يمكنك أيضا تكوين وحدات التطبيق المختلفة مثل التسعير، وقوالب مخصصة وموضوع التطبيق."
"FUGU_INTEGRATION_BUSINESS","التكامل فوجو للتطبيق للأنشطة التجارية"
"FUGU_INTEGRATION_BUSINESS_TEXT","مع فوجو، يمكنك إضافة الدردشة الحية في المنتج الخاص بك لتوفير دعم العملاء من أي مكان وزمان. كما أنه يساعد الخاص بك فريق خدمة العملاء للرد على استفسارات العملاء، ولحل القضايا وتقديم مساعدة العملاء على الذهاب من على شبكة الإنترنت، فضلا عن الأجهزة المحمولة."
"FUGU_INTEGRATION_AGENT","التكامل فوجو عن وكيل التطبيقات"
"FUGU_INTEGRATION_AGENT_TEXT","مع فوجو، يمكنك إضافة الدردشة الحية في المنتج الخاص بك لتقديم الدعم من أي مكان وزمان. كما أنه يساعد الخاص بك فريق خدمة العملاء للرد على استفسارات وكيل، لحل القضايا وتقديم المساعدة على الذهاب من على شبكة الإنترنت، فضلا عن الأجهزة المحمولة."
"INTEGRATE_BUMBL","تتكامل مع Bumbl"
"INTEGRATE_BUMBL_TEXT","سهل التشغيل الآلي لانشغال الناس. يتحرك Bumbl المعلومات بين الويب الخاص بك التطبيقات تلقائيا، حتى تتمكن من التركيز على العمل الأكثر أهمية. ذلك الاتصال الآن."
"CAR_WASH","غسيل سيارة"
"CAR_WASH_TEXT","غسيل السيارات التطبيق يساعد الزبائن حجز الخدمات الخاصة بك على الفور. لأنه يأتي مع لوحة القيادة شاملة لإدارة وظائف ورصد جداول موظفيك."
"ACTIVATE_EARNING_AND_PRICING","تفعيل ربحية والتسعير لحسابك"
"DEACTIVATE_EARNING_AND_PRICING","تعطيل ربحية والتسعير لحسابك"
"FUGU_CHAT_AGENT","دردشة فوجو عن التطبيق وكيلك."
"FUGU_INTEGRATION_BUSINESS_YOUR","التكامل فوجو عن التطبيق عملك."
"GET_IN_TOUCH_DEACTIVATE","يرجى الحصول على اتصال معنا لإيقاف هذه الإضافة."
"BECOME_A","اصبح ال"
"RECURRING_TASKS_CREATE_TEXT","تحديد الوقت الذي يجب إنشاء مهمة متكررة يوميا"
"CUSTOM_BUSINESS_SETUP","إعداد مخصص تطبيق للأنشطة التجارية"
"APP_NAME","اسم التطبيق"
"SENDER","مرسل"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 عامل"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","SMS الذكية"
"TASK_EARNING_HEADING","كسب العمل والتسعير"
"TASK_EARNING_DESC_1","وهذا إضافة على السماح عامل الكسب وتسعير العملاء لأن تحدد لكل المهمة باستخدام القالب. ستظهر قائمة جديدة في قسم القوالب للسماح لك لتهيئة إعداداته. معتمدة على"
"TASK_EARNING_DESC_2","التطبيق نسخة 3.0.7 وما فوق."
"LAUNDRY","غسيل ملابس"
"LAUNDRY_DESC_1","الغسيل هو التطبيق لعملائك لطلب خدمات غسيل الملابس. قوة العمل الخاصة بك يمكن دمجها بسهولة مع"
"LAUNDRY_DESC_2","لتلقي واستكمال صغيرة الغسيل وتسليم المهام .. لا تنمية المطلوبة."
"RATING_HEADING","معدل الزبائن"
"RATING_DESC_1","التطبيق على الانتهاء بنجاح من هذه المهمة. التقييمات التي قدمها وكيل ويمكن الاطلاع على لوحة القيادة في قسم العملاء."
"MULTIPLE_ID","معرفات البريد الإلكتروني المتعددة سمحت، مفصولة بفواصل"
"ENTER_DISPLAY_NAME","أدخل اسم العرض"
"ENTER_DESC","أدخل الوصف"
"ENTER_EMAIL","أدخل البريد الإلكتروني"
"ENTER_PARTNER_TOKEN","إدخال شريك رمز"
"ENTER_USER_ID","أدخل هوية المستخدم"
"ENTER_PASSWORD","أدخل كلمة المرور"
"ENTER_EMAIL_ID","أدخل الرقم قناع (اختياري)"
"SEARCH_TASKS","البحث المهام"
"INTEGRATE_FUGU_WITH","دمج فوجو مع"
"route_opt","يحسن كفاءة الطرق وكيل توفير الوقت والمال."
"fugu_agent","تمكين الدردشة في التطبيق بين الوكلاء والمدراء والعملاء بسلاسة."
"control_agent","إنشاء وإدارة وكلاء جداول وفقا لتوافر العوامل."
"branded_agent_app","تخصيص منصة لدينا مع العلامات التجارية عملك واستخدامه مثل بنفسك."
"work_time","وقت العمل"
"kato","الحصول على تحليلات واتجاهات قوية لاستخلاص رؤى الأعمال."
"number_masking","حماية العملاء \ 'ق الهوية عن طريق إخفاء أرقام الهواتف للاتصال آمنة / الرسائل النصية."
"zapier","تتكامل مع Zapier والاتصال Tookan مع الآلاف من التطبيقات."
"fb_messenger","يمكن للعملاء نصية مهمة في الفيسبوك رسول ومديري الحصول على تحديثات الحالة."
"create_task_from_app","إنشاء مهمة شكل التطبيقات"
"pos_integration","دمج منصة لدينا في أنظمة ترتيب أو إدارة تسليم الموجودة لديك."
"custom_csv","جعل عملية الاستيراد المهمة الأكبر بك سلس باستخدام أي شكل CSV المخصصة."
"app_invoice","عرض مخصص فاتورة HTML في تطبيق عامل على إنجاز المهمة من قبل وكيل"
"vendor_form","إعداد نموذج الحجز العملاء على اسم النطاق المطلوب."
"sms","ربط حساب SMS الخاصة بك"
"email_parsing","الاتصال بسهولة GrubHub الخاص بك، EAT24، الوجبات الجاهزة، أكل الآن، جائع البيت، E_Order ابدأ، وأكل شارع، Delivery.com، Blizzfull، شين رامين معنا وحفظ ساعات اليدوي وقت إنشاء المهمة."
"gloria_food","دمج حساب GloriaFood الخاص بك بسلاسة وإدارة أوامر مع هذه الإضافة."
"jugnoo_delivery","استخدام وكيل Jugnoo تسليم \ 'ق كبير باستخدام بيانات اعتماد Jugnoo (على الهند)."
"recurring_task","إنشاء مهمة متكررة مع قواعد مختلفة، على غرار جوجل التقويم."
"become_partner","شراكة مع أصحاب حساب الآخرين، وتوفر لهم الخدمات باستخدام وكيلك."
"connect_partner","توسيع وكيلك من خلال الاستفادة من عملاء حسابات الشركاء لمهمتك."
