"key","value"
"VEHICLE_TYPE","Uri ng sasakyan"
"PROFILE_PHOTO","Larawan sa profile"
"PICKUP_LINE_1","PICKUP SECTION LINE 1"
"PICKUP_LINE_2","PICKUP SECTION LINE 2"
"DELIVERY_SECTION_LINE_1","PAGHAHATID SECTION LINE 1"
"DELIVERY_SECTION_LINE_2","PAGHAHATID SECTION LINE 2"
"RUNNING_LATE","RUNNING LATE"
"TASK_ID_729401","Task Id 729,401"
"PANE_CUSTOMIZATION","pane Pag-customize"
"CUSTOMIZE_INDIVIDUAL_INFO","I-customize ang ipinapakitang impormasyon sa mga indibidwal na Agent tile sa Map view."
"TILE_MAP_VIEW","tile sa view ng mapa."
"LINE1","line1"
"LINE2","line2"
"LINE3","LINE3"
"TEXT_HERE","Text dito"
"IMAGE_CAPTION","Magdagdag ng Imahe Caption"
"AWAITING_VERIY_TXT","Naghihintay ng text verification"
"CUSTOMER_SIGNUP","Customer Signup Setup"
"CHARACTER","pagkatao"
"MSG_TOOLTIP1","Ang mensaheng ito ay ipapakita sa"
"MSG_TOOLTIP2","kapag siya ay naghihintay ng pag-verify."
"FULL_MSG_TOOLTIP2","Ang mensaheng ito ay ipapakita sa mga customer kapag siya ay naghihintay ng pag-verify."
"AGENT_PANE_CUSTOMIZATION","Agent Pane Pag-customize"
"fleet_VEHICLE_TYPE","fleet uri ng sasakyan"
"ADD_VENDOR","Idagdag Portal User"
"EDIT_VENDOR","Edit Portal User"
"DOMAIN","domain"
"CHOOSE_DOMAIN","Pumili ng Domain"
"DELETE_DOMAIN","Sigurado ka bang gusto mong burahin ang domain"
"DOMAIN_NAME","domain Name"
"JOB_TYPE","Uri ng trabaho"
"TEMPLATE","template"
"THEME_COLOR","Kulay ng tema"
"IS_LOGIN","Ay ang Pag-login Kinakailangan"
"SIGNUP_ALLOWED","SIGN UP PINAYAGAN"
"AUTOFILL","Autofill Impormasyon Pinagana"
"DARK_MAP","Ipakita Dark Mapa"
"CONFIRM_PASSWORD","kumpirmahin ang Password"
"VENDOR_ID","ID"
"DELETE_VENDOR","alisin"
"CLIENT_ID","ID ng kliyente"
"EDIT_DOMAIN","Magdagdag ng Domain"
"ADD_NEW","Magdagdag ng Bagong Domain"
"EDIT_DOMAINS","I-edit ang Mga Domain"
"DOMAIN_DETAILS","Detalye ng domain"
"VENDOR_NAME","pangalan"
"COMPANY","kompanya"
"LOGO","logo"
"SMALL_LOGO","maliit Logo"
"SEARCH_PORTAL_USR","Maghanap Portal Users"
"REVIEW_VENDOR","Review Vendor"
"UPDATE_VENDOR","I-update ang Vendor"
"VERIFY","mapatunayan"
"REJECT","Tanggihan"
"NEED_RESUBMISSION","ay nangangailangan ng muling pagpapasa"
"ADD_REGION","Magdagdag ng isang Rehiyon"
"GEOFENCE_SUBHEADING_1","Gumawa ng isang virtual hangganan upang ang isang bagong"
"GEOFENCE_SUBHEADING_2","na nagmumula sa boundary na itinalaga sa mga partikular na"
"GEOFENCE_EDIT_TEXT_1","Gawain ay magiging auto-itinalaga sa Agent, kung bagong Task destinasyon ay sa loob ng rehiyon."
"GEOFENCE_EDIT_TEXT_2",", Kung bagong"
"GEOFENCE_EDIT_TEXT_3","destinasyon ay sa loob ng rehiyon."
"MAP_TEXT","I-tap sa polygon upang simulan ang pag-edit nito."
"POLYGON_TOOL","Pumili ng polygon tool sa pagguhit (polygon icon, top-gitna ng mapa) at mag-tap sa mapa upang gumuhit ng polygon."
"GEOFENCE_DETAILS","Detalye ng Geo-bakod"
"DELETE_REGION_MSG","Sigurado ka bang gusto mong tanggalin ang rehiyong ito"
"CLEAR_REGION","I-clear Rehiyon"
"MOVE_MAP","ilipat Mapa"
"MARK_REGION","Mark Rehiyon"
"SELECT_GEO","Piliin ang geo-bakod"
"enter_name","Ilagay ang pangalan"
"no_geofence_found","Walang Geo-bakod natagpuan"
"last_updated","huling nai-update"
"VENDOR_FORM_TEXT","I-host ng isang customer nakaharap form sa loob ng ilang segundo. Kunin ang iyong negosyo partikular na domain setup at simulan ang pagkuha ng iyong mga order kaagad. Domain Halimbawa: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Isama sa Zapier Isama Zapier ay isang kasangkapan upang kumonekta magkasama web apps. Sa tuwing ang trigger ang mangyayari sa isang app, Zapier ay awtomatikong isagawa ang mga kinakailangang aksyon sa aming system. Tanggapin ang imbitasyon sa aming mga app sa Zapier sa pamamagitan ng pag-click sa pindutan Isama at patotohanan ang lahat ng iyong mga kahilingan gamit ang iyong API key"
"SMS_ACCOUNT_TEXT","ay nagbibigay-daan kami sa iyo upang i-automate ang iyong mga mensahe sa mga customer sa anyo ng mga SMS na notification. Ngayon ay maaari mong madaling kumonekta sa iyong sariling SMS service provider account tulad ng Twilio o Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","Nag-aalok kami ng suporta ang anumang pasadyang csv format, ang paggawa ng iyong pag-import proseso bulk gawain tuluy-tuloy na. I-click lamang ang Get in button Touch at ipadala sa amin ka sample csv file na nais mong sa amin upang suportahan. Sa sandaling i-activate namin ito para sa iyong account, sa oras sa isang araw, pagkatapos mo magagawang upang maayos mag-upload ng mga gawain mula sa iyong csv sa aming platform."
"POS_INTEGRATIONS_TEXT","Isama ng aming platform sa iyong umiiral na pag-order o delivery system ng pamamahala. I-click lamang ang Get in button Touch at magpadala sa amin ng isang mail."
"MASKING_TEXT","Mask personal na numero ng telepono para sa mga secure na pagtawag at texting. Protektahan ang number ng gumagamit habang pagpapagana ng magkatugmang komunikasyon. Phone blg. ay hindi kailanman nailantad sa magkabilang gilid ng isang pag-uusap, sa sandaling ito add ay ginawang aktibo. Para sa karagdagang impormasyon sa ang mga add-on, mangyaring makipag-ugnay sa amin"
"WHITE_LABEL_TEXT","kami ay nalulugod na ipahayag ang isang natatanging nag-aalok ng pagbibigay ng isang ganap na branded dashboard at mobile apps, gamit ang iyong sariling icon ng app. Sa ganitong handog, palitan namin ang kasalukuyang logo sa lahat ng dako at ilagay ang iyong sariling negosyo logo sa halip. I-click lamang ang Get in button Touch at magpadala sa amin ng isang mail."
"BCC_EMAIL_TEXT","Sa addon ito, napagana namin sa iyo na bcc ang iyong sarili sa lahat ng mga email ng end-customer sa pamamagitan ng Tookan, sa gayon maaari mong panatilihin ang mga rekord ng lahat ng mga komunikasyon sa iyong mga customer. Maaari kang magdagdag ng maramihang mga receiver at gastos ay $ 1 buwanang per receiver, chargeable buwanang."
"BCC_EMAIL","BCC ang iyong sarili sa mga email ng customer upang mapanatili ang talaan ng mga customer na komunikasyon."
"ROUTE_OPTIMIZATION","Route Optimization"
"ROUTE_OPTIMIZATION_TEXT","Mga gumagamit ay maaari na ngayong piliin ang ruta optimization ayon sa ""Distansya"" o ""Time"". Sa karagdagan, ang optimization ay maaari ding ginawa para sa partikular na mga ahente."
"WHITE_LABEL","Branded Driver Aplikasyon"
"POS_INTEGRATIONS","POS Integrations"
"CUSTOM_CSV_SUPPORT","Pasadyang Suporta CSV"
"ADD_CARD_DETAILS","Idagdag Detalye Card"
"ACTIVATE_ADD_ON","I-activate Add-on"
"MASKING","Bilang masking"
"INTEGRATE_WITH_ZAPIER","Isama sa Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","pagsama-samahin"
"MOBILE_APP_OFFLINE_SYNC","Paganahin ng iyong ahente upang gumana kahit kailan kahit saan kahit na walang isang koneksyon sa internet."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Magbigay ng kapangyarihan sa iyong larangan workforce upang gumana anumang oras at kahit saan, lubos na walang signal. Ito add-on ay nagbibigay-daan sa mga ahente ng mobile app upang gumana nang walang koneksyon sa internet. Tandaan: Ang lokasyon geostamp at timestamp ay maaaring magkaroon ng mas mababang katumpakan sa offline mode."
"SMS_ACCOUNT","Ikonekta ang iyong SMS Account"
"DEACTIVATE","I-deactivate"
"VENDOR_FORM","Booking Form (App Editor)"
"CONTROL_SCHEDULE","Control Agent Schedule"
"AMPLIFIED_PRODUCTIVITY","Ang isang amplified tanawin ng iskedyul sa pagmamaneho na may isang opsyon upang mangasiwa sa pag-iiskedyul at makaiwas sa mga takdang bahagi ng gawain ayon sa availability ng mga driver, kaya humahantong sa daig kahusayan at nadagdagan produktibo"
"CHAT_BOT","Facebook Messenger Chat Bot"
"BOT_MSG","Mga customer ay maaari lamang buksan ang sugo at mag-text kanilang pagkakasunod-sunod sa 'Assistant App'. Gayundin, Mga negosyo ay magagawang lumikha ng"
"BOT_MSG_AND_GET","at makakuha ng"
"BOT_MSG_STATUS","katayuan sa Messenger mismo."
"BOT_MSG_ASSIGNMENT","assignment ay awtomatikong nagagawa sa pamamagitan ng aming Platform sa backend."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Madaling ikonekta ang iyong GrubHub, Eat24, Takeaway, kumain Ngayon, Hungry House, E_Order Start, kumain Street, Delivery.com, Blizzfull, Shin Ramen sa amin sa pamamagitan ng pagpapasa ng iyong mga email sa isang natatanging email ID at i-save ang mga oras ng manual time Task paglikha. Awtomatiko naming may parse kanilang mga format ng email sa gayon ay hindi mo na kailangang gumawa ng kahit ano nang manu-mano."
"INTEGRATE_FOOD","Isama sa GloriaFood - Restaurant Ordering System"
"INTEGRATE_FOOD_TEXT","Ito ay isang komisyon-free online na pag-order plataporma para restaruants. Restaurant maaaring tumanggap ng mga order sa paghahatid inilagay online. Sa tuwing ang pagkakasunod-sunod ay makakakuha ng tinanggap ito rin ay makakakuha ng hunhon sa aming system. Kailangan mo munang mag-sign-up para sa isang restaurant account.You maaaring paganahin integration sa pamamagitan ng API mula sa online na lugar na pag-order ng administrasyon."
"SIGN_UP","Mag-sign up"
"JUGNOO_DELIVERY","Jugnoo Delivery"
"FREE","Libre"
"JUGNOO_DELIVERY_TEXT","Sa addon ito, makakakuha ka ng pagkakataon na magamit ang malaking fleet Jugnoo Delivery ni sa iyong pagtatapon. Maaari mong i-activate ang Add-on, sa pamamagitan ng simpleng pag-log in sa iyong mga credential Jugnoo account. Ang lahat ng mga pagbabayad ay awtomatikong ibabawas mula sa naka-link Jungoo Wallet Account.This idagdag sa ay kasalukuyang magagamit lamang sa"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIA"
"RECURRING_TASKS","Umuulit na Gawain"
"RECURRING_TASKS_TEXT","Ngayon ay maaari kang lumikha ng paulit-ulit na gawain, na katulad ng paulit-ulit na mga kaganapan sa Google Calendar gamit ang Magdagdag pa. Sa sandaling aktibo, magagawa mong upang makita ang isang"
"RECURRING_TASKS_TEXT_REPEAT","ulitin"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","na opsyon sa pahina na nalikha gawain. Punan ang mga may-katuturang detalye ng gawain, i-check"
"RECURRING_TASKS_TEXT_CREATE_TASK","itakda ang iyong panuntunan at lumikha ng mga gawain. I-set ang panuntunan nang isang beses at ang gawain ay magiging auto-nilikha tuwing umaga, tulad ng sa bawat iyong mga setting ng patakaran."
"BECOME_PARTNER","Maging ang aming Partner"
"BECOME_PARTNER_TEXT","Ito add on ay nagbibigay-daan sa iyo upang makatanggap ng mga gawain mula sa iba pang mga may-ari ng account at magbigay ng mga serbisyo sa kanila, gamit ang iyong sariling mga koponan agent. Ang data ay synched ng walang putol sa pagitan ng mga account, na may parehong mga may-ari sa pagsubaybay sa mga gawain sa realtime sa parehong dashboard."
"CONNECT_PARTNER","Kumonekta sa aming Mga Kasosyo"
"CONNECT_PARTNER_TEXT","Ito add on ay nagbibigay-daan sa iyo upang kumonekta sa aming Partner account, na nagbibigay-daan sa pagbabahagi ng kanilang mga ahente para sa iyong mga gawain. Kapag ang iyong account ay konektado sa isang Partner Account, magagawa mong upang dispatch gawain sa kanilang mga ahente, subaybayan ang kanilang lokasyon at makuha ang kumpletong kasaysayan ng gawain synched sa iyong account. Ito add on ay nagbibigay-daan sa iyo upang mapalawak ang iyong kalipunan ng mga sasakyan, higit pa sa pamamagitan ng paggamit ng partner account."
"STUART_DELIVERY","Stuart Delivery"
"STUART_DELIVERY_TEXT","Sa addon ito, makakakuha ka ng pagkakataon na magamit ang malaking fleet Stuart Delivery ni sa iyong pagtatapon. Maaari mong i-activate ang Add-on, sa pamamagitan ng simpleng pag-log in sa iyong mga credential Stuart account."
"ADD_EMAILS","Magdagdag ng mga email"
"DEACTIVATE_ADD_ON","Deactivate Add-on"
"CONNECT_JUGNOO","Ikonekta ang iyong Jugnoo Delivery Account"
"TOOKAN_PARTNER","Maging isang Tookan Partner"
"DISPLAY_NAME","display Name"
"EMAIL_ID","email Id"
"REMOVE","alisin"
"TOOKEN_CLIENT","Maging isang Tookan Client"
"REVOKED_ACCESS","Ang iyong Tookan Partner maaaring may binawi iyong pag-access!"
"PARTNER_TOKEN","Tookan Partner Token"
"PARTNER_TOOKEN","partner Token"
"UNIQUE_ID","Natatanging ID para sa Email Parsing"
"CONNECT_STUART_ACCOUNT","Ikonekta ang iyong Stuart Delivery Account"
"CLIENT_SECRET","client Secret"
"CONNECT_SMS","Ikonekta ang iyong SMS Account"
"CHOOSE_PROVIDER","Pumili Service Provider"
"PHONE_NO","Ano ang numero ng iyong telepono"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","AuthToken"
"SENDERID","SenderID"
"SHORT_CODE","maikling Code"
"USER_ID","ID User"
"MASK","mask"
"ACTIVATED_ON","Na-activate sa"
"CREATE_TASK_PREFERENCES","Lumikha ng Gawain Kagustuhan"
"CREATE_TASK_PREFERENCES_TEXT","Ang tampok na ito ay nagbibigay-daan sa mga ahente upang lumikha ng mga gawain mula sa kanilang mga application, sa gayon ay nagbibigay sa kanila ng kalayaan upang lumikha ng mga gawain sa larangan. Ang tampok na ito lalo na tumutulong sa mga kaso na paggamit na may kaugnayan sa koleksyon ng data sa field, at tumatagal ng isang pulutong ng pag-load off ang may-ari dashboard."
"APP_INVOICE","App Invoicing Module"
"APP_INVOICE_TEXT","Ang tampok na ito ay nagbibigay-daan sa iyo upang ipakita ang iyong sariling pasadyang html invoice sa agent app sa panahon na ang gawain nakumpleto. Sa sandaling i-activate mo ang add-on, maaari mong setup ng invoice html para sa bawat template nang paisa-isa mula sa loob ng mga pahina ng template."
"THIS_WILL","kalooban ito"
"ROUTE","ruta optimization para sa iyong account"
"INVOICE_FOR_ACCOUNT","invoice app para sa iyong account"
"ALLOW_TO_CREATE","payagan ang iyong mga ahente upang lumikha ng mga gawain"
"MASKING_ACCOUNT","Numero ng masking para sa iyong account"
"VENDOR_FOR_ACCOUNT","vendor form para sa iyong account"
"PARSING_FOR_ACCOUNT","Email Pag-parse para sa iyong account."
"CACHING_ACCOUNT","Ang app na side caching para sa iyong account."
"EMAIL_TRACKING","""Email tracking customer para sa iyong account."
"JD_INTEGRATION","Jugnoo Delivery Integration."
"ACTIVATE_RECURRING","Gusto mo bang I-activate ang Nauulit Task Idagdag on?"
"REALLY_DEACTIVATE","Gusto mo ba talagang i-deactivate ang iyong add on?"
"ACTIVATE_TOOKAN","Gusto mo bang I-activate ang Tookan Client Idagdag on?"
"ACTIVATE_TOOKAN_PARTNER","Gusto mo bang I-activate ang Tookan Partner Idagdag on?"
"NOTE","Tandaan: Maaari mo ring i-update ang petsa ng pagtatapos ng umuulit na patakaran, sa pamamagitan ng pagpili sa carry forward opsyon. Kung hindi mo pinagana 2 mga petsa, ang petsa ng pagtatapos magpapalawig para sa 2 higit pang mga Bahagi."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","maaari mong mahusay na-optimize ang ruta agent-save sa parehong oras at pera. Ito ay isang premium na tampok na ito sisingilin nang hiwalay sa tuktok ng iyong kasalukuyang account."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","Ang isang amplified tanawin ng iskedyul sa pagmamaneho na may isang opsyon upang mangasiwa ang pag-iiskedyul ng ayon sa availability ng mga driver, kaya humahantong sa daig kahusayan at nadagdagan produktibo."
"WHITE_LABEL_TEXT1","Sa ganitong handog, palitan namin ang kasalukuyang logo sa lahat ng dako at ilagay ang iyong sariling negosyo logo sa halip. I-click lamang ang Get in button Touch at ipaalam sa amin na ang bahala."
"MASKING_TEXT1","Mask personal na numero ng telepono para sa mga secure na pagtawag at texting. Protektahan ang number ng gumagamit habang pagpapagana ng magkatugmang komunikasyon."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Mga customer ay maaari lamang buksan ang sugo at mag-text kanilang pagkakasunod-sunod sa 'Assistant App'. Gayundin, Mga negosyo magagawang createTask, i-update ang Task at makakuha ng Task katayuan sa Messenger mismo."
"CREATE_TASK_PREFERENCES_TEXT1","Ang tampok na ito ay nagbibigay-daan sa mga ahente upang lumikha ng mga gawain mula sa kanilang mga application, sa gayon ay nagbibigay sa kanila ng kalayaan upang lumikha ng mga gawain sa larangan."
"POS_INTEGRATIONS_TEXT1","Isama ng aming platform sa iyong umiiral na pag-order o delivery system ng pamamahala. I-click lamang ang Get in button Touch at ipaalam sa amin na ang bahala."
"CUSTOM_CSV_SUPPORT_TEXT1","Nag-aalok kami ng suporta ang anumang pasadyang csv format, ang paggawa ng iyong pag-import proseso bulk gawain tuluy-tuloy na."
"APP_INVOICE_TEXT1","Ang tampok na ito ay nagbibigay-daan sa iyo upang ipakita ang iyong sariling pasadyang html invoice sa agent app kapag ang isang gawain ay nakumpleto sa pamamagitan ng mga ahente."
"VENDOR_FORM_TEXT1","I-host ng isang customer nakaharap form sa loob ng ilang segundo. Kunin ang iyong negosyo partikular na domain setup at simulan ang pagkuha ng iyong mga order kaagad."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","ay nagbibigay-daan kami sa iyo upang i-automate ang iyong mga mensahe sa mga customer sa anyo ng mga SMS na notification. Ngayon ay maaari mong madaling kumonekta sa iyong sariling SMS service provider account tulad ng Twilio, Plivo at marami pang iba."
"EMAIL_PARSING_TEXT1","Madaling ikonekta ang iyong GrubHub, Eat24, Takeaway, kumain Ngayon, Hungry House, E_Order Start, kumain Street, Delivery.com, Blizzfull, Shin Ramen sa amin at i-save ang mga oras ng manual time Task paglikha."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Magbigay ng kapangyarihan sa iyong larangan workforce upang gumana anumang oras at kahit saan, lubos na walang signal. Ito add-on ay nagbibigay-daan sa mga ahente ng mobile app upang gumana nang walang koneksyon sa internet."
"INTEGRATE_WITH_ZAPIER_TEXT1","Isama sa Zapier Isama Zapier ay isang kasangkapan upang kumonekta magkasama web apps. Tanggapin ang imbitasyon sa aming mga app sa Zapier sa pamamagitan ng pag-click sa pindutan Isama at patotohanan ang lahat ng iyong mga kahilingan gamit ang iyong API key."
"BCC_EMAIL_TEXT1","Sa addon ito, napagana namin sa iyo na bcc ang iyong sarili sa lahat ng mga email ng end-customer sa pamamagitan ng {{is_reseller COMPANY_NAME: 'Tookan'}}, sa gayon maaari mong panatilihin ang mga rekord ng lahat ng mga komunikasyon sa iyong mga customer. Maaari kang magdagdag ng maramihang mga receiver masyadong."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Ito ay isang komisyon-free online na pag-order plataporma para sa mga restaurant. Restaurant maaaring tumanggap ng mga order sa paghahatid inilagay online. Sa tuwing ang pagkakasunod-sunod ay makakakuha ng tinanggap ito rin ay makakakuha ng hunhon sa aming system."
"JUGNOO_DELIVERY_TEXT1","Gamit ang add-on, makakakuha ka ng pagkakataon na magamit ang malaking fleet Jugnoo Delivery ni sa iyong pagtatapon. Basta mag-login sa iyong mga credential Jugnoo. Kasalukuyang available lamang sa Indya."
"RECURRING_TASKS_TEXT1","Ngayon ay maaari kang lumikha ng paulit-ulit na gawain, na katulad ng paulit-ulit na mga kaganapan sa Google Calendar gamit ang Magdagdag pa. Punan ang mga may-katuturang detalye ng gawain, i-check Ulitin, itakda ang iyong panuntunan at lumikha ng mga gawain."
"BECOME_PARTNER_TEXT1","Ito add on ay nagbibigay-daan sa iyo upang makatanggap ng mga gawain mula sa iba pang mga may-ari ng account at magbigay ng mga serbisyo sa mga ito, gamit ang iyong sariling mga ahente koponan realtime."
"CONNECT_PARTNER_TEXT1","Ito add on ay nagbibigay-daan sa iyo upang mapalawak ang iyong kalipunan ng mga sasakyan, higit pa sa pamamagitan ng paggamit ng partner account, pagbabahagi ng kanilang mga ahente para sa iyong mga gawain."
"STUART_DELIVERY_TEXT1","Gamit ang add-on, makakakuha ka ng pagkakataon na magamit ang malaking fleet Stuart Delivery ni sa iyong pagtatapon. Maaari mong i-activate ang Add-on, sa pamamagitan ng simpleng pag-log in sa iyong mga credential Stuart account."
"AGENT_SIGNUP","Agent Signup"
"AGENT_SIGNUP_TEXT","Gamit ang add-on, ang iyong mga ahente ay maaaring mag-sign up nang direkta mula sa kanilang mga mobile app. Sa pag-activate ang add-on magkakaroon ka ng isang pagpipilian upang pumili ng isang pag-login form na ang iyong mga ahente ay isumite. At ikaw ay magagawang i-verify o tanggihan ang kanilang mga submissions mula mismo sa iyong pahina ng agent listahan."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","kagandahan"
"COMPANY_BEAUTY_TEXT","beauty customer app ay nagbibigay ng mga interface na maaaring magamit ng iyong end mga customer na gumawa ng sa-bahay o in-salon appointment. Ito ay may isang komprehensibong dashboard upang pamahalaan at subaybayan ang mga iskedyul ng iyong mga stylists."
"HOME_SERVICES","Home Services"
"HOME_SERVICES_TEXT","Home Services ay isang app para sa iyong mga customer upang gumawa ng mga serbisyo ng booking. Ito ay may isang isaayos ng serbisyo ng catalog at maaari kang magdisenyo ng bawat ang iyong mga handog na negosyo. Ngayon ay maaari kang swabeng pamahalaan ang iyong mga customer, bookings at workforce mula sa isang dashboard."
"CUSTOM_BUSINESS_APPS","Custom Business Apps"
"CUSTOM_BUSINESS_APPS_TEXT","Buuin ang app para sa iyong target na mga customer na may mga pasadyang catalog kabilang ang iba't ibang mga kategorya at mga produkto. Gamit ito, maaari mo ring baguhin ang paraan ng iyong mga customer nakaharap apps hitsura mula sa dashboard mismo. Maaari mo ring i-configure ang iba't-ibang mga modules app tulad ng pagpepresyo, mga pasadyang mga template at mga app tema."
"FUGU_INTEGRATION_BUSINESS","Fugu Integration for Business App"
"FUGU_INTEGRATION_BUSINESS_TEXT","Sa Fugu, maaari mong idagdag ang live chat sa iyong produkto upang magbigay ng customer support mula sa kahit saan at anumang oras. Ito ay tumutulong sa iyong mga customer service koponan upang sagutin ang mga query ng customer, lutasin ang mga isyu at magbigay ng customer assistance on the go mula sa web pati na rin ang mobile device."
"FUGU_INTEGRATION_AGENT","Fugu Integration para sa Ahente App"
"FUGU_INTEGRATION_AGENT_TEXT","Sa Fugu, maaari mong idagdag ang live chat sa iyong produkto upang magbigay ng suporta mula sa kahit saan at anumang oras. Ito ay tumutulong sa iyong mga customer service koponan upang sagutin ang mga query agent, lutasin ang mga isyu at magbigay ng tulong on the go mula sa web pati na rin ang mobile device."
"INTEGRATE_BUMBL","Isama sa Bumbl"
"INTEGRATE_BUMBL_TEXT","Easy automation para sa abala mga tao. Bumbl gumagalaw info pagitan ng iyong web awtomatikong apps, kaya maaari kang tumuon sa iyong pinakamahalagang mga trabaho. Kaya kumonekta ngayon."
"CAR_WASH","pagpapaligo sa kotse"
"CAR_WASH_TEXT","Car Wash app ay tumutulong sa iyong mga customer mag-book ng iyong mga serbisyo agad. Ito ay may isang komprehensibong dashboard upang pamahalaan ang trabaho at subaybayan ang mga iskedyul ng iyong mga empleyado."
"ACTIVATE_EARNING_AND_PRICING","I-activate Pagkamit at Pagpepresyo para sa iyong account"
"DEACTIVATE_EARNING_AND_PRICING","I-deactivate Pagkamit at Pagpepresyo para sa iyong account"
"FUGU_CHAT_AGENT","Fugu chat para sa iyong ahente ng app."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu integration para sa iyong negosyo app."
"GET_IN_TOUCH_DEACTIVATE","Mangyaring makipag-ugnay sa amin upang i-deactivate ang add-on."
"BECOME_A","maging isang"
"RECURRING_TASKS_CREATE_TEXT","Piliin ang panahon na ang paulit-ulit na gawain ay dapat na nilikha araw-araw na"
"CUSTOM_BUSINESS_SETUP","Setup Custom Business App"
"APP_NAME","Pangalan ng app"
"SENDER","nagpadala"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 factor"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Smart SMS"
"TASK_EARNING_HEADING","Task Kumita na at Pagpepresyo"
"TASK_EARNING_DESC_1","Ito add-on ay magbibigay-daan agent kita at mga customer pagpepresyo na tinukoy para sa bawat gawain gamit ang isang template. Ang isang bagong menu ay lilitaw sa seksyon ng mga template upang daan sa iyo upang i-configure ito ng mga setting. suportado sa"
"TASK_EARNING_DESC_2","Ang app na bersyon 3.0.7 at mas mataas."
"LAUNDRY","Labahan"
"LAUNDRY_DESC_1","Labada ay isang app para sa iyong mga customer upang humiling ng mga laundry service. Ang iyong workforce maaaring madaling naisama sa"
"LAUNDRY_DESC_2","na tumanggap at kumpletong laundry pickup at paghahatid ng mga gawain .. Salamat na pag-unlad kinakailangan."
"RATING_HEADING","I-rate ang iyong mga customer"
"RATING_DESC_1","App sa matagumpay na pagkumpleto ng mga gawain. Ratings ibinigay ng agent ay maaaring matingnan sa dashboard sa seksyon ng customer."
"MULTIPLE_ID","Maramihang mga ID ng email pinapayagan, na pinaghihiwalay ng mga kuwit"
"ENTER_DISPLAY_NAME","Ipasok ang Display Name"
"ENTER_DESC","Ipasok Paglalarawan"
"ENTER_EMAIL","Ipasok ang Email"
"ENTER_PARTNER_TOKEN","Ipasok Partner Token"
"ENTER_USER_ID","Ipasok ang User ID"
"ENTER_PASSWORD","Ilagay ang password"
"ENTER_EMAIL_ID","Ipasok Mask ID (opsyonal)"
"SEARCH_TASKS","Search Gawain"
"INTEGRATE_FUGU_WITH","Isama Fugu na may"
"route_opt","Mahusay ino-optimize ruta agent-save sa parehong oras at pera."
"fugu_agent","Paganahin ang in-app chats sa pagitan ahente, manager at mga customer ng walang putol."
"control_agent","Lumikha at pamahalaan ang mga ahente iskedyul ayon sa mga ahente availability."
"branded_agent_app","I-customize ang aming mga platform sa iyong negosyo branding at gamitin ito tulad ng iyong sarili."
"work_time","Oras ng pagtatrabaho"
"kato","Kumuha ng access sa malakas na analytics at mga uso upang makakuha ng mga pananaw ng negosyo."
"number_masking","Protektahan ang customer identity \ 's sa pamamagitan ng masking mga numero ng telepono para sa mga secure na pagtawag / texting."
"zapier","Isama sa Zapier at kumonekta Tookan na may libu-libong mga apps."
"fb_messenger","Mga customer ay maaaring mag-text gawain sa Facebook Messenger at mga tagapamahala makakuha ng mga update ng katayuan."
"create_task_from_app","Lumikha ng gawain anyo App"
"pos_integration","Isama ng aming platform sa iyong umiiral na pag-order o delivery system ng pamamahala."
"custom_csv","Gawin ang iyong mga pag-import proseso bulk gawain tuluy-tuloy na paggamit ng anumang pasadyang format na CSV."
"app_invoice","Ipakita ang mga pasadyang HTML invoice sa agent app sa pagkumpleto ng gawain sa pamamagitan ng mga ahente"
"vendor_form","I-setup ang isang customer booking form sa iyong ninanais na pangalan ng domain."
"sms","Ikonekta ang iyong SMS Account"
"email_parsing","Madaling ikonekta ang iyong GrubHub, Eat24, Takeaway, kumain Ngayon, Hungry House, E_Order Start, kumain Street, Delivery.com, Blizzfull, Shin Ramen sa amin at i-save ang mga oras ng manual na oras ng gawain ng paglikha."
"gloria_food","Isama ang iyong GloriaFood account ng walang putol at pamahalaan ang mga order na may ganitong add-on."
