"key","value"
"GEOFENCE_SUBHEADING_2","származó, hogy a határt van hozzárendelve az adott"
"GEOFENCE_EDIT_TEXT_1","Feladatok lesz automatikus rendelt ügynök, ha az új feladat rendeltetési a régión belül."
"GEOFENCE_EDIT_TEXT_2",", Ha az új"
"GEOFENCE_EDIT_TEXT_3","célállomás a régión belül."
"MAP_TEXT","Érintse meg a sokszög szerkesztés megkezdéséhez."
"POLYGON_TOOL","Válassza sokszög rajzeszköz (poligon ikon, top-térkép közepén), és érintse meg a térképen, hogy dolgozzon sokszög."
"GEOFENCE_DETAILS","Geo-kerítés Részletek"
"DELETE_REGION_MSG","Biztosan törölni szeretné ezt a régiót"
"CLEAR_REGION","Tiszta Region"
"MOVE_MAP","Mozgás Térkép"
"MARK_REGION","Mark Region"
"SELECT_GEO","Válassza geo-kerítés"
"enter_name","Név megadása"
"no_geofence_found","Nem Geo-kerítés talált"
"last_updated","Utolsó frissítés"
"VENDOR_FORM_TEXT","Host egy ügyfél felé forma néhány másodpercen belül. Kap az üzleti adott domain telepítést és kezdeni, hogy a megrendelések azonnal. Domain példa: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Integráljon Zapier integrálja Zapier olyan eszköz összekapcsolására internetes alkalmazások. Amikor a ravaszt történik egy app, Zapier automatikusan elvégzi a szükséges műveleteket a rendszerünkben. Fogadja meghívót alkalmazást Zapier kattintva a integrálása gombra, és az összes kérések segítségével API-kulcs"
"SMS_ACCOUNT_TEXT","Mi teszi lehetővé, hogy automatizálják az üzeneteket az ügyfelek formájában SMS értesítést. Most könnyen csatlakoztathatja saját SMS szolgáltató számlája mint Twilio vagy Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","Mi a támogatását minden egyéni CSV formátumban, így a tömeges feladat importálási folyamat zökkenőmentes. Csak kattintson a lépni gombot és küldd el nekünk, hogy a minta CSV fájlt szeretne minket támogatni. Amint aktiválnia kell a számla, egy nap múlva, akkor képes lesz arra, hogy simán feltölteni a feladatokat az csv, hogy a platform."
"POS_INTEGRATIONS_TEXT","Integrálja a platform be a már meglévő rendelési vagy szállítási rendszerek. Csak kattintson a lépni gombra és küld egy e-mailt."
"MASKING_TEXT","Maszk személyes telefonszámokat biztonságos hívó és a textil. Megvédeni a felhasználói számát, miközben lehetővé teszi zökkenőmentes kommunikációt. Telefon nos. soha nincsenek kitéve mindkét oldalán a beszélgetést, ha ezt a kiegészítőt aktiválódik. További info a bővítés, kérjük lépjen kapcsolatba velünk"
"WHITE_LABEL_TEXT","Örömmel jelentjük be egy egyedi felajánlása, amely egy teljesen márkás műszerfal és mobilalkalmazásokat a saját alkalmazás ikonjára. Ebben a felajánlás, akkor cserélje ki a jelenlegi logó mindenhol, és tegye a saját céges logó helyett. Csak kattintson a lépni gombra és küld egy e-mailt."
"BCC_EMAIL_TEXT","Ezzel az addon, már lehetővé tette, hogy a BCC magát a végső ügyfél e-mail útján Tookan, így megőrizzék a minden kommunikációs ügyfeleinek. Egyszerre több vevőkészülékek és költségszámítás $ 1 havonta vevő, terhelő havonta."
"BCC_EMAIL","BCC magát az ügyfél e-maileket, hogy fenntartsák a rekord az ügyfél-kommunikáció."
"ROUTE_OPTIMIZATION","Útvonal optimalizálás"
"ROUTE_OPTIMIZATION_TEXT","A felhasználók most már választani útvonal optimalizálás szerint a „Distance” vagy a „Time”. Ezen túlmenően, optimalizálása is elvégezhető az adott szer."
"WHITE_LABEL","Márkás Pilóta alkalmazások"
"POS_INTEGRATIONS","POS integrációk"
"CUSTOM_CSV_SUPPORT","Egyedi CSV Support"
"ADD_CARD_DETAILS","Add Card részletek"
"ACTIVATE_ADD_ON","Használj Add-on"
"MASKING","száma maszkolás"
"INTEGRATE_WITH_ZAPIER","Integráljon Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","Egyesít"
"MOBILE_APP_OFFLINE_SYNC","Működteti a szert dolgozni bárhol, bármikor akár internetkapcsolat nélkül."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Hogy a hatalom, hogy a területen dolgozók a munkát bárhol és bármikor, teljesen húzva. Ez lehetővé teszi, hogy add-on az ügynök mobilalkalmazás nélkül internet-kapcsolat. Megjegyzés: A hely geostamp és időbélyeg talán kisebb pontosság az offline módban."
"SMS_ACCOUNT","Csatlakozás az SMS-fiók"
"DEACTIVATE","kikapcsolása"
"VENDOR_FORM","Helyfoglalás Forms (App szerkesztő)"
"CONTROL_SCHEDULE","Ellenőrző Agent ütemezése"
"AMPLIFIED_PRODUCTIVITY","Egy felerősített véve a vezető ütemterv egy lehetőség, hogy felügyelje az ütemezés és irányítani az allokációs feladat szerint a rendelkezésre álló vezetők, és így meghaladta a hatékonyság és a termelékenység növelése"
"CHAT_BOT","Facebook Messenger Chat Bot"
"BOT_MSG","Az ügyfelek csak nyissa meg a messenger és szöveges azok sorrendjét a „Assistant App”. Továbbá, a vállalkozások képesek lennének létrehozni"
"BOT_MSG_AND_GET","és kap"
"BOT_MSG_STATUS","státuszt Messenger is."
"BOT_MSG_ASSIGNMENT","hozzárendelés automatikusan elvégzi a mi Platform a háttérben."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Könnyen csatlakoztathatja Grubhub, Eat24, Elvihető, esznek Most Hungry House, E_Order Start esznek Street, Delivery.com, Blizzfull, Shin Ramen velünk továbbítja az e-maileket, hogy egy egyedi e-mail címről, és mentse órás kézi feladat létrehozásakor. Mi már automatikusan megkülönbözteti az e-mail formátumot, így nem kell semmit kézzel."
"INTEGRATE_FOOD","Integráljon GloriaFood - Étterem rendelési rendszer"
"INTEGRATE_FOOD_TEXT","Ez egy jutalék mentes online rendelési platform restaruants. Éttermek tudja fogadni szállítási megrendeléseket az interneten. Amikor a rendeléshez elfogadta azt is kap tolta a rendszer. Be kell, hogy először regisztráljon étterem account.You lehetővé teheti integrációs API-n keresztül az online rendelési adminisztrációs területe."
"SIGN_UP","Regisztrálj"
"JUGNOO_DELIVERY","Jugnoo Delivery"
"FREE","Ingyenes"
"JUGNOO_DELIVERY_TEXT","Ezzel az addon, akkor kap a lehetőséget, hogy felhasználja Jugnoo Szállítási hatalmas flotta áll az Ön rendelkezésére. Akkor aktiválhatja ezt a Add-on, egyszerűen bejelentkezik Jugnoo fiók hitelesítő adatait. Minden kifizetés automatikusan levonják kapcsolódó Jungoo Wallet Account.This hozzá a jelenleg csak a"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIA"
"RECURRING_TASKS","ismétlődő feladatok"
"RECURRING_TASKS_TEXT","Most is létrehozhat ismétlődő feladatokat, hasonlóan ismétlődő eseményeket a Google Calendar ezzel Add tovább. Amikor aktiválódik, akkor képes lesz arra, hogy egy"
"RECURRING_TASKS_TEXT_REPEAT","Ismétlés"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","opciót a létrehozni feladatot lapon. Töltse ki a megfelelő feladatot részletekért tekintse"
"RECURRING_TASKS_TEXT_CREATE_TASK","állítsa be az a szabály, és hozzon létre a feladat. Állítsa be a szabályt egyszer, és a feladat az lesz, az automatikusan létrehozott minden reggel, mint egy a szabály beállításait."
"BECOME_PARTNER","Legyen a partnerünk"
"BECOME_PARTNER_TEXT","Ez a kiegészítő lehetővé teszi Önnek, hogy megkapja a feladatokat más Fióktulajdonosok és a szolgáltatásnyújtás őket, a saját ügynök csapatok. Az adatok synched zökkenőmentesen számlák közötti, mind a tulajdonosok nyomon követi a feladatok valós időben mind a műszerfalakat."
"CONNECT_PARTNER","Kapcsolatba Partnereink"
"CONNECT_PARTNER_TEXT","Ez a kiegészítő lehetővé teszi Önnek, hogy kapcsolatba Partner számlák, amelyek lehetővé teszik a közös ügynökeik a feladatokat. Miután fiókja össze van kötve egy Partner fiók, akkor képes lesz arra, hogy küldjön feladatokat ügynökeik, azok hol vannak, és kap a teljes feladat történelem synched fiókjába. Ez a kiegészítő lehetővé teszi Önnek, hogy bővítse a flotta további felhasználásával partner számlákat."
"STUART_DELIVERY","Stuart Delivery"
"STUART_DELIVERY_TEXT","Ezzel az addon, akkor kap a lehetőséget, hogy felhasználja Stuart Szállítási hatalmas flotta áll az Ön rendelkezésére. Akkor aktiválhatja ezt a Add-on, egyszerűen bejelentkezik Stuart fiók hitelesítő adatait."
"ADD_EMAILS","Add e-mailek"
"DEACTIVATE_ADD_ON","Deaktiválhatja a Add-on"
"CONNECT_JUGNOO","Kapcsolódás A Jugnoo Szállítási fiók"
"TOOKAN_PARTNER","Légy Tookan Partner"
"DISPLAY_NAME","Megjelenítendő név"
"EMAIL_ID","Email azonosító"
"REMOVE","eltávolít"
"TOOKEN_CLIENT","Légy Tookan Client"
"REVOKED_ACCESS","Az Tookan Partner visszavonták a hozzáférést!"
"PARTNER_TOKEN","Tookan Partner Token"
"PARTNER_TOOKEN","partner Token"
"UNIQUE_ID","Egyedi azonosítója Email elemző"
"CONNECT_STUART_ACCOUNT","Kapcsolódás A Stuart Szállítási fiók"
"CLIENT_SECRET","Client Secret"
"CONNECT_SMS","Csatlakozás az SMS-fiók"
"CHOOSE_PROVIDER","Válasszon Szolgáltató"
"PHONE_NO","Mi a telefonszámod"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","AuthToken"
"SENDERID","SenderID"
"SHORT_CODE","Rövid kód"
"USER_ID","Felhasználói azonosító"
"MASK","Maszk"
"ACTIVATED_ON","aktiválva"
"CREATE_TASK_PREFERENCES","Létrehozása Feladatok Beállítások"
"CREATE_TASK_PREFERENCES_TEXT","Ez a funkció lehetővé teszi a hatóanyagok létrehozásához feladat azok alkalmazását, ezáltal nekik a szabadságot, hogy hozzon létre feladatokat a pályán. Ez a funkció különösen segít a használati esetek kapcsolatos adatgyűjtés terén, és vesz egy csomó teher le a műszerfal tulajdonos."
"APP_INVOICE","App számlázó modul"
"APP_INVOICE_TEXT","Ez a funkció lehetővé teszi, hogy megjelenítse a saját egyéni html számlát az ügynök alkalmazás időpontjában a feladat befejeződik. Ha aktiválja ezt add on, beállíthatja a számla html mindegyik sablon egyenként a sablon oldalakat."
"THIS_WILL","Ez akarat"
"ROUTE","útvonal optimalizálás fiókja"
"INVOICE_FOR_ACCOUNT","app számla a fiók"
"ALLOW_TO_CREATE","lehetővé teszi az ügynökök létre feladatokat"
"MASKING_ACCOUNT","szám maszkolás fiókja"
"VENDOR_FOR_ACCOUNT","eladó forma fiókja"
"PARSING_FOR_ACCOUNT","E-mail Parsing fiókjában."
"CACHING_ACCOUNT","app oldalán caching fiókjában."
"EMAIL_TRACKING","„Ügyfél e-mail követést fiókjára."
"JD_INTEGRATION","Jugnoo Delivery Integration."
"ACTIVATE_RECURRING","Szeretné aktiválni a Ismétlődő tevékenység Add on?"
"REALLY_DEACTIVATE","Tudni szeretné, hogy deaktiválja add on?"
"ACTIVATE_TOOKAN","Szeretné aktiválni a Tookan Client Add on?"
"ACTIVATE_TOOKAN_PARTNER","Szeretné aktiválni a Tookan Partner hozzáadása történik?"
"NOTE","Megjegyzés: Azt is frissíteni a befejezési időpont a visszatérő szabály, illetve adja meg a átviszi opciót. Ha letiltja 2 dátumok, a befejezés dátuma kiterjesztené 2 több előfordulás."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","Akkor hatékonyan optimalizálja a szer útvonalak ezzel időt és pénzt. Ez egy prémium szolgáltatás külön kell fizetni a tetején a folyószámla."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","Egy felerősített véve a vezető ütemterv egy lehetőség, hogy felügyelje az ütemezés szerint a rendelkezésre álló vezetők, és így meghaladta a hatékonyság és a termelékenység növelése."
"WHITE_LABEL_TEXT1","Ebben a felajánlás, akkor cserélje ki a jelenlegi logó mindenhol, és tegye a saját céges logó helyett. Csak kattintson a gombra, vegye fel a kapcsolatot, és hagyja, hogy mi a többit."
"MASKING_TEXT1","Maszk személyes telefonszámokat biztonságos hívó és a textil. Megvédeni a felhasználói számát, miközben lehetővé teszi zökkenőmentes kommunikációt."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Az ügyfelek csak nyissa meg a messenger és szöveges azok sorrendjét a „Assistant App”. Továbbá, a vállalkozások képesek lennének createTask, frissítse Feladat és kap feladat állapotát Messenger is."
"CREATE_TASK_PREFERENCES_TEXT1","Ez a funkció lehetővé teszi a hatóanyagok létrehozásához feladat azok alkalmazását, ezáltal nekik a szabadságot, hogy hozzon létre feladatokat a pályán."
"POS_INTEGRATIONS_TEXT1","Integrálja a platform be a már meglévő rendelési vagy szállítási rendszerek. Csak kattintson a gombra, vegye fel a kapcsolatot, és hagyja, hogy mi a többit."
"CUSTOM_CSV_SUPPORT_TEXT1","Mi a támogatását minden egyéni CSV formátumban, így a tömeges feladat importálási folyamat zökkenőmentes."
"APP_INVOICE_TEXT1","Ez a funkció lehetővé teszi, hogy megjelenítse a saját egyéni html számlát a szer alkalmazását, amikor a feladatot teljesíti az ügynök."
"VENDOR_FORM_TEXT1","Host egy ügyfél felé forma néhány másodpercen belül. Kap az üzleti adott domain telepítést és kezdeni, hogy a megrendelések azonnal."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","Mi teszi lehetővé, hogy automatizálják az üzeneteket az ügyfelek formájában SMS értesítést. Most könnyen csatlakoztathatja saját SMS szolgáltató számlája mint Twilio, Plivo és még sokan mások."
"EMAIL_PARSING_TEXT1","Könnyen csatlakoztathatja Grubhub, Eat24, Elvihető, esznek Most Hungry House, E_Order Start esznek Street, Delivery.com, Blizzfull, Shin Ramen velünk, és mentse órás kézi feladat létrehozásakor."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Hogy a hatalom, hogy a területen dolgozók a munkát bárhol és bármikor, teljesen húzva. Ez lehetővé teszi, hogy add-on az ügynök mobilalkalmazás nélkül internet-kapcsolat."
"INTEGRATE_WITH_ZAPIER_TEXT1","Integráljon Zapier integrálja Zapier olyan eszköz összekapcsolására internetes alkalmazások. Fogadja meghívót alkalmazást Zapier kattintva a integrálása gombra, és az összes kérések segítségével API kulcsot."
"BCC_EMAIL_TEXT1","Ezzel az addon, már lehetővé tette, hogy a BCC magát a végső ügyfél e-mail útján: {{is_reseller? COMPANY_NAME: „Tookan”}}, így megőrizzék a minden kommunikációs ügyfeleinek. Egyszerre több vevőkészülék is."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Ez egy jutalék mentes online rendelési platform éttermek. Éttermek tudja fogadni szállítási megrendeléseket az interneten. Amikor a rendeléshez elfogadta azt is kap tolta a rendszer."
"JUGNOO_DELIVERY_TEXT1","Ezzel add-on, akkor kap a lehetőséget, hogy felhasználja Jugnoo Szállítási hatalmas flotta áll az Ön rendelkezésére. Csak be az Jugnoo adatokat. Jelenleg csak Indiában."
"RECURRING_TASKS_TEXT1","Most is létrehozhat ismétlődő feladatokat, hasonlóan ismétlődő eseményeket a Google Calendar ezzel Add tovább. Töltse ki a megfelelő feladatot részletekért tekintse Ismétlés, állítsa be az a szabály, és hozzon létre a feladat."
"BECOME_PARTNER_TEXT1","Ez a kiegészítő lehetővé teszi Önnek, hogy megkapja a feladatokat más Fióktulajdonosok és a szolgáltatásnyújtás őket, a saját ügynök csapatok valós."
"CONNECT_PARTNER_TEXT1","Ez a kiegészítő lehetővé teszi Önnek, hogy bővítse a flotta további felhasználásával partner számla megosztják szerek a feladatokat."
"STUART_DELIVERY_TEXT1","Ezzel add-on, akkor kap a lehetőséget, hogy felhasználja Stuart Szállítási hatalmas flotta áll az Ön rendelkezésére. Akkor aktiválhatja ezt a Add-on, egyszerűen bejelentkezik Stuart fiók hitelesítő adatait."
"AGENT_SIGNUP","Agent Regisztráció"
"AGENT_SIGNUP_TEXT","Ezzel add-on, az ügynökök képesek lesznek regisztrálni közvetlenül a mobilalkalmazást. Az aktiváló ezt a kiegészítőt akkor van lehetőség, hogy kiválasszon egy bejelentkezési űrlapot, amely az ügynökeinek fog benyújtani. És akkor tudja ellenőrizni, vagy elutasítja a beadványt, közvetlenül az ügynök lista oldalára."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Szépség"
"COMPANY_BEAUTY_TEXT","szépség ügyfél alkalmazás biztosítja a felületet, hogy lehet használni a végfelhasználóknak, hogy otthon vagy szalon találkozókat. Jön egy átfogó műszerfal irányítása és ellenőrzése a menetrendek a stylist."
"HOME_SERVICES","Főoldal Szolgáltatások"
"HOME_SERVICES_TEXT","Otthon Services egy alkalmazást az ügyfelek számára, hogy szolgáltatási foglalások. Jön egy konfigurálható szolgáltatás katalógus és tudod tervezni, mint egy üzleti kínálatát. Most akkor gond nélkül kezeli az ügyfelek, foglalások és a munkaerő egy műszerfalon."
"CUSTOM_BUSINESS_APPS","Egyedi üzleti alkalmazások"
"CUSTOM_BUSINESS_APPS_TEXT","Építsd alkalmazás a cél az ügyfelek egyéni katalógus, különböző kategóriák és termékek. Ezzel, akkor is módosíthatja a vásárló felé alkalmazásokat úgy néz ki, a műszerfal is. Azt is beállíthatja, számos alkalmazás modulok, mint például az árképzés, egyedi sablonok és app téma."
"FUGU_INTEGRATION_BUSINESS","Fugu Integration for Business App"
"FUGU_INTEGRATION_BUSINESS_TEXT","A Fugu, felveheti az élő chat a terméket, hogy ügyfélszolgálati bárhonnan és bármikor. Segít az ügyfélszolgálati csapat válaszolni ügyfél lekérdezések, a problémák megoldását, és ügyfélszolgálati útközben interneten, valamint a mobil eszközök."
"FUGU_INTEGRATION_AGENT","Fugu integrációs ügynök App"
"FUGU_INTEGRATION_AGENT_TEXT","A Fugu, felveheti az élő chat a terméket, hogy támogatást nyújtson bárhonnan és bármikor. Segít az ügyfélszolgálati csapat válaszolni ügynök lekérdezések, a problémák megoldását, és segítséget nyújt útközben interneten, valamint a mobil eszközök."
"INTEGRATE_BUMBL","Integráljon Bumbl"
"INTEGRATE_BUMBL_TEXT","Egyszerű automatizálás az elfoglalt embereknek. Bumbl mozog info között, a webes alkalmazások automatikusan, így nyugodtan koncentrálhat a legfontosabb munkája. Tehát csatlakozni."
"CAR_WASH","Autómosó"
"CAR_WASH_TEXT","Car Wash alkalmazás segítségével az ügyfelek foglaljon szolgáltatások azonnal. Jön egy átfogó műszerfal kezelni munkahelyek és figyelemmel kíséri a menetrendek a munkatársak."
"ACTIVATE_EARNING_AND_PRICING","Aktiválása bevételt hozó és árak fiókja"
"DEACTIVATE_EARNING_AND_PRICING","Kikapcsolás bevételt hozó és árak fiókja"
"FUGU_CHAT_AGENT","Fugu beszélgetés a szer alkalmazását."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu integráció az üzleti alkalmazást."
"GET_IN_TOUCH_DEACTIVATE","Kérjük, vegye fel a kapcsolatot velünk, hogy kikapcsolja ezt a kiegészítőt."
"BECOME_A","Légy"
"RECURRING_TASKS_CREATE_TEXT","Válassza ki az idő, amikor az ismétlődő feladatot kell létrehozni naponta"
"CUSTOM_BUSINESS_SETUP","Egyedi üzleti alkalmazás beállítása"
"APP_NAME","App név"
"SENDER","Feladó"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2. faktor"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Intelligens SMS"
"TASK_EARNING_HEADING","Feladat bevételt hozó & árak"
"TASK_EARNING_DESC_1","Ez add-on lehetővé ügynök kereső és a vevői árképzés meg kell határozni az egyes feladatokhoz sablon segítségével. Egy új menü jelenik meg a sablonok listájában lehetővé teszi, hogy konfigurálja ez beállításokat. támogatott"
"TASK_EARNING_DESC_2","alkalmazás verziója 3.0.7 és felette."
"LAUNDRY","Mosoda"
"LAUNDRY_DESC_1","Mosoda egy app az ügyfelek kérni mosodai szolgáltatás biztosított. A munkaerő könnyen integrálható"
"LAUNDRY_DESC_2","fogadására és teljes mosási szállítás és feladatok .. Nem szükséges fejlettséget."
"RATING_HEADING","Értékelje az ügyfelek"
"RATING_DESC_1","App sikeres befejezése a feladat. Értékelések által adott szer lehet megtekinteni a műszerfalon az ügyfél oldalán."
"MULTIPLE_ID","Több e-mail azonosítók engedélyezettek, vesszővel elválasztva"
"ENTER_DISPLAY_NAME","Írja megjelenített neve"
"ENTER_DESC","Írja Leírás"
"ENTER_EMAIL","Adja meg Email"
"ENTER_PARTNER_TOKEN","Írja Partner Token"
"ENTER_USER_ID","Felh.az."
"ENTER_PASSWORD","Írd be a jelszót"
"ENTER_EMAIL_ID","Írja maszk azonosító (nem kötelező)"
"SEARCH_TASKS","Keresés Feladatok"
"INTEGRATE_FUGU_WITH","Integrálja Fugu a"
"route_opt","Hatékonyan optimalizálja szer útvonalak ezzel időt és pénzt."
"fugu_agent","Engedélyezze az alkalmazáson belüli beszélgetések között ügynökök, és a vásárlóktól zökkenőmentesen."
"control_agent","Létrehozása és kezelése szerek menetrend szerinti szerek elérhetőségét."
"branded_agent_app","Személyre szabhatja platform az üzleti márka és használja, mint a saját."
"work_time","Munkaidő"
"kato","Jut hatékony elemzési és trendek levezetéséhez üzleti betekintést."
"number_masking","Megvédeni az ügyfél \ 's identitás maszkolás telefonszámokat biztonságos hívás / sms."
"zapier","Integráljon Zapier és csatlakoztassa Tookan ezer apps."
"fb_messenger","Az ügyfelek szöveges feladatot a Facebook Messenger és a vezetők kap állapotáról."
"create_task_from_app","Feladat létrehozása forma App"
"pos_integration","Integrálja a platform a meglévő rendelési vagy szállítási rendszerek."
"custom_csv","Tedd tömeges feladat importálási folyamat zökkenőmentes bármilyen egyéni CSV formátumban."
"app_invoice","Kijelző egyéni HTML számlát az ügynök alkalmazást feladat befejezésekor az ügynök"
"vendor_form","Beállítás ügyfél foglalási űrlapot a kívánt domain nevet."
"sms","Csatlakozás az SMS-fiók"
"email_parsing","Könnyen csatlakoztathatja GrubHub, Eat24, Elvihető, esznek Most Hungry House, E_Order Start esznek Street, Delivery.com, Blizzfull, Shin Ramen velünk, és mentse órás kézi feladat létrehozásakor."
"gloria_food","Integrálja GloriaFood véve zökkenőmentesen és kezelhet ezzel add-on."
"jugnoo_delivery","Hasznosítani Jugnoo Szállítási \ 's nagy ügynök segítségével Jugnoo hitelesítő adatok (India)."
"recurring_task","Készítsen ismétlődő feladat különböző szabályok, hasonlóan a Google naptár."
"become_partner","Partner más fióktulajdonosok és biztosítja számukra szolgáltatások segítségével szert."
"connect_partner","Bővítse szer felhasználásával ügynökei partner fiókokat a feladat."
"stuart_delivery","Hasznosítani Stuart Szállítási \ 's nagy ügynök segítségével Stuart fiók hitelesítő adatait."
"agent_signup","Admin kiválasztáshoz egyéni sablon mely akkor látható, hogy a készítés során Regisztráció."
"customer_signup","Admin kiválaszthatja egyéni sablon mely akkor látható, hogy az ügyfelek a regisztráció során."
"beauty","Lehetővé teszik az ügyfelek, hogy otthon vagy szalon előjegyezni Beauty Services."
"taxi","Taxi"
"agent_earning","Kövesse nyomon a szer jövedelem és az ügyfél árképzési konfigurálható szabály beállításait."
"laundry","Komplett mosodai szállítás és feladata integrálásával mosodai szolgáltatás biztosított."
"home_service","Otthon Services egy alkalmazást az ügyfelek számára, hogy szolgáltatási foglalások."
"car_wash","Car Wash alkalmazás segítségével az ügyfelek foglaljon szolgáltatások azonnal."
"customer_app","Készítsd el a saját ügyfél néző alkalmazást, és konfigurálja árképzés, témák és a katalógusban."
"agent_rating","szerek értékeld ügyfelek befejezése után a feladat, megtekinthető a vezetők."
"barcode","szerek képes beolvasni a vonalkódot és a kapcsolódó feladat automatikusan kijelölésre kerülnek."
"bumble","Bumbl mozog info között az internetes alkalmazások automatikusan, automatizálja a folyamatokat."
"workforce","Ez az alkalmazás lehetővé teszi, hogy használja a nagy homlokfelület detektálás és a felismerés technológia szer mobilalkalmazás az azonosságra a munkaerő. Minden alkalommal, amikor szert megjelölés a vám, akkor az alkalmazás váltana kamera valós idejű azonosítását az ügynök"
"sub_desc","Alkalmazások, hogy oldja meg az üzleti igényeket."
"Utility","Hasznosság"
"Integration","Integráció"
"Categories","Kategóriák"
"chat","csevegés"
"branded_app","Márkás Agent alkalmazások"
"kato_powered_by","powered by"
"gloria","Integráció a Gloria Food"
"Beauty_Services","szépségápolási szolgáltatások"
"Taxi_Services","taxi szolgáltatás"
"Laundry_Services","Laundry Services"
"Home_Services","Főoldal Szolgáltatások"
"Car_Wash_Services","Car Wash szolgáltatások"
"Customer_Business_Apps","Ügyfél Üzleti alkalmazások"
"Scan_to_Assign","Scan hozzárendelése"
"Workforce_Identity_Management","Munkaerő Identity Management"
"fugu_chat_integration","Fugu Chat integráció"
"ADVANCED_ANALYTICS","Advanced Analytics"
"Customer_Signup","Ügyfél Regisztráció"
"interested","Érdekelne!"
"please_confirm","Kérem erősítse meg"
"this_will","Ez akarat"
"ro_for_acc","útvonal optimalizálás fiókja"
"app_invoice_for_acc","App Invoiceing modul fiókja"
"not","nem"
"allow_your_agent_create_task","létrehozni feladatot szer app"
"number_masking_for_account","szám maszkolás fiókja"
"ro_activate","Ez aktiválja Útvonal optimalizálás fiókjában."
"ro_deactivate","Ez kikapcsolja Útvonal optimalizálás fiókjában."
"app_invoice_activate","Ez kikapcsolja App számlázó modul fiókjában."
"app_invoice_deactivate","Ez kikapcsolja App számlázó modul fiókjában."
"create_task_from_driver_activate","Ez aktiválja a Feladat létrehozása agent App."
"create_task_from_driver_deactivate","Ez kikapcsolja a Feladat létrehozása agent App."
"number_masking_for_account_activate","Ez aktiválja száma maszkolás fiókjában."
"number_masking_for_account_deactivate","Ez kikapcsolja száma maszkolás fiókjában."
"vendor_form_for_your_account_activate","Ez aktiválja Foglalási űrlap fiókjában."
"vendor_form_for_your_account_deactivate","Ez kikapcsolja Foglalási űrlap fiókjában."
"PARSING_FOR_ACCOUNT_activate","Ez aktiválja Email Elemzési fiókja"
"PARSING_FOR_ACCOUNT_deactivate","Ez kikapcsolja Email Elemzési fiókja"
"app_side_caching_for_your_account_activate","Ez aktiválja App offline szinkronizálás fiókja."
"app_side_caching_for_your_account_deactivate","Ez kikapcsolja App offline szinkronizálás fiókja."
"customer_email_tracking_for_your_account_activate","Ez aktiválja az Ügyfél mail Tracking fiókja"
"customer_email_tracking_for_your_account_deactivate","Ez kikapcsolja az Ügyfél mail Tracking fiókjában."
"driver_schedule_activate","Ez aktiválja Agent ütemezése fiókját."
"driver_schedule_deactivate","Ez kikapcsolja Agent ütemezése fiókját."
"earning_pricing_activate","Ez aktiválja bevételt hozó és árak fiókjában."
"earning_pricing_deactivate","Ez kikapcsolja bevételt hozó és árak fiókjában."
"vendor_form_for_your_account","Jelentkezési űrlap fiókja"
"your_SMS_Account","SMS-fiók"
"Email_Parsing_for_account","E-mail Parsing fiókjában."
"app_side_caching_for_your_account","App offline szinkronizálás fiókja."
"customer_email_tracking_for_your_account","ügyfél e-mail követést fiókjára."
"Schedule_for_your_account","Menetrend fiókjában."
"Jugnoo_Delivery_Integration","Jugnoo Delivery Integration."
"CONTACT_US_PRICING","Lépjen kapcsolatba velünk az árért"
"customer","Vevő"
"ONLY_PICKUP","Csak pick-up"
"ONLY_DELIVERY","csak szállítás"
"TASK_TEMPLATE","TASK SABLON"
"PICKUP_TASK","Pickup Task Template"
"DELIVERY_TASK","Szállítási feladat sablon"
"LOGIN_REQUIRED","BEJELENTKEZÉS SZÜKSÉGES"
"AUTO_ASSIGNED","AUTO célhoz kötött Engedve"
"ALLOW_AUTO_FILL","ENGEDÉLYEZIK Auto Fill INFORMÁCIÓK"
"ICON_TEXT","Ez az ikon lesz látható a Belépés (ha van ilyen)"
