"key","value"
"MSG_TOOLTIP2","zaman o doğrulama bekliyor."
"FULL_MSG_TOOLTIP2","Bu mesaj o doğrulama bekliyor müşteriye gösterilecektir."
"AGENT_PANE_CUSTOMIZATION","Ajan Pane Özelleştirme"
"fleet_VEHICLE_TYPE","filo araç tip"
"ADD_VENDOR","Portal Kullanıcı Ekle"
"EDIT_VENDOR","Düzenleme Portal Kullanıcı"
"DOMAIN","domain"
"CHOOSE_DOMAIN","Domain seç"
"DELETE_DOMAIN","Bu alan adının size silmek istediğinizden emin misiniz"
"DOMAIN_NAME","Alan adı"
"JOB_TYPE","Meslek türü"
"TEMPLATE","şablon"
"THEME_COLOR","Tema Rengi"
"IS_LOGIN","Giriş Gerekli mi"
"SIGNUP_ALLOWED","SIGN UP İZİN"
"AUTOFILL","Otomatik Doldurma Bilgisi Etkin"
"DARK_MAP","Göster Karanlık Haritası"
"CONFIRM_PASSWORD","Şifreyi Onayla"
"VENDOR_ID","İD"
"DELETE_VENDOR","silmek"
"CLIENT_ID","Müşteri Kimliği"
"EDIT_DOMAIN","Alan ekle"
"ADD_NEW","Yeni Alanlar Ekle"
"EDIT_DOMAINS","Düzenleme Alanlar"
"DOMAIN_DETAILS","Alan Detayları"
"VENDOR_NAME","isim"
"COMPANY","şirket"
"LOGO","Logo"
"SMALL_LOGO","Küçük Logosu"
"SEARCH_PORTAL_USR","Portal Kullanıcıları ara"
"REVIEW_VENDOR","İnceleme Satıcı"
"UPDATE_VENDOR","Güncelleme Satıcı"
"VERIFY","DOĞRULAYIN"
"REJECT","reddetmek"
"NEED_RESUBMISSION","resubmission İhtiyaçları"
"ADD_REGION","Bir Bölge ekle"
"GEOFENCE_SUBHEADING_1","Bir sanal sınır oluşturmak, yeni bir şekilde"
"GEOFENCE_SUBHEADING_2","Bu sınır gelen özellikle atanır"
"GEOFENCE_EDIT_TEXT_1","Yeni Görev hedef bölge içinde ise Görevler, otomatik atanan Ajan olacaktır."
"GEOFENCE_EDIT_TEXT_2","Yeni eğer"
"GEOFENCE_EDIT_TEXT_3","Hedef bölge içinde olduğunu."
"MAP_TEXT","poligonunda dokunun düzenlemeye başlayın."
"POLYGON_TOOL","çokgen çizim aracı (poligon simgesini, haritanın üst merkezi) seçin ve çokgen çizmek için harita üzerine dokunun."
"GEOFENCE_DETAILS","Coğrafi çit Detayları"
"DELETE_REGION_MSG","Eğer bu bölgeyi silmek istediğinizden emin misiniz"
"CLEAR_REGION","Şeffaf Bölge"
"MOVE_MAP","Harita taşı"
"MARK_REGION","Mark Bölge"
"SELECT_GEO","Seç jeo-çit"
"enter_name","İsim giriniz"
"no_geofence_found","Hayır Coğrafi çit bulundu"
"last_updated","Son güncelleme"
"VENDOR_FORM_TEXT","Birkaç saniye içinde bir müşteri bakan formu barındırın. iş Belirli alan kurulum alın ve hemen siparişlerinizi almaya başlar. Alan örnek: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Zapier web uygulamalarını bir araya bağlamak için bir araçtır entegre Zapier ile entegre edin. Tetik tek bir uygulamada durumla karşılaşıldığında, Zapier otomatik sistemimizde gerekli işlemleri gerçekleştirir. Entegre butonuna tıklayarak Zapier bizim app davetiyesini kabul etme ve API anahtarı kullanarak tüm istekleri kimlik doğrulaması"
"SMS_ACCOUNT_TEXT","Biz SMS bildirimleri şeklinde müşterilere mesajlarınızı otomatik hale sağlar. Şimdi kolaylıkla Twilio veya Plivo gibi kendi SMS servis sağlayıcı hesabını bağlayabilirsiniz"
"CUSTOM_CSV_SUPPORT_TEXT","Biz toplu görev alma işlemi sorunsuz hale destekleyeceğini herhangi bir özel csv biçimi sunuyoruz. Sadece Dokunmatik düğmesini Get tıklayın ve bize bize desteklemek istediğiniz size örnek csv dosyasını gönderin. Hesabınız için etkinleştirmek sonra, bir günlük süre içinde, o zaman sorunsuz bizim platformuna csv den görevleri yüklemek mümkün olacak."
"POS_INTEGRATIONS_TEXT","zaten mevcut sipariş veya teslimat yönetim sistemlerine platformumuzu entegre edin. Sadece Dokunmatik düğmesini Get tıklayın ve bize bir mail gönderin."
"MASKING_TEXT","Güvenli arama ve manifatura için kişisel telefon numaralarını maske. kesintisiz iletişimi sağlarken, kullanıcının numarasını koruyun. Telefon no. Görüşme her iki tarafında maruz asla, bir zamanlar bu eklenti devreye girer. üzerinde eklenti ile ilgili daha fazla bilgi için lütfen bize ulaşın"
"WHITE_LABEL_TEXT","Biz kendi uygulama simgesinin, tam markalı gösterge tablosu ve mobil uygulamalar veren eşsiz bir teklif duyurmaktan mutluyuz. Bu teklif, biz her yerde geçerli logoyu değiştirmek ve yerine kendi iş logosunu koydu. Sadece Dokunmatik düğmesini Get tıklayın ve bize bir mail gönderin."
"BCC_EMAIL_TEXT","Müşterilerinize tüm olayların kayıtlarını tutmak, böylece bu addon ile, Tookan üzerinden tüm son müşteri e-postalarda bcc kendinizi sizi sağladı. Birden alıcıları ekleyebilir ve maliyet alıcı başına aylık $ 1, ücretli aylık olduğu yapabilirsiniz."
"BCC_EMAIL","Müşteri e-postalara BCC kendinizi müşteri iletişimi kaydını muhafaza etmek."
"ROUTE_OPTIMIZATION","Rota Optimizasyonu"
"ROUTE_OPTIMIZATION_TEXT","Kullanıcılar artık “Mesafe” veya “Zaman” göre rota optimizasyonu seçebilirsiniz. Buna ek olarak, optimizasyon da belirli ajanlar için yapılabilir."
"WHITE_LABEL","Markalı Sürücü Uygulamaları"
"POS_INTEGRATIONS","POS Entegrasyonları"
"CUSTOM_CSV_SUPPORT","Özel CSV Destek"
"ADD_CARD_DETAILS","Kart Ayrıntıları ekle"
"ACTIVATE_ADD_ON","Eklenti etkinleştirin"
"MASKING","numara Maskeleme"
"INTEGRATE_WITH_ZAPIER","Zapier ile entegre edin"
"INTEGRATE_WITH_ZAPIER_BUTTON","Birleştirmek"
"MOBILE_APP_OFFLINE_SYNC","Hatta bir internet bağlantısı olmadan her zaman her yerde çalışmak için ajan güç katın."
"MOBILE_APP_OFFLINE_SYNC_TEXT","zaman ve her yerde, tamamen takılı çalışmak için saha işgücünün güç ver. Bu eklenti internet bağlantısı olmadan çalışmaya ajan mobil uygulamasını sağlar. Not: Konum geostamp ve zaman damgası çevrimdışı modda daha az doğruluk olabilir."
"SMS_ACCOUNT","Kişisel SMS Hesabı bağlayın"
"DEACTIVATE","Devre dışı bırakmak"
"VENDOR_FORM","Rezervasyon Formları (Uygulama Editör)"
"CONTROL_SCHEDULE","Kontrol Ajan Takvimi"
"AMPLIFIED_PRODUCTIVITY","bir seçenek sürücü program bir büyütülmüş görünüşüdür ve böylece aştı verimlilik ve artan verimlilik giden, sürücülerin durumuna göre zamanlama denetlemek ve görevin tahsis yönlendirmek için"
"CHAT_BOT","Facebook Messenger Sohbet Bot"
"BOT_MSG","Müşteriler sadece haberci açıp ‘Yardımcısı App’ için sıralarını kısa mesaj gönderebilir. Ayrıca, İşletmeler oluşturmak mümkün olacaktır"
"BOT_MSG_AND_GET","ve Al"
"BOT_MSG_STATUS","Messenger kendisinde durumu."
"BOT_MSG_ASSIGNMENT","atama otomatik arka uç bizim Platformu tarafından yapılmaktadır."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Kolayca sizin GrubHub, EAT24, Takeaway bağlamak Şimdi ye, Hungry Ev, E_Order Başlat, benzersiz bir e-posta kimliği e-postalarınızı ileterek bizimle Street, Delivery.com, Blizzfull, Shin Ramen yiyin ve manuel Görev oluşturma süresi saat kaydetmek. el bir şey yapmak zorunda kalmamak için otomatik olarak e-posta biçimleri çözümlenir var."
"INTEGRATE_FOOD","Restoran Sipariş Sistemi - GloriaFood ile entegre edin"
"INTEGRATE_FOOD_TEXT","Bu Restaruants için bir komisyon-ücretsiz online sipariş platformudur. Restoranlar çevrimiçi yerleştirilen teslimat siparişleri kabul edebilir. sipariş kabul olur zaman o da sistemimize itilmiş olur. Sen account.You online sipariş yönetim alanından API yoluyla entegrasyon sağlayabilir bir restoran için birinciye kaydolma gerekir."
"SIGN_UP","Kaydol"
"JUGNOO_DELIVERY","Jugnoo Teslimat"
"FREE","Ücretsiz"
"JUGNOO_DELIVERY_TEXT","Bu addon ile, emrinde Jugnoo Delivery en büyük filosuna kullanabilme fırsatı olsun. Bu eklenti, sadece Jugnoo hesabı kimlik bilgileriyle giriş yaparak etkinleştirebilirsiniz. Tüm ödemeler otomatik olarak bağlanır Jungoo Cüzdan Account.This düşülür eklemek yalnızca şu anda kullanılabilir"
"JUGNOO_DELIVERY_TEXT_INDIA","HİNDİSTAN"
"RECURRING_TASKS","Tekrarlanan Görevler"
"RECURRING_TASKS_TEXT","Şimdi bu davaya ekle kullanarak Google Takvim'de etkinlikleri tekrarlayarak benzer yinelenen görevleri oluşturabilirsiniz. aktive sonra, bir görmek mümkün olacak"
"RECURRING_TASKS_TEXT_REPEAT","Tekrar et"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","görev oluşturmak sayfasında seçeneği. İlgili görev ayrıntılarını girin, çek"
"RECURRING_TASKS_TEXT_CREATE_TASK","Kuralınıza ayarlayabilir ve görev oluşturmak. bir kez kuralı ayarlayın ve görev otomatik oluşturulan kural ayarları olarak başına, her sabah olacak."
"BECOME_PARTNER","Ortak Olun"
"BECOME_PARTNER_TEXT","eklenti Bu, diğer Hesap Sahiplerinin gelen soruları almaktadır ve kendi ajan ekipleri kullanarak, kendilerine hizmet sunmak için izin verir. Veri sahipleri hem her iki gösterge tabloları üzerinde gerçek zamanlı olarak görevleri izleyebilmek ile, hesaplar arasında sorunsuz senkronize edilir."
"CONNECT_PARTNER","Bizim Ortakları ile iletişime"
"CONNECT_PARTNER_TEXT","Bu eklenti size görevler için kendi ajanlarını paylaşan izin Ortak hesapları ile bağlanmasına olanak sağlar. Hesabınız Ortak Hesabı ile bağlandıktan sonra, hesabınıza senkronize komple görev geçmişini, onların ajanlarına görevlerini sevk konumlarını izlemek ve almak mümkün olacak. Bu eklenti size ortağı hesaplarını kullanarak daha da filonuzu genişletmek için izin verir."
"STUART_DELIVERY","Stuart Teslimat"
"STUART_DELIVERY_TEXT","Bu addon ile, emrinde Stuart Delivery en büyük filosuna kullanabilme fırsatı olsun. Bu eklenti, sadece Stuart hesabı kimlik bilgileriyle giriş yaparak etkinleştirebilirsiniz."
"ADD_EMAILS","E-postalar ekle"
"DEACTIVATE_ADD_ON","Eklenti devre dışı bırakma"
"CONNECT_JUGNOO","Kişisel Jugnoo Teslimat Hesap bağlayın"
"TOOKAN_PARTNER","Bir Tookan Ortağı olun"
"DISPLAY_NAME","Ekran adı"
"EMAIL_ID","Email kimliği"
"REMOVE","Kaldır"
"TOOKEN_CLIENT","Bir Tookan Müşteri ol"
"REVOKED_ACCESS","Kişisel Tookan Ortağı erişiminizi iptal olabilir!"
"PARTNER_TOKEN","Tookan Ortağı Jetonu"
"PARTNER_TOOKEN","ortak Jetonu"
"UNIQUE_ID","E-posta Ayrıştırmayla benzersiz kimliği"
"CONNECT_STUART_ACCOUNT","Kişisel Stuart Teslimat Hesap bağlayın"
"CLIENT_SECRET","Müşteri Sırrı"
"CONNECT_SMS","Kişisel SMS Hesabı bağlayın"
"CHOOSE_PROVIDER","Servis Sağlayıcı Seçin"
"PHONE_NO","Telefon numaran ne"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","Kimlik Doğrulama Simgesi"
"SENDERID","Gönderen Kimliği"
"SHORT_CODE","Kısa kod"
"USER_ID","Kullanıcı adı"
"MASK","maskelemek"
"ACTIVATED_ON","üzerinde aktive"
"CREATE_TASK_PREFERENCES","Görevler Tercihler oluşturun"
"CREATE_TASK_PREFERENCES_TEXT","Bu özellik, böylece onları sahada görevler oluşturmak için özgürlük vererek, ajanlar uygulamadan görev oluşturmak için izin verir. Bu özellik, özellikle sahada veri toplama ile ilgili kullanım durumlarında yardımcı olur ve pano sahibinin kapalı yükün çok zaman alır."
"APP_INVOICE","Uygulama Faturalama Modülü"
"APP_INVOICE_TEXT","Bu özellik görev tamamladığında anda ajan uygulamasında kendi özel html fatura görüntüleme olanağını sunar. Bu konuda eklemek etkinleştirdikten sonra şunları yapabilirsiniz kurulum ayrı ayrı şablon sayfaları içinden her şablon için fatura html."
"THIS_WILL","Bu irade"
"ROUTE","Hesabınız için rota optimizasyonu"
"INVOICE_FOR_ACCOUNT","Hesabınız için uygulama faturası"
"ALLOW_TO_CREATE","senin ajanlar görevler oluşturmak için izin"
"MASKING_ACCOUNT","numara Hesabınız için maskeleme"
"VENDOR_FOR_ACCOUNT","Hesabınız için Bayilik Formu"
"PARSING_FOR_ACCOUNT","Hesabınız için e-posta Ayrıştırma."
"CACHING_ACCOUNT","Hesabınız için uygulama tarafında önbelleğe."
"EMAIL_TRACKING","Hesabınız için ""müşteri e-posta izleme."
"JD_INTEGRATION","Jugnoo Teslim Entegrasyonu."
"ACTIVATE_RECURRING","Eğer Dönüşümlü Görev ekleyin etkinleştirme ister misiniz?"
"REALLY_DEACTIVATE","Eğer gerçekten senin eklemek üstünde kapatmak istiyor musun?"
"ACTIVATE_TOOKAN","Eğer Tookan İstemci üzerinde ekleme etkinleştirme ister misiniz?"
"ACTIVATE_TOOKAN_PARTNER","Eğer Tookan Ortağı ekleyin etkinleştirme ister misiniz?"
"NOTE","Not: Ayrıca Mahsup seçeneğini seçerek, yinelenen kural bitiş tarihini güncelleyebilirsiniz. Eğer 2 tarihleri ​​devre dışı bırakırsanız, bitiş tarihi 2 daha olaylar için uzanacak."
"BILLING_PLAN_2","10,00 $"
"ROUTE_OPTIMIZATION_TEXT1","Sen verimli hem zaman hem para tasarrufu ajan rotalarını optimize edebilirsiniz. Bu, geçerli hesabın üstünde ayrıca ücretlendirilir premium bir özelliktir."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","bir seçenek sürücü program bir büyütülmüş görünüşüdür ve böylece aştı verimlilik ve artan verimlilik giden, sürücülerin durumuna göre zamanlama denetleyecek."
"WHITE_LABEL_TEXT1","Bu teklif, biz her yerde geçerli logoyu değiştirmek ve yerine kendi iş logosunu koydu. Sadece Dokunmatik düğmesini Get tıklayın ve gerisini bize bırakın."
"MASKING_TEXT1","Güvenli arama ve manifatura için kişisel telefon numaralarını maske. kesintisiz iletişimi sağlarken, kullanıcının numarasını koruyun."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Müşteriler sadece haberci açıp ‘Yardımcısı App’ için sıralarını kısa mesaj gönderebilir. Ayrıca, İşletmeler, createTask Görevi güncelleme ve Messenger kendisinde Görev durumunu almak mümkün olacaktır."
"CREATE_TASK_PREFERENCES_TEXT1","Bu özellik, böylece onları sahada görevler oluşturmak için özgürlük vererek, ajanlar uygulamadan görev oluşturmak için izin verir."
"POS_INTEGRATIONS_TEXT1","zaten mevcut sipariş veya teslimat yönetim sistemlerine platformumuzu entegre edin. Sadece Dokunmatik düğmesini Get tıklayın ve gerisini bize bırakın."
"CUSTOM_CSV_SUPPORT_TEXT1","Biz toplu görev alma işlemi sorunsuz hale destekleyeceğini herhangi bir özel csv biçimi sunuyoruz."
"APP_INVOICE_TEXT1","Bu özellik bir görev ajan tarafından işlem tamamlandığında sizi ajan uygulamasında kendi özel html fatura görüntüleme olanağını sunar."
"VENDOR_FORM_TEXT1","Birkaç saniye içinde bir müşteri bakan formu barındırın. iş Belirli alan kurulum alın ve hemen siparişlerinizi almaya başlar."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","Biz SMS bildirimleri şeklinde müşterilere mesajlarınızı otomatik hale sağlar. Şimdi kolaylıkla Twilio, Plivo ve diğerleri gibi kendi SMS servis sağlayıcı hesabınıza bağlanabilirsiniz."
"EMAIL_PARSING_TEXT1","Kolayca sizin GrubHub, EAT24, Takeaway bağlamak Şimdi ye, Hungry Ev, E_Order Başlat, bizimle Street, Delivery.com, Blizzfull Shin Ramen yiyin ve manuel Görev oluşturma süresi saat kaydetmek."
"BILLING_PLAN_EMAIL_PARSING","14 $"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","zaman ve her yerde, tamamen takılı çalışmak için saha işgücünün güç ver. Bu eklenti internet bağlantısı olmadan çalışmaya ajan mobil uygulamasını sağlar."
"INTEGRATE_WITH_ZAPIER_TEXT1","Zapier web uygulamalarını bir araya bağlamak için bir araçtır entegre Zapier ile entegre edin. Entegre butonuna tıklayarak Zapier bizim app davetiyesini kabul etme ve API anahtarı kullanarak tüm istekleri kimlik doğrulaması."
"BCC_EMAIL_TEXT1","Müşterilerinize tüm olayların kayıtlarını tutmak, böylece: Bu eklenti ile, { 'Tookan'}? {is_reseller COMPANY_NAME} aracılığıyla tüm son müşteri e-postalarda bcc kendinizi sizi sağladı. Çok birden fazla alıcı ekleyebilir."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Bu restoranlar için bir komisyon ücretsiz online sipariş platformudur. Restoranlar çevrimiçi yerleştirilen teslimat siparişleri kabul edebilir. sipariş kabul olur zaman o da sistemimize itilmiş olur."
"JUGNOO_DELIVERY_TEXT1","Bu eklenti ile, emrinde Jugnoo Delivery en büyük filosuna kullanabilme fırsatı olsun. Sadece Jugnoo kimlik bilgilerini kullanarak giriş. Sadece Hindistan'da kullanılabilir."
"RECURRING_TASKS_TEXT1","Şimdi bu davaya ekle kullanarak Google Takvim'de etkinlikleri tekrarlayarak benzer yinelenen görevleri oluşturabilirsiniz. Tekrar ediyorum, kontrol edin kuralı ayarlamak ve görev oluşturmak, ilgili görev ayrıntılarını girin."
"BECOME_PARTNER_TEXT1","Bu eklenti, diğer Hesap Sahiplerinin gelen soruları almaktadır ve kendi ajan ekipleri gerçek zamanlı kullanarak, kendilerine hizmet sunmak için izin verir."
"CONNECT_PARTNER_TEXT1","Bu eklenti size görevler için kendi ajanlarını paylaşan ortak hesapları kullanarak daha da filonuzu genişletmek için izin verir."
"STUART_DELIVERY_TEXT1","Bu eklenti ile, emrinde Stuart Delivery en büyük filosuna kullanabilme fırsatı olsun. Bu eklenti, sadece Stuart hesabı kimlik bilgileriyle giriş yaparak etkinleştirebilirsiniz."
"AGENT_SIGNUP","Ajan Kayıt"
"AGENT_SIGNUP_TEXT","Bu eklenti ile, ajanlar mobil uygulamalarının doğrudan kayıt mümkün olacak. Bu eklenti size ajanları sunacak bir giriş formunu seçmek için bir seçenek olacaktır aktive günü. Ve mümkün doğrulamak ya da sağ ajan listesi sayfasından kendi gönderimleri reddetmek olacaktır."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Güzellik"
"COMPANY_BEAUTY_TEXT","güzellik müşteri uygulaması evde-at ya da in-salon atamaları yapmaya bitiş müşteriler tarafından kullanılabilir arayüz sağlar. Bu yönetmek ve stilistler programlarını izlemek için kapsamlı bir pano ile birlikte gelir."
"HOME_SERVICES","Ev Hizmetleri"
"HOME_SERVICES_TEXT","Ev Hizmetleri müşterilerinizin hizmet rezervasyon yapmak için geliştirilmiş bir uygulamadır. Bu yapılandırılabilir bir hizmet katalog ile gelir ve iş teklifleri göre tasarlayabilirsiniz. Şimdi sorunsuz bir gösterge tablosundan müşteriler, rezervasyon ve işgücü yönetebilir."
"CUSTOM_BUSINESS_APPS","Özel Business Uygulamaları"
"CUSTOM_BUSINESS_APPS_TEXT","farklı kategoriler ve ürünler dahil özel katalog ile hedef müşteriler için uygulamayı oluşturun. Bu kullanarak, aynı zamanda uygulamalar bakacak müşteri pano kendisinden görünüşünü değiştirebilir. Ayrıca, fiyatlandırma, özel şablonlar ve uygulama tema olarak çeşitli uygulama modüllerini yapılandırabilirsiniz."
"FUGU_INTEGRATION_BUSINESS","İş App Fugu Entegrasyonu"
"FUGU_INTEGRATION_BUSINESS_TEXT","Fugu ile, her yerden her zaman müşteri desteği sağlamak için üründe canlı sohbet ekleyebilir. Bu, müşteri sorularına yanıt sorunları çözmek ve müşteri ağından halindeyken yardım yanı sıra mobil cihazlar sağlamak için müşteri hizmetleri ekibi yardımcı olur."
"FUGU_INTEGRATION_AGENT","Ajan App Fugu Entegrasyonu"
"FUGU_INTEGRATION_AGENT_TEXT","Fugu ile, her yerden her zaman destek sağlamak için üründe canlı sohbet ekleyebilir. Bu ajan sorularına yanıt sorunları çözmek ve yanı sıra web mobil cihazlardan halindeyken yardım sağlamak için müşteri hizmetleri ekibimiz yardımcı olur."
"INTEGRATE_BUMBL","Bumbl ile entegre edin"
"INTEGRATE_BUMBL_TEXT","Yoğun kişiler için kolay otomasyon. Bumbl sizin web arasında bilgi Uygulamalar otomatik olarak hareket eder, böylece en önemli çalışmaları odaklanabilir. Yani şimdi bağlanın."
"CAR_WASH","Araba yıkama"
"CAR_WASH_TEXT","Oto Yıkama uygulaması müşterilerin anında hizmet kitap yardımcı olur. Bu işleri yönetmek ve çalışanların programlarını izlemek için kapsamlı bir pano ile birlikte gelir."
"ACTIVATE_EARNING_AND_PRICING","Hesabınız için Kazanç ve Fiyatlandırma etkinleştirme"
"DEACTIVATE_EARNING_AND_PRICING","Hesabınız için Kazanç ve Fiyatlandırma devre dışı bırakın"
"FUGU_CHAT_AGENT","ajan uygulaması için Fugu sohbet."
"FUGU_INTEGRATION_BUSINESS_YOUR","iş uygulaması için Fugu entegrasyonu."
"GET_IN_TOUCH_DEACTIVATE","Bu eklentiyi devre dışı bırakmak için bizimle temasa geçiniz."
"BECOME_A","Olmak"
"RECURRING_TASKS_CREATE_TEXT","yinelenen görev günlük oluşturulmalıdır zaman saati seçin"
"CUSTOM_BUSINESS_SETUP","Özel Business App Kur"
"APP_NAME","Uygulama ismi"
"SENDER","Gönderen"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 faktör"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Akıllı SMS"
"TASK_EARNING_HEADING","Görev Kazanç ve Fiyatlandırma"
"TASK_EARNING_DESC_1","Bu eklenti ajan kazanç ve müşteri fiyatlandırma bir şablon kullanarak her görev için tanımlanacak sağlayacaktır. Yeni bir menü ilgili ayarlara yapılandırmasına izin vermek için şablonlar bölümünde görünecektir. Desteklenen"
"TASK_EARNING_DESC_2","uygulama sürümü 3.0.7 ve üzeri."
"LAUNDRY","Çamaşır"
"LAUNDRY_DESC_1","Çamaşır müşterilerinizin çamaşırhane hizmetleri talep etmek için bir uygulama. Sizin işgücü kolayca entegre edilebilir"
"LAUNDRY_DESC_2","almak ve eksiksiz çamaşır pikap ve dağıtım görevleri .. Hiçbir gelişme gereklidir için."
"RATING_HEADING","Müşterilerinizi değerlendirin"
"RATING_DESC_1","Görevin başarıyla tamamlanmasının App. ajan tarafından verilen Puanları müşteri bölümünde gösterge tablosunda görülebilir."
"MULTIPLE_ID","Çoklu e-posta kimliklerinin virgülle ayırarak, izin"
"ENTER_DISPLAY_NAME","Görünen Ad girin"
"ENTER_DESC","Açıklama girin"
"ENTER_EMAIL","E-posta girin"
"ENTER_PARTNER_TOKEN","Ortak Token girin"
"ENTER_USER_ID","Kullanıcı Kimliği girin"
"ENTER_PASSWORD","Parolanı Gir"
"ENTER_EMAIL_ID","Maske kimliği (isteğe bağlı)"
"SEARCH_TASKS","Arama Görevler"
"INTEGRATE_FUGU_WITH","ile Fugu entegre"
"route_opt","Verimli hem zaman hem para tasarrufu ajan yolları optimize eder."
"fugu_agent","sorunsuz ajanlar, Yöneticileri ve Müşterilerin arasında uygulama içi sohbetleri etkinleştirin."
"control_agent","ajanlar mevcudiyet durumuna göre ajanlar programları oluşturma ve yönetme."
"branded_agent_app","iş markalaşma ile platformumuzu özelleştirme ve kendi gibi kullanırlar."
"work_time","Çalışma zamanı"
"kato","İşletme analizlerine türetmek için güçlü analitik ve trendler erişin."
"number_masking","Güvenli arama / manifatura için telefon numaralarını maskeleyerek müşteri \ 'ın kimliğini koruyun."
"zapier","Zapier entegre edin ve binlerce uygulama ile Tookan bağlayın."
"fb_messenger","Müşteriler Facebook Messenger'da görevi metin ve yöneticiler durum güncellemelerini alın."
"create_task_from_app","App formu Görev oluştur"
"pos_integration","Mevcut sipariş veya teslimat yönetim sistemlerine platformumuzu entegre edin."
"custom_csv","Herhangi özel bir CSV formatı kullanarak Toplu görev alma işlemi sorunsuz olun."
"app_invoice","ajan tarafından görev tamamlanması ajan uygulamasında Görüntü özel HTML fatura"
"vendor_form","Kur istediğiniz alan adı için bir müşteri rezervasyon formu."
"sms","Kişisel SMS Hesabı bağlayın"
"email_parsing","Kolayca sizin GrubHub, EAT24, Takeaway bağlamak Şimdi ye, Hungry Ev, E_Order Başlat, bizimle Street, Delivery.com, Blizzfull Shin Ramen yiyin ve manuel görev oluşturma süresi saat kaydetmek."
"gloria_food","sorunsuz GloriaFood hesabını entegre edin ve bu eklenti ile siparişleri yönetmek."
"jugnoo_delivery","(Hindistan için) Jugnoo kimlik bilgilerini kullanarak Jugnoo Teslimat \ 'ın büyük ajan yararlanın."
"recurring_task","google takvime benzer çeşitli kurallar ile yinelenen görev oluşturun."
"become_partner","ve diğer hesap sahipleri ile Ortak Menejerinizi kullanarak onlara hizmet sunmak."
"connect_partner","senin görevin ortağı hesaplarının ajanları kullanarak Menejerinizi genişletin."
"stuart_delivery","senin Stuart hesap bilgilerini kullanarak Stuart Teslimat \ 'ın büyük ajan yararlanın."
"agent_signup","Yönetici Kayıt sırasında ajanlara gösterilir özel bir şablon seçebilir."
"customer_signup","Yönetici Kayıt sırasında müşterilere görünecek özel bir şablon seçebilir."
"beauty","Güzellik Hizmetleri kullanarak evde-at ya da in-salon randevuları elde etmesine olanak tanır."
"taxi","टैक्सी"
"agent_earning","yapılandırılabilir kural ayarlarla ajan kazanç ve müşteri fiyatlandırma izleyin."
"laundry","Komple çamaşır pikap ve Çamaşırhane Hizmetleri entegre ederek teslim görev."
"home_service","Ev Hizmetleri müşterilerinizin hizmet rezervasyon yapmak için geliştirilmiş bir uygulamadır."
"car_wash","Oto Yıkama uygulaması müşterilerin anında hizmet kitap yardımcı olur."
"customer_app","Kendi müşteri bakan uygulamasını kurmak ve fiyatlandırma, temalar ve katalog yapılandırın."
"agent_rating","ajanlar yöneticileri tarafından görüntülenebilen bir görevi, tamamladıktan sonra müşteriler oylayabilir."
"barcode","ajanlar barkod ve ilgili görev otomatik olarak atanır tarayabilir."
"bumble","Bumbl sizin süreçlerini otomatize, otomatik olarak web uygulamalar arasında bilgi taşır."
"workforce","Bu uygulama, işgücünün kimliğini doğrulamak için Ajan Mobil uygulaması yüksek uç yüz algılama ve tanıma teknolojisinden faydalanmak sağlar. Her zaman ajan işareti görev altındaydı, daha sonra uygulama ajanının gerçek zamanlı tanımlama için kamera tetikleyecek"
"sub_desc","Uygulamalar iş ihtiyaçlarını çözmek için."
"Utility","Yarar"
"Integration","bütünleşme"
"Categories","Kategoriler"
"chat","sohbet"
"branded_app","Markalı Ajan Uygulamaları"
"kato_powered_by","Tarafından desteklenmektedir"
"gloria","Gloria Gıda ile entegre edin"
"Beauty_Services","Güzellik Hizmetleri"
"Taxi_Services","Taksi Hizmetleri"
"Laundry_Services","Kuru temizleme hizmetleri"
"Home_Services","Ev Hizmetleri"
"Car_Wash_Services","Oto Yıkama Servisleri"
"Customer_Business_Apps","Müşteri İş Uygulamaları"
"Scan_to_Assign","Ata tara"
"Workforce_Identity_Management","İşgücü Kimlik Yönetimi"
"fugu_chat_integration","Fugu Sohbet Entegrasyonu"
"ADVANCED_ANALYTICS","İleri Analitik"
"Customer_Signup","Müşteri Kaydı"
"interested","İlgilenirim!"
"please_confirm","Lütfen onaylayın"
"this_will","Bu irade"
