"key","value"
"MASKING_TEXT","Maske personlige telefonnumre til sikker kald og tekstning. Beskyt en brugers nummer samtidig med at sømløse kommunikation. Telefon nos. er aldrig udsat på hver side af en samtale, når denne tilføjelse er aktiveret. For yderligere info om tilføjelsen om, så kontakt os"
"WHITE_LABEL_TEXT","Vi er glade for at kunne annoncere et unikt tilbud om at give en fuldt branded instrumentbræt og mobile apps, med din egen app ikon. I dette tilbud, vi erstatte det nuværende logo overalt og sætte din egen virksomhed logo i stedet. Bare klik på Kom i kontakt knappen og sende os en mail."
"BCC_EMAIL_TEXT","Med denne tilføjelse har vi gjort det muligt at du selv bcc i alle slutkunden emails via Tookan, så du kan føre registre over al kommunikation til dine kunder. Du kan tilføje flere modtagere, og koster $ 1 hver måned pr receiver, afholdes månedligt."
"BCC_EMAIL","BCC dig selv til kundernes e-mails for at opretholde registreringen af ​​kundekommunikation."
"ROUTE_OPTIMIZATION","Rute Optimering"
"ROUTE_OPTIMIZATION_TEXT","Brugere kan nu vælge ruteoptimering i henhold til ”Afstand” eller ”Tid”. Derudover kan optimeringen også gøres for bestemte stoffer."
"WHITE_LABEL","Branded drivere Programmer"
"POS_INTEGRATIONS","POS Integrations"
"CUSTOM_CSV_SUPPORT","Tilpasset CSV Support"
"ADD_CARD_DETAILS","Tilføj Card Detaljer"
"ACTIVATE_ADD_ON","Aktivér Add-on"
"MASKING","Nummer Masking"
"INTEGRATE_WITH_ZAPIER","Integrer med Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","Integrere"
"MOBILE_APP_OFFLINE_SYNC","Power din agent til at arbejde når som helst hvor som helst, selv uden en internetforbindelse."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Giv strømmen til dit område arbejdsstyrke til at arbejde når som helst og hvor som helst, helt unplugged. Denne add-on giver agenten mobil app til at fungere uden internetforbindelse. Bemærk: Placeringen geostamp og tidsstempel kan have mindre nøjagtighed i offline-tilstand."
"SMS_ACCOUNT","Tilslut sms-konto"
"DEACTIVATE","Deaktiver"
"VENDOR_FORM","Booking formularer (App Editor)"
"CONTROL_SCHEDULE","Kontrol Agent Schedule"
"AMPLIFIED_PRODUCTIVITY","En forstærket billede af føreren tidsplan med en mulighed for at føre tilsyn med planlægning og styre tildelingen af ​​opgaven i henhold til tilgængeligheden af ​​de chauffører, hvilket fører til overgået effektivitet og øget produktivitet"
"CHAT_BOT","Facebook Messenger Chat Bot"
"BOT_MSG","Kunderne kan bare åbne messenger og tekst deres ordre til ’assisterende App’. Også Virksomhederne ville være i stand til at skabe"
"BOT_MSG_AND_GET","og få"
"BOT_MSG_STATUS","status på Messenger selv."
"BOT_MSG_ASSIGNMENT","Opgaven bliver automatisk udført af vores platform på backend."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Tilslut nemt din GrubHub, Eat24, Takeaway, spise nu, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen med os ved at videresende dine e-mails til en unik e-mail-id og gemme timers manuel Task skabelse tid. Vi har automatisk parset deres e-mail-formater, så du ikke behøver at gøre noget manuelt."
"INTEGRATE_FOOD","Integrer med GloriaFood - Restaurant Bestilling System"
"INTEGRATE_FOOD_TEXT","Dette er en kommission-fri online-bestilling platform for restaruants. Restauranter kan acceptere levering ordrer online. Når ordren bliver accepteret det også bliver skubbet til vores system. Du skal først tilmelde dig til en restaurant account.You kan muliggøre integration via API fra online bestilling administration område."
"SIGN_UP","Tilmelde"
"JUGNOO_DELIVERY","Jugnoo Levering"
"FREE","Gratis"
"JUGNOO_DELIVERY_TEXT","Med denne tilføjelse, får du mulighed for at udnytte Jugnoo Levering store flåde til din rådighed. Du kan aktivere denne tilføjelse, ved blot at logge ind med dine Jugnoo kontooplysninger. Alle betalinger vil automatisk blive fratrukket forbundne Jungoo Wallet account.This tilføje er i øjeblikket kun tilgængelig i"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIEN"
"RECURRING_TASKS","Tilbagevendende opgaver"
"RECURRING_TASKS_TEXT","Nu kan du oprette tilbagevendende opgaver, svarende til at gentage begivenheder i Google Kalender bruge denne tilføjelse på. Når den er aktiveret, vil du være i stand til at se en"
"RECURRING_TASKS_TEXT_REPEAT","Gentage"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","mulighed i at skabe opgaven side. Udfyld de relevante opgavedetaljerne, tjek"
"RECURRING_TASKS_TEXT_CREATE_TASK","indstille din regel og oprette opgaven. Indstil regel en gang, og opgaven vil blive auto-skabt hver morgen, som pr dine regelindstillinger."
"BECOME_PARTNER","Bliv vores partner"
"BECOME_PARTNER_TEXT","Denne add on gør det muligt at modtage opgaver fra andre Kontoejere og levere tjenester til dem, ved hjælp af din egen agent teams. Data synched problemfrit mellem regnskabet, med både ejere holde styr på opgaverne i realtime på både dashboards."
"CONNECT_PARTNER","Slut med vore partnere"
"CONNECT_PARTNER_TEXT","Denne add on gør det muligt at forbinde med vores partner konti, der tillader deling af deres agenter til dine opgaver. Når din konto er forbundet med en Partner konto, vil du være i stand til at sende opgaver til deres agenter, spore deres placering og få den komplette opgave historie synkroniseret til din konto. Denne add on giver dig mulighed for at udvide din flåde, yderligere ved at udnytte partnerlandene konti."
"STUART_DELIVERY","Stuart Levering"
"STUART_DELIVERY_TEXT","Med denne tilføjelse, får du mulighed for at udnytte Stuart Levering store flåde til din rådighed. Du kan aktivere denne tilføjelse, ved blot at logge ind med dine Stuart kontooplysninger."
"ADD_EMAILS","Tilføj e-mails"
"DEACTIVATE_ADD_ON","Deaktivér Add-on"
"CONNECT_JUGNOO","Tilslut Jugnoo Levering konto"
"TOOKAN_PARTNER","Bliv Tookan partner"
"DISPLAY_NAME","Vist navn"
"EMAIL_ID","E-mail-id"
"REMOVE","Fjerne"
"TOOKEN_CLIENT","Bliv Tookan klient"
"REVOKED_ACCESS","Din Tookan partner kan have tilbagekaldt din adgang!"
"PARTNER_TOKEN","Tookan Partner Token"
"PARTNER_TOOKEN","Partner Token"
"UNIQUE_ID","Unik ID for e-mail-Parsing"
"CONNECT_STUART_ACCOUNT","Tilslut Stuart Levering konto"
"CLIENT_SECRET","klient Secret"
"CONNECT_SMS","Tilslut sms-konto"
"CHOOSE_PROVIDER","Vælg Service Provider"
"PHONE_NO","Hvad er dit telefonnummer"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","AuthToken"
"SENDERID","SenderID"
"SHORT_CODE","korte kode"
"USER_ID","bruger ID"
"MASK","Maske"
"ACTIVATED_ON","Aktiveret på"
"CREATE_TASK_PREFERENCES","Opret Opgaver Indstillinger"
"CREATE_TASK_PREFERENCES_TEXT","Denne funktion gør det muligt for agenter til at skabe opgave fra deres anvendelse, og dermed give dem frihed til at oprette opgaver på banen. Denne funktion især hjælper i use cases relateret til indsamling af data på banen, og tager en masse belastning off instrumentbrættet ejer."
"APP_INVOICE","App Fakturering modul"
"APP_INVOICE_TEXT","Denne funktion gør det muligt at vise dine egne brugerdefinerede html faktura i agenten app på det tidspunkt, hvor opgaven er fuldført. Når du aktiverer denne tilføjelse om, kan du setup fakturaen html for hver skabelon individuelt fra i skabelonen sider."
"THIS_WILL","Dette vil"
"ROUTE","ruteoptimering for din konto"
"INVOICE_FOR_ACCOUNT","app faktura for din konto"
"ALLOW_TO_CREATE","give dine agenter til at oprette opgaver"
"MASKING_ACCOUNT","nummer maskering for din konto"
"VENDOR_FOR_ACCOUNT","leverandør formular til din konto"
"PARSING_FOR_ACCOUNT","E-mail Parsing til din konto."
"CACHING_ACCOUNT","app side caching til din konto."
"EMAIL_TRACKING","""Kunde email sporing til din konto."
"JD_INTEGRATION","Jugnoo Levering Integration."
"ACTIVATE_RECURRING","Vil du gerne Aktiver Tilbagevendende Task Tilføj på?"
"REALLY_DEACTIVATE","Vil du virkelig ønsker at deaktivere din add på?"
"ACTIVATE_TOOKAN","Vil du gerne Aktiver Tookan Client Tilføj på?"
"ACTIVATE_TOOKAN_PARTNER","Vil du gerne Aktiver Tookan Partner Tilføj på?"
"NOTE","Bemærk: Du kan også opdatere datoen for den tilbagevendende regel ende, ved at vælge Carry fremad mulighed. Hvis du deaktiverer 2 datoer, ville slutdatoen strække til 2 flere forekomster."
"BILLING_PLAN_2","$ 10,00"
"ROUTE_OPTIMIZATION_TEXT1","Du kan effektivt optimere agent ruter sparer både tid og penge. Dette er en præmie funktion opkræves særskilt på toppen af ​​din nuværende konto."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","En forstærket billede af føreren tidsplan med en mulighed for at føre tilsyn med planlægningen i henhold til tilgængeligheden af ​​de chauffører, hvilket fører til overgået effektivitet og øget produktivitet."
"WHITE_LABEL_TEXT1","I dette tilbud, vi erstatte det nuværende logo overalt og sætte din egen virksomhed logo i stedet. Bare klik på Kom i kontakt knap og lad os gøre resten."
"MASKING_TEXT1","Maske personlige telefonnumre til sikker kald og tekstning. Beskyt en brugers nummer samtidig med at sømløse kommunikation."
"BILLING_PLAN_2_Masking","$ 4,99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Kunderne kan bare åbne messenger og tekst deres ordre til ’assisterende App’. Også Virksomhederne ville være i stand til at createTask, opdatere Opgave og få Opgave status på Messenger selv."
"CREATE_TASK_PREFERENCES_TEXT1","Denne funktion gør det muligt for agenter til at skabe opgave fra deres anvendelse, og dermed give dem frihed til at oprette opgaver på banen."
"POS_INTEGRATIONS_TEXT1","Integrer vores platform i dine allerede eksisterende bestilling eller levering management systemer. Bare klik på Kom i kontakt knap og lad os gøre resten."
"CUSTOM_CSV_SUPPORT_TEXT1","Vi tilbyder støtte enhver brugerdefineret CSV-format, hvilket gør dit bulk-opgave importen problemfri."
"APP_INVOICE_TEXT1","Denne funktion gør det muligt at vise dine egne brugerdefinerede html faktura i agenten app, når en opgave er fuldført af agenten."
"VENDOR_FORM_TEXT1","Host en kunde overfor form inden for et par sekunder. Få din virksomhed bestemt domæne setup og begynde at få dine ordrer med det samme."
"BILLING_PLAN","$ 14,99"
"SMS_ACCOUNT_TEXT1","Vi giver dig mulighed for at automatisere dine beskeder til kunderne i form af sms-beskeder. Nu kan du nemt tilslutte din egen SMS-serviceudbyder konto ligesom Twilio, Plivo og mange andre."
"EMAIL_PARSING_TEXT1","Tilslut nemt din GrubHub, Eat24, Takeaway, spise nu, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen med os og spare timers manuel Task skabelse tid."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Giv strømmen til dit område arbejdsstyrke til at arbejde når som helst og hvor som helst, helt unplugged. Denne add-on giver agenten mobil app til at fungere uden internetforbindelse."
"INTEGRATE_WITH_ZAPIER_TEXT1","Integrer med Zapier Integrer Zapier er et værktøj til at forbinde sammen web apps. Accepter invitation til vores app på Zapier ved at klikke på knappen Integrer og godkende alle dine anmodninger ved hjælp af din API-nøgle."
"BCC_EMAIL_TEXT1","Med denne tilføjelse har vi gjort det muligt at du selv bcc i alle slutkunden emails via {{is_reseller COMPANY_NAME:? 'Tookan'}}, så du kan føre registre over al kommunikation til dine kunder. Du kan tilføje flere modtagere også."
"BILLING_PLAN_BCC_EMAIL","$ 1,49"
"INTEGRATE_FOOD_TEXT1","Dette er en kommission-fri online-bestilling platform for restauranter. Restauranter kan acceptere levering ordrer online. Når ordren bliver accepteret det også bliver skubbet til vores system."
"JUGNOO_DELIVERY_TEXT1","Med denne add-on, får du mulighed for at udnytte Jugnoo Levering store flåde til din rådighed. Bare logge ind med dine Jugnoo legitimationsoplysninger. I øjeblikket kun tilgængelig i Indien."
"RECURRING_TASKS_TEXT1","Nu kan du oprette tilbagevendende opgaver, svarende til at gentage begivenheder i Google Kalender bruge denne tilføjelse på. Udfyld de relevante opgavedetaljerne, tjek Gentag, sæt din regel og oprette opgaven."
"BECOME_PARTNER_TEXT1","Denne add on gør det muligt at modtage opgaver fra andre Kontoejere og levere tjenester til dem, ved hjælp af din egen agent teams realtime."
"CONNECT_PARTNER_TEXT1","Denne add on giver dig mulighed for at udvide din flåde, yderligere ved at udnytte partnerlandene konti, der deler deres agenter til dine opgaver."
"STUART_DELIVERY_TEXT1","Med denne add-on, får du mulighed for at udnytte Stuart Levering store flåde til din rådighed. Du kan aktivere denne tilføjelse, ved blot at logge ind med dine Stuart kontooplysninger."
"AGENT_SIGNUP","Agent Tilmeld"
"AGENT_SIGNUP_TEXT","Med denne add-on, vil dine agenter kunne tilmelde sig direkte fra deres mobile app. På aktivering af denne tilføjelse vil du have en mulighed for at vælge en login-formular, som dine agenter vil indsende. Og du vil kunne bekræfte eller afvise deres indlæg direkte fra din agent listen side."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Skønhed"
"COMPANY_BEAUTY_TEXT","skønhed kunde app giver den grænseflade, der kan bruges af dine slutkunder til at gøre at-home eller in-salon udnævnelser. Den leveres med en omfattende dashboard til at styre og overvåge tidsplaner for dine stylister."
"HOME_SERVICES","Hjemmeservice"
"HOME_SERVICES_TEXT","Hjem Services er en app til dine kunder til at gøre tjeneste bookinger. Den leveres med en konfigurerbar tjeneste katalog, og du kan designe som pr din virksomheds tilbud. Nu kan du problemfrit administrere dine kunder, bookinger og arbejdskraft fra den ene instrumentbræt."
"CUSTOM_BUSINESS_APPS","Tilpasset Forretning Apps"
"CUSTOM_BUSINESS_APPS_TEXT","Byg app til dit mål kunder med brugerdefinerede katalog med forskellige kategorier og produkter. Ved hjælp af dette, kan du også ændre den måde, din kunde står over apps ser fra selve instrumentbrættet. Du kan også konfigurere forskellige app moduler såsom prisfastsættelse, brugerdefinerede skabeloner og app tema."
"FUGU_INTEGRATION_BUSINESS","Fugu Integration for Business App"
"FUGU_INTEGRATION_BUSINESS_TEXT","Med Fugu, kan du tilføje live chat i dit produkt til at yde kundesupport fra hvor som helst og når som helst. Det hjælper din kundeservice team til at besvare kundeforespørgsler, løse problemer og give kundeservice på farten fra internettet, såvel som mobile enheder."
"FUGU_INTEGRATION_AGENT","Fugu Integration til Agent App"
"FUGU_INTEGRATION_AGENT_TEXT","Med Fugu, kan du tilføje live chat i dit produkt til at yde støtte fra hvor som helst og når som helst. Det hjælper din kundeservice team til at besvare forespørgsler agent, løse problemer og yde bistand på farten fra internettet, såvel som mobile enheder."
"INTEGRATE_BUMBL","Integrer med Bumbl"
"INTEGRATE_BUMBL_TEXT","Nem automatisering for travle mennesker. Bumbl flytter info mellem din web apps automatisk, så du kan fokusere på dit vigtigste arbejde. Så tilslut nu."
"CAR_WASH","Bilvask"
"CAR_WASH_TEXT","Bilvask app hjælper dine kunder bestille dine tjenester med det samme. Den leveres med en omfattende instrumentbræt til at håndtere job og overvåge tidsplaner for dine medarbejdere."
"ACTIVATE_EARNING_AND_PRICING","Aktiver Earning og Pris for din konto"
"DEACTIVATE_EARNING_AND_PRICING","Deaktiver Earning og Pris for din konto"
"FUGU_CHAT_AGENT","Fugu chat til din agent app."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu integration til din virksomhed app."
"GET_IN_TOUCH_DEACTIVATE","Venligst komme i kontakt med os for at deaktivere denne tilføjelse."
"BECOME_A","Blive en"
"RECURRING_TASKS_CREATE_TEXT","Vælg det tidspunkt, hvor skal oprettes tilbagevendende opgave dagligt"
"CUSTOM_BUSINESS_SETUP","Tilpasset Forretning App opsætning"
"APP_NAME","App Name"
"SENDER","Sender"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 faktor"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Smart SMS"
"TASK_EARNING_HEADING","Opgave Earning & priser"
"TASK_EARNING_DESC_1","Denne add-on vil tillade agent optjening & kunde prissætning skal defineres for hver opgave ved hjælp af en skabelon. En ny menu vises i afsnittet skabeloner til at give dig mulighed for at konfigurere det er indstillinger. Understøttet på"
"TASK_EARNING_DESC_2","app-version 3.0.7 og nyere."
"LAUNDRY","Vasketøj"
"LAUNDRY_DESC_1","Vaskeri er en app til dine kunder for at anmode om tøjvask. Din arbejdsstyrke kan let integreres med"
"LAUNDRY_DESC_2","til at modtage og komplette vasketøj afhentning og levering opgaver .. Ingen udvikling kræves."
"RATING_HEADING","Bedøm dine kunder"
"RATING_DESC_1","App på en vellykket gennemførelse af opgaven. Vurderinger givet af agenten kan ses på instrumentbrættet i afsnittet kunde."
"MULTIPLE_ID","Flere e-mail-id'er tilladt, adskilt af kommaer"
"ENTER_DISPLAY_NAME","Indtast Vist navn"
"ENTER_DESC","Indtast Beskrivelse"
"ENTER_EMAIL","Indtast e-mail"
"ENTER_PARTNER_TOKEN","Indtast Partner Token"
"ENTER_USER_ID","Indtast bruger-id"
"ENTER_PASSWORD","Indtast adgangskode"
"ENTER_EMAIL_ID","Indtast Mask ID (valgfrit)"
"SEARCH_TASKS","Søg Opgaver"
"INTEGRATE_FUGU_WITH","Integrer Fugu med"
"route_opt","Effektiv optimerer agent ruter sparer både tid og penge."
"fugu_agent","Aktivér i app chats mellem agenter, ledere og kunder problemfrit."
"control_agent","Oprette og administrere agenter skemaer for agenter tilgængelighed."
"branded_agent_app","Tilpas vores platform med din virksomhed branding og bruge det som din egen."
"work_time","Arbejdstid"
"kato","Få adgang til kraftfulde analyser og tendenser til at udlede forretningsindsigt."
"number_masking","Beskyt kunde \ 's identitet ved at skjule telefonnumre til sikker kald / tekstning."
"zapier","Integrer med Zapier og forbinde Tookan med tusindvis af apps."
"fb_messenger","Kunderne kan tekst opgave på Facebook Messenger og ledere får statusopdateringer."
"create_task_from_app","Opret opgave formular App"
"pos_integration","Integrer vores platform i dine eksisterende bestilling eller levering management systemer."
"custom_csv","Gør din bulk-opgave importen problemfri brug af enhver brugerdefineret CSV-format."
"app_invoice","Display brugerdefinerede HTML faktura i agenten app på opgave færdiggørelse af agenten"
"vendor_form","Opsætning en kunde booking formular på dit ønskede domænenavn."
"sms","Tilslut sms-konto"
"email_parsing","Tilslut nemt din GrubHub, Eat24, Takeaway, spise nu, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen med os og spare timers manuel opgave skabelse tid."
"gloria_food","Integrer din GloriaFood konto problemfrit og administrere ordrer med denne tilføjelse."
"jugnoo_delivery","Udnyt Jugnoo Levering \ 's store middel ved hjælp af dine Jugnoo legitimationsoplysninger (for Indien)."
"recurring_task","Opret tilbagevendende opgave med forskellige regler, der ligner Google Kalender."
"become_partner","Partner med andre ejere konto og give dem tjenester ved hjælp af din agent."
"connect_partner","Udvid din agent ved at udnytte agenter for partner-konti til din opgave."
"stuart_delivery","Udnyt Stuart Levering \ 's store middel ved hjælp af dine Stuart kontooplysninger."
"agent_signup","Admin kan vælge en brugerdefineret skabelon, som vil blive vist til agenter under Tilmeld."
"customer_signup","Admin kan vælge brugerdefinerede skabelon, som vil blive vist til kunder i Tilmeld."
"beauty","At kunderne kan få at-home eller in-salon aftaler hjælp skønhedssalon."
"taxi","टैक्सी"
"agent_earning","Spor din agent indtjening og kunde prissætning med konfigurerbare regelindstillinger."
"laundry","Komplet vaskeri afhentning og levering opgave ved at integrere vaskeservice."
"home_service","Hjem Services er en app til dine kunder til at gøre tjeneste bookinger."
"car_wash","Bilvask app hjælper dine kunder bestille dine tjenester med det samme."
"customer_app","Byg din egen kunde vender app og konfigurere prissætning, temaer og katalog."
"agent_rating","agenter kan bedømme kunder efter afslutning af en opgave, ses af ledere."
"barcode","agenter kan scanne en stregkode og relateret opgave tildeles automatisk."
"bumble","Bumbl flytter info mellem dine web-apps automatisk, automatisere dine processer."
"workforce","Denne app giver dig mulighed for at gøre brug af høje ende ansigtsgenkendelse og anerkendelse teknologi på agent Mobil app til at bekræfte identiteten af ​​din arbejdsstyrke. Hver gang agent tegn er i afgift, så den app ville udløse kameraet i realtid identifikation af agenten"
"sub_desc","Apps til at løse din virksomheds behov."
"Utility","Utility"
"Integration","Integration"
"Categories","Kategorier"
"chat","snak"
"branded_app","Branded Agent Applikationer"
"kato_powered_by","Drevet af"
"gloria","Integrer med Gloria Food"
"Beauty_Services","skønhedssalon"
"Taxi_Services","taxikørsel"
"Laundry_Services","Vaskerier"
"Home_Services","Hjemmeservice"
"Car_Wash_Services","Bilvask Services"
"Customer_Business_Apps","Kunden Forretningsservice apps"
"Scan_to_Assign","Scan til Tildel"
"Workforce_Identity_Management","Workforce Identity Management"
"fugu_chat_integration","Fugu Chat Integration"
"ADVANCED_ANALYTICS","Avancerede Analytics"
"Customer_Signup","Kunden Tilmeld"
"interested","Jeg er interesseret!"
"please_confirm","Bekræft venligst"
"this_will","Dette vil"
"ro_for_acc","ruteoptimering for din konto"
"app_invoice_for_acc","App Invoiceing Modul til din konto"
"not","ikke"
"allow_your_agent_create_task","skabe opgave fra agent app"
"number_masking_for_account","nummer maskering for din konto"
"ro_activate","Dette vil aktivere ruteoptimering på din konto."
"ro_deactivate","Dette vil deaktivere ruteoptimering på din konto."
"app_invoice_activate","Dette vil deaktivere App Fakturering modul til din konto."
"app_invoice_deactivate","Dette vil deaktivere App Fakturering modul til din konto."
"create_task_from_driver_activate","Dette vil aktivere Opret Opgave fra Agent App."
"create_task_from_driver_deactivate","Dette vil deaktivere Opret Opgave fra Agent App."
"number_masking_for_account_activate","Dette vil aktivere Nummer Masking til din konto."
"number_masking_for_account_deactivate","Dette vil deaktivere Nummer Masking til din konto."
"vendor_form_for_your_account_activate","Dette vil aktivere reservationsskema til din konto."
"vendor_form_for_your_account_deactivate","Dette vil deaktivere reservationsskema til din konto."
"PARSING_FOR_ACCOUNT_activate","Dette vil aktivere Email Parsing til din konto"
"PARSING_FOR_ACCOUNT_deactivate","Dette vil deaktivere Email Parsing til din konto"
"app_side_caching_for_your_account_activate","Dette vil aktivere App Offline Synkronisering til din konto."
"app_side_caching_for_your_account_deactivate","Dette vil deaktivere App Offline Synkronisering til din konto."
"customer_email_tracking_for_your_account_activate","Dette vil aktivere Customer Email Tracking til din konto"
"customer_email_tracking_for_your_account_deactivate","Dette vil deaktivere Kundens Email Tracking til din konto."
"driver_schedule_activate","Dette vil aktivere Agent Tidsplan for din konto."
"driver_schedule_deactivate","Dette vil deaktivere Agent Tidsplan for din konto."
"earning_pricing_activate","Dette vil aktivere Optjening og Pris for din konto."
"earning_pricing_deactivate","Dette vil deaktivere Optjening og Pris for din konto."
"vendor_form_for_your_account","Booking blanket for din konto"
"your_SMS_Account","SMS-konto"
"Email_Parsing_for_account","E-mail Parsing til din konto."
"app_side_caching_for_your_account","App Offline Synkronisering til din konto."
"customer_email_tracking_for_your_account","kunde e-mail sporing til din konto."
"Schedule_for_your_account","Tidsplan for din konto."
"Jugnoo_Delivery_Integration","Jugnoo Levering Integration."
"CONTACT_US_PRICING","Kontakt os for priser"
"customer","Kunde"
"ONLY_PICKUP","Kun pick-up"
"ONLY_DELIVERY","Kun levering"
"TASK_TEMPLATE","OPGAVE SKABELON"
"PICKUP_TASK","Opgave Skabelon Pickup"
"DELIVERY_TASK","Opgave Skabelon Levering"
"LOGIN_REQUIRED","LOG IND PÅKRÆVET"
"AUTO_ASSIGNED","AUTO tildelt AKTIVERET"
"ALLOW_AUTO_FILL","Tillad automatiske FILL INFORMATION"
"ICON_TEXT","Dette ikon vil være synlig på login-siden (hvis relevant)"
"ORDER_ICON_TEXT","Dette ikon vil være synlig på bestillingssiden / Form, i midten af ​​skærmen på navigationslinjen."
"ADD_FIRST","Tilføj først"
"PRODUCT","Produkt"
"ADD_SUB_CATEGORY","Tilføj Underkategori"
"ADD_PRODUCTS","Tilføj produkter"
"NEXT_ARROW_MSG","Klik på pilen ud for en kategori for at tilføje underkategorier / produkter."
"NAME_IS_REQUIRED","Navn er påkrævet"
"DROP_DRAG","Træk & slip billeder, eller"
"FROM_PC"," fra computer"
"IMAGE_IS_REQUIRED","Billedet er påkrævet"
"PRODUCT_NAME","PRODUKTNAVN"
"PRODUCT_NAME_IS_REQUIRED","Produktnavn er påkrævet"
"BASE_UNIT","Basisenhed"
"BASE_UNIT_IS_REQUIRED","Basisenhed kræves"
"PRICE","Pris"
"PRICE_IS_REQUIRED","Prisen er påkrævet"
"UPLOAD_PRODUCT_IMAGE","Upload Produktbillede"
"PRODUCT_IMAGE_IS_REQUIRED","Produktbillede kræves"
"SEARCH_PROMO","Søg Kampagner"
"CATALOG_TITLE","Katalog"
"LAYOUT","Layout"
"PRICING","Prisfastsættelse"
"PRODUCTS","Produkter"
"MISCELLANEOUS","Diverse"
"WELCOME_BUSINESS_SETUP","Velkommen til Business Apps’ Setup"
"SET_PRICING","Angiv prissætning"
"ADD_PRODUCT_TO","Tilføj produkt til"
"ADD_PRODUCT","Tilføj et produkt"
"SEARCH_CAT","Søg Kategori"
"ADD_FIRST_product","Tilføj første produkt"
"ORDER_SUMMARY","Ordreoversigt"
"STREET_ADDRESS","Vejnavn"
"CASH_COLLECTED","Cash, der skal indsamles"
"HAS_RETURN","har Return"
"DUPLICATE_DELIVERY_MSG","Er du sikker på, du ønsker at bestille levering uden omdeling (er)?"
"NO_DELIVERY","Antal leverancer for denne ordre"
"RECHARGE_WALLET","Venligst Genoplad Wallet"
"DEBT_MSG","Merchant nuværende Jugnoo Gæld {{vendorDebt}} er mere end den tilladte værdi. Spørg købmanden for at genoplade sin tegnebog, og derefter klikke på knappen Settle at fortsætte bestillingen."
"SETTLE","Settle"
"TELECALLER","Telecaller"
"MERCHANT_NAME","Merchant Navn"
"LOADING_REQUIRED","Loading Påkrævet"
"DROPOFF_POINT","afleveringsservice punkt"
"UNLOADING_REQUIRED","aflæsning Påkrævet"
"ADD_DROPOFF_POINT","ADD afleveringsservice POINT"
"BIKE","Bike"
"MINI_TRUCK","Mini Truck"
"RETURN_REQUIRED","Retur Påkrævet"
"SCHEDULE_FOR_LATER","Planlæg til senere?"
"APPLY","ANSØGE"
"SET_ALTERNATE_NO","Sæt som Alternativ Telefon nr"
"CREATE_ORDER","Opret ordre"
"MAP","Kort"
"ORDER_HISTORY","ordre historik"
"SUGGESTED_ADDRESSES","foreslåede adresser"
"DRIVER_DETAILS","Driverdetaljer"
"FARE","Billetpris"
"ACTION_FAILED","Handling mislykkedes!"
"NOTIFICATION","Notifikation"
"ADD_NEW_OFFERING","Tilføj nye tilbud"
"OFFERING_NAME","UDBUDDET NAME"
"OFFERING_NAME_REQUIRED","Tilbyder navn er påkrævet"
"SELECT_APP","Vælg en Business App"
"DOES_CATALOG_HAVE","Har dit katalog har ..."
"CATEGORIES_AND_PRODUCTS","Kategorier og Produkter"
"PRODUCTS_ONLY","Produkter Kun"
"CATALOG_NOT_ENABLED_MSG","Katalog er ikke aktiveret for dette tilbud."
"BASE_PRICE_REQUIRED","Basispris er påkrævet"
"BASE_PRICE","grundpris"
"GEO_FENCE_PRICING","Geo-fence prisfastsættelse"
"SET_DIFF_GEO_FENCE_PRICING","Sæt forskellige priser for forskellige Geo-hegn"
"GEO_FENCE_REQUIRED","Geo-hegn er påkrævet"
"CHANGE_PRICE_ANOTHER_GEO","Skift prissætning for en anden Geo-hegn"
"NOMORE_GEOFENCE","Ikke flere geo-hegn til rådighed"
"ENTER_BASEPRICE","Indtast Basispris"
"BASIC_DESC_PRODUCT","Grundlæggende beskrivelse af produktet"
"KILO_LITRES_QUANTITY","kilogram, liter, mængde, etc."
"STANDARD_PRICE_PRODUCT","Standard pris for produktet"
"APP_SETTINGS","App-indstillinger"
"GENERAL_APP_SETTINGS","Generelle App indstillinger"
"SOCIAL_PLUGINS","Sociale plugins"
"VERIFICATION","Verifikation"
"VERIFICTION_VIA_OTP","Verifikation via én gang adgangskode"
"PAYMENT","Betaling"
