"key","value"
"SEND_TO_ALL_TEXT_1","Gửi thông báo yêu cầu nhiệm vụ để các đại lý có sẵn trong các nhiệm vụ thời gian khe. Nhiệm vụ được giao cho ""Agent người chấp nhận yêu cầu nhiệm vụ đầu tiên. Nếu không có chất độc chấp nhận nhiệm vụ, nó vẫn chưa được cấp."""
"SEND_TO_ALL_TEXT_2","có sẵn trong các nhiệm vụ thời gian khe. Nhiệm vụ được giao cho"""
"SEND_TO_ALL_TEXT_3","người chấp nhận yêu cầu nhiệm vụ đầu tiên. Nếu không"
"SEND_TO_ALL_TEXT_4","chấp nhận nhiệm vụ, nó vẫn chưa được cấp."""
"BATCH_WISE_TEXT_1","Gửi thông báo yêu cầu nhiệm vụ Agent theo lô. Bạn có thể tạo lô dựa trên khoảng cách, thời gian và thiết lập kích thước nhóm. Nhiệm vụ được giao cho các đại lý người chấp nhận yêu cầu nhiệm vụ đầu tiên. Nếu không có chất độc chấp nhận nhiệm vụ, nó vẫn chưa được cấp."
"BATCH_WISE_TEXT_2","theo lô. Bạn có thể tạo lô dựa trên khoảng cách, thời gian và thiết lập kích thước nhóm. Nhiệm vụ được giao cho"
"BATCH_WISE_TEXT_3","người chấp nhận yêu cầu nhiệm vụ đầu tiên. Nếu không"
"BATCH_WISE","batch khôn ngoan"
"ROUND_ROBIN","Round Robin"
"MAID_CLEANING","Maid Làm sạch"
"HOME_SERVICE","Dịch vụ tại nhà"
"MAX_RADIUS","tối đa Radius"
"MAXIMUM","NHIỆM VỤ tối đa cho phép"
"TASK_RADIUS","Radius"
"ONE_BY_ONE_TEXT_5","chấp nhận nhiệm vụ, nó vẫn chưa được cấp."
"CHOOSE_BUSINESS_TYPE","Chọn loại hình kinh doanh của bạn và"
"ADAPT_ACCORDINGLY","sẽ điều chỉnh cho phù hợp."
"CONFIGURE_OPTIONS_MSG","Ngoài ra cấu hình các tùy chọn bạn muốn suy nghĩ về ứng dụng di động đại lý."
"AGENT_SIGNUP_SETUP","Setup Agent đăng ký"
"AUTO_VERIFICATION","tự động xác nhận"
"DASHBOARD_VIEW","Bảng điều khiển Xem"
"MULTIPLE_DESTINATIOM_MSG","Chọn hiển thị nhiều điểm đến (pickups / thả-off / hẹn) cho một nhiệm vụ duy nhất theo quan điểm của nhiệm vụ kết hợp hoặc hiển thị như điểm dừng cá nhân."
"TASK_VIEW","nhiệm vụ Xem"
"STOP_VIEW","dừng Xem"
"TASK_PANE_CUSTOMIZATION","Task Pane Customization"
"CUSTOMISE_INFO_MSG","Tùy chỉnh thông tin hiển thị trong ngói nhiệm vụ cá nhân trong diện bản đồ."
"RESET_SETTINGS","Cài đặt thiết lập lại"
"SECTION","PHẦN"
"DISPLAY","TRƯNG BÀY"
"VEHICLE_TYPE_OR_PHOTO","‘TYPE XE S HOẶC PHOTO"
"VEHICLE_TYPE","Loại phương tiện"
"PROFILE_PHOTO","Tin ảnh"
"PICKUP_LINE_1","PICKUP PHẦN ĐƯỜNG DÂY 1"
"PICKUP_LINE_2","PICKUP PHẦN Dòng 2"
"DELIVERY_SECTION_LINE_1","GIAO PHẦN ĐƯỜNG DÂY 1"
"DELIVERY_SECTION_LINE_2","GIAO PHẦN Dòng 2"
"RUNNING_LATE","MUỘN"
"TASK_ID_729401","Nhiệm vụ Id 729.401"
"PANE_CUSTOMIZATION","Pane Customization"
"CUSTOMIZE_INDIVIDUAL_INFO","Tùy chỉnh thông tin thể hiện trong ngói Agent cá nhân trong diện bản đồ."
"TILE_MAP_VIEW","gạch theo quan điểm của bản đồ."
"LINE1","DÒNG 1"
"LINE2","DÒNG 2"
"LINE3","Line3"
"TEXT_HERE","Văn bản dưới đây"
"IMAGE_CAPTION","Thêm ghi chú hình ảnh"
"AWAITING_VERIY_TXT","Đang chờ văn bản xác minh"
"CUSTOMER_SIGNUP","Cài đặt đăng ký khách hàng"
"CHARACTER","tính cách"
"MSG_TOOLTIP1","Thông báo này sẽ được hiển thị cho người"
"MSG_TOOLTIP2","khi ông đang chờ xác minh."
"FULL_MSG_TOOLTIP2","Thông báo này sẽ được hiển thị cho khách hàng khi ông đang chờ xác minh."
"AGENT_PANE_CUSTOMIZATION","Agent Pane Customization"
"fleet_VEHICLE_TYPE","hạm đội loại xe"
"ADD_VENDOR","Thêm Portal tài"
"EDIT_VENDOR","Sửa Portal tài"
"DOMAIN","Miền"
"CHOOSE_DOMAIN","Chọn tên miền"
"DELETE_DOMAIN","Bạn có chắc chắn muốn xóa miền này"
"DOMAIN_NAME","Tên miền"
"JOB_TYPE","Loại công việc"
"TEMPLATE","Bản mẫu"
"THEME_COLOR","Màu chủ đề"
"IS_LOGIN","Là Login Required"
"SIGNUP_ALLOWED","ĐĂNG KÝ ĐƯỢC"
"AUTOFILL","Tự động điền thông tin Enabled"
"DARK_MAP","Hiện đậm Bản đồ"
"CONFIRM_PASSWORD","Xác nhận mật khẩu"
"VENDOR_ID","ID"
"DELETE_VENDOR","Xóa bỏ"
"CLIENT_ID","ID khách hàng"
"EDIT_DOMAIN","Thêm tên miền"
"ADD_NEW","Thêm tên miền mới"
"EDIT_DOMAINS","chỉnh sửa Tên miền"
"DOMAIN_DETAILS","Chi tiết miền"
"VENDOR_NAME","Tên"
"COMPANY","Công ty"
"LOGO","Logo"
"SMALL_LOGO","Logo nhỏ"
"SEARCH_PORTAL_USR","Tìm kiếm người dùng Portal"
"REVIEW_VENDOR","Xem lại người bán hàng"
"UPDATE_VENDOR","cập nhật Vendor"
"VERIFY","Kiểm chứng"
"REJECT","Từ chối"
"NEED_RESUBMISSION","nhu cầu Gửi lại"
"ADD_REGION","Thêm vùng"
"GEOFENCE_SUBHEADING_1","Tạo một ranh giới ảo để một mới"
"GEOFENCE_SUBHEADING_2","đến từ ranh giới được gán cho cái đặc thù"
"GEOFENCE_EDIT_TEXT_1","Nhiệm vụ sẽ được tự động gán cho Đại lý, nếu nơi công tác mới nằm trong khu vực."
"GEOFENCE_EDIT_TEXT_2",", Nếu mới"
"GEOFENCE_EDIT_TEXT_3","đích là trong khu vực."
"MAP_TEXT","Tap vào đa giác để bắt đầu chỉnh sửa nó."
"POLYGON_TOOL","Chọn công cụ đa giác vẽ (biểu tượng đa giác, trung tâm hàng đầu của bản đồ) và gõ vào bản đồ để vẽ đa giác."
"GEOFENCE_DETAILS","Geo-hàng rào chi tiết"
"DELETE_REGION_MSG","Bạn có chắc chắn muốn xóa khu vực này"
"CLEAR_REGION","rõ ràng Region"
"MOVE_MAP","di chuyển Bản đồ"
"MARK_REGION","Đánh dấu Region"
"SELECT_GEO","Chọn geo-hàng rào"
"enter_name","Nhập tên"
"no_geofence_found","Không Geo-hàng rào tìm thấy"
"last_updated","Cập nhật mới nhất"
"VENDOR_FORM_TEXT","Tổ chức một hình thức khách hàng phải đối mặt với vòng một vài giây. Nhận kinh doanh cụ thể thiết lập tên miền của bạn và bắt đầu nhận đơn đặt hàng của bạn ngay lập tức. Miền Ví dụ: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Tích hợp với Zapier tích hợp Zapier là một công cụ để kết nối lại với nhau các ứng dụng web. Bất cứ khi nào cò xảy ra trong một ứng dụng, Zapier sẽ tự động thực hiện các hành động cần thiết trong hệ thống của chúng tôi. Chấp nhận lời mời ứng dụng của chúng tôi trên Zapier bằng cách nhấp vào nút Tích hợp và xác thực tất cả các yêu cầu của bạn sử dụng khóa API của bạn"
"SMS_ACCOUNT_TEXT","Chúng tôi cho phép bạn tự động hóa các thông điệp của bạn đến khách hàng theo hình thức thông báo qua SMS. Bây giờ bạn có thể dễ dàng kết nối tài khoản nhà cung cấp dịch vụ tin nhắn SMS của riêng bạn như Twilio hoặc Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","Chúng tôi cung cấp sự hỗ trợ bất kỳ định dạng csv tùy chỉnh, làm cho quá trình nhập khẩu nhiệm vụ hàng loạt của mình liền mạch. Chỉ cần nhấp vào Nhận nút Touch và gửi cho chúng tôi bạn tập tin csv mẫu mà bạn muốn chúng tôi hỗ trợ. Một khi chúng tôi kích hoạt cho tài khoản của bạn, trong thời gian một ngày, sau đó bạn sẽ có thể suôn sẻ tải lên các nhiệm vụ từ csv của bạn để nền tảng của chúng tôi."
"POS_INTEGRATIONS_TEXT","Tích hợp nền tảng của chúng tôi vào các hệ thống đặt hàng hoặc quản lý giao hàng đã tồn tại của bạn. Chỉ cần nhấp vào Nhận nút Touch và gửi cho chúng tôi một mail."
"MASKING_TEXT","Mặt nạ số điện thoại cá nhân để gọi an toàn và nhắn tin. Bảo vệ số một của người dùng khi cho phép thông tin liên lạc thông suốt. nos điện thoại. không bao giờ được tiếp xúc ở hai bên của một cuộc trò chuyện, một khi tiện ích này được kích hoạt. Để biết thêm về tiện ích trên, xin vui lòng liên hệ với chúng tôi"
"WHITE_LABEL_TEXT","Chúng tôi rất vui mừng thông báo một lời đề nghị đặc biệt đưa ra một bảng điều khiển gắn nhãn đầy đủ và các ứng dụng di động, với biểu tượng ứng dụng của riêng bạn. Trong đợt chào bán này, chúng tôi thay thế logo hiện tại ở khắp mọi nơi và đặt logo doanh nghiệp của mình để thay thế. Chỉ cần nhấp vào Nhận nút Touch và gửi cho chúng tôi một mail."
"BCC_EMAIL_TEXT","Với addon này, chúng tôi đã cho phép bạn bcc mình trong tất cả các email cuối cùng của khách hàng thông qua Tookan, vì vậy mà bạn có thể duy trì hồ sơ của tất cả các thông tin liên lạc cho khách hàng của bạn. Bạn có thể thêm nhiều người nhận và chi phí là $ 1 hàng tháng cho mỗi người nhận, có tính phí hàng tháng."
"BCC_EMAIL","BCC mình để email của khách hàng để duy trì kỷ lục của thông tin liên lạc của khách hàng."
"ROUTE_OPTIMIZATION","Route Tối ưu hóa"
"ROUTE_OPTIMIZATION_TEXT","Người dùng có thể chọn tối ưu hóa tuyến đường theo “cách” hay “Thời gian”. Thêm vào đó, tối ưu hóa cũng có thể được thực hiện cho các đại lý cụ thể."
"WHITE_LABEL","Ứng dụng điều khiển thương hiệu"
"POS_INTEGRATIONS","POS Tích hợp"
"CUSTOM_CSV_SUPPORT","Hỗ trợ tùy chỉnh CSV"
"ADD_CARD_DETAILS","Thêm chi tiết Thẻ"
"ACTIVATE_ADD_ON","Kíck hoạt Add-on"
"MASKING","số Masking"
"INTEGRATE_WITH_ZAPIER","Tích hợp với Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","Tích hợp"
"MOBILE_APP_OFFLINE_SYNC","Cấp năng lượng cho đại lý của bạn để làm việc mọi lúc mọi nơi ngay cả khi không kết nối internet."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Cung cấp cho sức mạnh để lực lượng lao động lĩnh vực của bạn để làm việc bất cứ lúc nào và bất cứ nơi nào, hoàn toàn chưa cắm phít. add-on này cho phép các ứng dụng di động đại lý để làm việc mà không có kết nối internet. Lưu ý: Vị trí geostamp và timestamp có thể có độ chính xác thấp hơn ở chế độ offline."
"SMS_ACCOUNT","Kết nối tài khoản SMS của bạn"
"DEACTIVATE","tắt"
"VENDOR_FORM","Hình thức đặt phòng (App Editor)"
"CONTROL_SCHEDULE","Agent Schedule kiểm soát"
"AMPLIFIED_PRODUCTIVITY","Một cái nhìn khuếch đại của lịch trình điều khiển với một tùy chọn để giám sát việc lập kế hoạch và chỉ đạo khi giao nhiệm vụ theo sự sẵn có của các trình điều khiển, do đó dẫn đến hiệu quả vượt trội hơn và tăng năng suất"
"CHAT_BOT","Facebook Messenger trò chuyện Bot"
"BOT_MSG","Khách hàng chỉ có thể mở sứ giả và văn bản để họ đến ‘Trợ App’. Ngoài ra, các doanh nghiệp sẽ có thể tạo ra"
"BOT_MSG_AND_GET","và lấy"
"BOT_MSG_STATUS","tình trạng trên Messenger chính nó."
"BOT_MSG_ASSIGNMENT","chuyển nhượng được thực hiện tự động bởi nền tảng của chúng tôi tại backend."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Dễ dàng kết nối Grubhub của bạn, Eat24, Takeaway, Ăn Bây giờ, Hungry House, E_Order Start, Ăn Street, Delivery.com, Blizzfull, Shin Ramen với chúng tôi bằng cách chuyển tiếp email của bạn vào một ID email duy nhất và tiết kiệm giờ của cuốn cẩm nang gian tạo tác. Chúng tôi đã tự động phân tích các định dạng email của họ để bạn không cần phải làm bất cứ điều gì bằng tay."
"INTEGRATE_FOOD","Tích hợp với GloriaFood - Thứ tự Hệ thống nhà hàng"
"INTEGRATE_FOOD_TEXT","Đây là một nền tảng đặt hàng trực tuyến hoa hồng miễn phí cho restaruants. Nhà hàng có thể chấp nhận lệnh giao hàng đặt trực tuyến. Bất cứ khi nào để được chấp nhận nó cũng được đẩy vào hệ thống của chúng tôi. Bạn cần đầu tiên để đăng ký cho một nhà hàng account.You có thể cho phép tích hợp thông qua API từ khu vực quản lý đặt hàng trực tuyến."
"SIGN_UP","Đăng ký"
"JUGNOO_DELIVERY","Jugnoo Delivery"
"FREE","Miễn phí"
"JUGNOO_DELIVERY_TEXT","Với addon này, bạn sẽ có cơ hội sử dụng hạm đội lớn Jugnoo giao hàng của theo ý của bạn. Bạn có thể kích hoạt này Add-on, bằng cách đơn giản đăng nhập với thông tin tài khoản của bạn Jugnoo. Tất cả các khoản thanh toán sẽ được tự động trừ vào liên kết Account.This Jungoo Wallet thêm trên hiện chỉ có sẵn trong"
"JUGNOO_DELIVERY_TEXT_INDIA","ẤN ĐỘ"
"RECURRING_TASKS","Nhiệm vụ lặp đi lặp lại"
"RECURRING_TASKS_TEXT","Bây giờ bạn có thể tạo các tác vụ lặp đi lặp lại, tương tự như sự kiện lặp lại trong Lịch Google bằng này Thêm vào. Sau khi kích hoạt, bạn sẽ có thể nhìn thấy một"
"RECURRING_TASKS_TEXT_REPEAT","Nói lại"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","tùy chọn trong trang tạo công việc. Điền vào các chi tiết nhiệm vụ có liên quan, kiểm tra"
"RECURRING_TASKS_TEXT_CREATE_TASK","thiết lập quy tắc của bạn và tạo ra các nhiệm vụ. Đặt quy tắc một lần và nhiệm vụ sẽ được tự động tạo ra mỗi buổi sáng, theo các thiết lập quy tắc của bạn."
"BECOME_PARTNER","Trở thành đối tác của chúng tôi"
"BECOME_PARTNER_TEXT","Tiện ích này trên cho phép bạn nhận nhiệm vụ từ chủ sở hữu tài khoản khác và cung cấp dịch vụ cho họ, sử dụng đội ngũ đại lý của riêng bạn. Dữ liệu được đồng bộ liền mạch giữa các tài khoản, với cả các chủ sở hữu theo dõi các nhiệm vụ trong thời gian thực trên cả biểu đồ."
"CONNECT_PARTNER","Kết nối với các đối tác của chúng tôi"
"CONNECT_PARTNER_TEXT","Tiện ích này trên cho phép bạn kết nối với tài khoản đối tác của chúng tôi, cho phép chia sẻ các đại lý của họ đối với công việc của bạn. Khi tài khoản của bạn được kết nối với một tài khoản đối tác, bạn sẽ có thể cử nhiệm vụ cho các đại lý của họ, theo dõi vị trí của họ và nhận được lịch sử nhiệm vụ hoàn chỉnh đồng bộ tài khoản của bạn. Tiện ích này trên cho phép bạn mở rộng hạm đội của bạn, hơn nữa bằng cách sử dụng các tài khoản của đối tác."
"STUART_DELIVERY","Stuart Delivery"
"STUART_DELIVERY_TEXT","Với addon này, bạn sẽ có cơ hội sử dụng hạm đội lớn của Stuart giao hàng theo ý của bạn. Bạn có thể kích hoạt này Add-on, bằng cách đơn giản đăng nhập với thông tin tài khoản của bạn Stuart."
"ADD_EMAILS","Thêm email"
"DEACTIVATE_ADD_ON","Deactivate Add-on"
"CONNECT_JUGNOO","Kết nối tài khoản giao hàng Jugnoo của bạn"
"TOOKAN_PARTNER","Trở thành Đối tác Tookan"
"DISPLAY_NAME","Tên hiển thị"
"EMAIL_ID","Id email"
"REMOVE","Tẩy"
"TOOKEN_CLIENT","Trở thành một khách hàng Tookan"
"REVOKED_ACCESS","Đối tác Tookan của bạn có thể đã bị thu hồi quyền truy cập của bạn!"
"PARTNER_TOKEN","Tookan Partner Mã"
"PARTNER_TOOKEN","Partner Mã"
"UNIQUE_ID","ID duy nhất cho Email Parsing"
"CONNECT_STUART_ACCOUNT","Kết nối tài khoản giao hàng Stuart của bạn"
"CLIENT_SECRET","khách hàng bí mật"
"CONNECT_SMS","Kết nối tài khoản SMS của bạn"
"CHOOSE_PROVIDER","Chọn nhà cung cấp dịch vụ"
"PHONE_NO","Số điện thoại của bạn là gì"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","authToken"
"SENDERID","SenderID"
"SHORT_CODE","Mã ngắn"
"USER_ID","Tên người dùng"
"MASK","Mặt nạ"
"ACTIVATED_ON","kích hoạt trên"
"CREATE_TASK_PREFERENCES","Tạo Preferences Nhiệm vụ"
"CREATE_TASK_PREFERENCES_TEXT","Tính năng này cho phép các đại lý để tạo ra nhiệm vụ từ ứng dụng của họ, do đó đem lại cho họ sự tự do để tạo ra các nhiệm vụ trên sân. Tính năng này đặc biệt giúp trong các trường hợp sử dụng liên quan đến thu thập dữ liệu về lĩnh vực này, và mất rất nhiều giảm tải cho chủ sở hữu bảng điều khiển."
"APP_INVOICE","App hóa đơn mô-đun"
"APP_INVOICE_TEXT","Tính năng này cho phép bạn hiển thị riêng hóa đơn tùy chỉnh html của bạn trong ứng dụng đại lý vào thời điểm đó khi công việc hoàn tất. Khi bạn kích hoạt tiện ích này, bạn có thể thiết lập html hóa đơn cho mỗi mẫu riêng từ bên trong các trang mẫu."
"THIS_WILL","Điều này sẽ"
"ROUTE","tuyến đường tối ưu cho tài khoản của bạn"
"INVOICE_FOR_ACCOUNT","Ứng dụng hóa đơn cho tài khoản của bạn"
"ALLOW_TO_CREATE","cho phép các đại lý của bạn để tạo nhiệm vụ"
"MASKING_ACCOUNT","số mặt nạ cho tài khoản của bạn"
"VENDOR_FOR_ACCOUNT","Hình thức cung cấp cho tài khoản của bạn"
"PARSING_FOR_ACCOUNT","Phân tích cú pháp email cho tài khoản của bạn."
"CACHING_ACCOUNT","ứng dụng bên bộ nhớ đệm cho tài khoản của bạn."
"EMAIL_TRACKING","""Theo dõi email của khách hàng đối với tài khoản của bạn."
"JD_INTEGRATION","Jugnoo Cung cấp tích hợp."
"ACTIVATE_RECURRING","Bạn có muốn để kích hoạt Task định kỳ Thêm vào?"
"REALLY_DEACTIVATE","Bạn có thực sự muốn tắt add bạn trên?"
"ACTIVATE_TOOKAN","Bạn có muốn Kích hoạt Client Tookan Thêm vào?"
"ACTIVATE_TOOKAN_PARTNER","Bạn có muốn Kích hoạt Partner Tookan Thêm vào?"
"NOTE","Lưu ý: Bạn cũng có thể cập nhật ngày kết thúc của sự cai trị theo định kỳ, bằng cách chọn tùy chọn mong Carry. Nếu bạn tắt 2 ngày, ngày kết thúc sẽ kéo dài 2 lần xuất hiện nhiều hơn nữa."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","Bạn có hiệu quả có thể tối ưu hóa các tuyến đường đại lý tiết kiệm cả thời gian và tiền bạc. Đây là một tính năng cao cấp tính tiền riêng trên tài khoản vãng lai của bạn."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","Một cái nhìn khuếch đại của lịch trình điều khiển với một tùy chọn để giám sát việc lập kế hoạch theo sự sẵn có của các trình điều khiển, do đó dẫn đến hiệu quả vượt trội hơn và tăng năng suất."
"WHITE_LABEL_TEXT1","Trong đợt chào bán này, chúng tôi thay thế logo hiện tại ở khắp mọi nơi và đặt logo doanh nghiệp của mình để thay thế. Chỉ cần nhấp vào Nhận nút Touch và chúng ta hãy làm phần còn lại."
"MASKING_TEXT1","Mặt nạ số điện thoại cá nhân để gọi an toàn và nhắn tin. Bảo vệ số một của người dùng khi cho phép thông tin liên lạc thông suốt."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Khách hàng chỉ có thể mở sứ giả và văn bản để họ đến ‘Trợ App’. Ngoài ra, các doanh nghiệp sẽ có thể createTask, cập nhật công tác và nhận được tình trạng công tác trên Messenger chính nó."
"CREATE_TASK_PREFERENCES_TEXT1","Tính năng này cho phép các đại lý để tạo ra nhiệm vụ từ ứng dụng của họ, do đó đem lại cho họ sự tự do để tạo ra các nhiệm vụ trên sân."
"POS_INTEGRATIONS_TEXT1","Tích hợp nền tảng của chúng tôi vào các hệ thống đặt hàng hoặc quản lý giao hàng đã tồn tại của bạn. Chỉ cần nhấp vào Nhận nút Touch và chúng ta hãy làm phần còn lại."
"CUSTOM_CSV_SUPPORT_TEXT1","Chúng tôi cung cấp sự hỗ trợ bất kỳ định dạng csv tùy chỉnh, làm cho quá trình nhập khẩu nhiệm vụ hàng loạt của mình liền mạch."
"APP_INVOICE_TEXT1","Tính năng này cho phép bạn hiển thị riêng hóa đơn tùy chỉnh html của bạn trong ứng dụng đại lý khi công việc được hoàn thành bởi các đại lý."
"VENDOR_FORM_TEXT1","Tổ chức một hình thức khách hàng phải đối mặt với vòng một vài giây. Nhận kinh doanh cụ thể thiết lập tên miền của bạn và bắt đầu nhận đơn đặt hàng của bạn ngay lập tức."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","Chúng tôi cho phép bạn tự động hóa các thông điệp của bạn đến khách hàng theo hình thức thông báo qua SMS. Bây giờ bạn có thể dễ dàng kết nối tài khoản nhà cung cấp dịch vụ tin nhắn SMS của riêng bạn như Twilio, Plivo và nhiều người khác."
"EMAIL_PARSING_TEXT1","Dễ dàng kết nối Grubhub của bạn, Eat24, Takeaway, Ăn Bây giờ, Hungry House, E_Order Start, Ăn Street, Delivery.com, Blizzfull, Shin Ramen với chúng tôi và tiết kiệm giờ của cuốn cẩm nang gian tạo tác."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Cung cấp cho sức mạnh để lực lượng lao động lĩnh vực của bạn để làm việc bất cứ lúc nào và bất cứ nơi nào, hoàn toàn chưa cắm phít. add-on này cho phép các ứng dụng di động đại lý để làm việc mà không có kết nối internet."
"INTEGRATE_WITH_ZAPIER_TEXT1","Tích hợp với Zapier tích hợp Zapier là một công cụ để kết nối lại với nhau các ứng dụng web. Chấp nhận lời mời ứng dụng của chúng tôi trên Zapier bằng cách nhấp vào nút Tích hợp và xác thực tất cả các yêu cầu của bạn sử dụng khóa API của bạn."
"BCC_EMAIL_TEXT1","Với addon này, chúng tôi đã cho phép bạn bcc mình trong tất cả các email cuối cùng của khách hàng thông qua {{is_reseller COMPANY_NAME: 'Tookan'}}, vì vậy mà bạn có thể duy trì hồ sơ của tất cả các thông tin liên lạc cho khách hàng của bạn. Bạn có thể thêm nhiều người nhận quá."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Đây là một nền tảng đặt hàng trực tuyến hoa hồng miễn phí cho các nhà hàng. Nhà hàng có thể chấp nhận lệnh giao hàng đặt trực tuyến. Bất cứ khi nào để được chấp nhận nó cũng được đẩy vào hệ thống của chúng tôi."
"JUGNOO_DELIVERY_TEXT1","Với add-on này, bạn sẽ có cơ hội sử dụng hạm đội lớn Jugnoo giao hàng của theo ý của bạn. Chỉ cần đăng nhập với thông tin Jugnoo của bạn. Hiện chỉ có sẵn ở Ấn Độ."
"RECURRING_TASKS_TEXT1","Bây giờ bạn có thể tạo các tác vụ lặp đi lặp lại, tương tự như sự kiện lặp lại trong Lịch Google bằng này Thêm vào. Điền vào các chi tiết nhiệm vụ có liên quan, kiểm tra Lặp lại, thiết lập quy tắc của bạn và tạo ra các nhiệm vụ."
"BECOME_PARTNER_TEXT1","Tiện ích này trên cho phép bạn nhận nhiệm vụ từ chủ sở hữu tài khoản khác và cung cấp dịch vụ cho họ, sử dụng đội ngũ đại lý của thời gian thực của bạn."
"CONNECT_PARTNER_TEXT1","Tiện ích này trên cho phép bạn mở rộng hạm đội của bạn, hơn nữa bằng cách sử dụng các tài khoản đối tác, chia sẻ các đại lý của họ đối với công việc của bạn."
"STUART_DELIVERY_TEXT1","Với add-on này, bạn sẽ có cơ hội sử dụng hạm đội lớn của Stuart giao hàng theo ý của bạn. Bạn có thể kích hoạt này Add-on, bằng cách đơn giản đăng nhập với thông tin tài khoản của bạn Stuart."
"AGENT_SIGNUP","đại lý đăng ký"
"AGENT_SIGNUP_TEXT","Với add-on này, các đại lý của bạn sẽ có thể đăng ký trực tiếp từ ứng dụng di động của họ. Bạn đã kích hoạt tiện ích này, bạn sẽ có một tùy chọn để chọn hình thức đăng nhập mà đại lý của bạn sẽ nộp. Và bạn sẽ có thể xác minh hoặc từ chối đệ trình của họ ngay từ trang danh sách đại lý của bạn."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","sắc đẹp, vẻ đẹp"
"COMPANY_BEAUTY_TEXT","ứng dụng vẻ đẹp của khách hàng cung cấp giao diện có thể được sử dụng bởi các khách hàng cuối cùng của bạn để làm tại nhà hoặc tại salon hẹn. Nó đi kèm với một bảng điều khiển toàn diện để quản lý và theo dõi tiến độ của nhà tạo mẫu của bạn."
"HOME_SERVICES","Dịch vụ tại nhà"
"HOME_SERVICES_TEXT","Trang chủ Dịch vụ là một ứng dụng cho khách hàng của bạn để làm cho việc đặt dịch vụ. Nó đi kèm với một danh mục dịch vụ cấu hình và bạn có thể thiết kế theo các dịch vụ doanh nghiệp của bạn. Bây giờ bạn liên tục có thể quản lý khách hàng của bạn, việc đặt và lực lượng lao động từ một bảng điều khiển."
"CUSTOM_BUSINESS_APPS","Tuỳ chỉnh Apps Business"
"CUSTOM_BUSINESS_APPS_TEXT","Xây dựng ứng dụng cho các khách hàng mục tiêu của bạn với danh mục tùy chỉnh bao gồm loại và các sản phẩm khác nhau. Sử dụng này, bạn cũng có thể thay đổi cách khách hàng của bạn phải đối mặt với các ứng dụng trông từ bảng điều khiển chính nó. Bạn cũng có thể cấu hình các module ứng dụng khác nhau như giá cả, mẫu tùy chỉnh và chủ đề ứng dụng."
"FUGU_INTEGRATION_BUSINESS","Fugu tích hợp cho ứng dụng kinh doanh"
"FUGU_INTEGRATION_BUSINESS_TEXT","Với Fugu, bạn có thể thêm chat trực tiếp trong sản phẩm của bạn để cung cấp hỗ trợ khách hàng từ bất cứ đâu và bất cứ lúc nào. Nó giúp đội ngũ dịch vụ khách hàng của bạn để trả lời thắc mắc của khách hàng, giải quyết các vấn đề và cung cấp hỗ trợ khách hàng trên đường đi từ web cũng như các thiết bị di động."
"FUGU_INTEGRATION_AGENT","Fugu Integration cho Agent App"
"FUGU_INTEGRATION_AGENT_TEXT","Với Fugu, bạn có thể thêm chat trực tiếp trong sản phẩm của bạn để cung cấp sự hỗ trợ từ bất cứ đâu và bất cứ lúc nào. Nó giúp đội ngũ dịch vụ khách hàng của bạn để trả lời câu hỏi đại lý, giải quyết các vấn đề và cung cấp hỗ trợ trên đường đi từ web cũng như các thiết bị di động."
"INTEGRATE_BUMBL","Tích hợp với Bumbl"
"INTEGRATE_BUMBL_TEXT","Dễ dàng tự động hóa cho những người bận rộn. Bumbl di chuyển thông tin giữa các ứng dụng web của bạn tự động, vì vậy bạn có thể tập trung vào công việc quan trọng nhất của bạn. Vì vậy, kết nối ngay bây giờ."
"CAR_WASH","chỗ rửa xe"
"CAR_WASH_TEXT","Car Wash ứng dụng giúp khách hàng của bạn đặt dịch vụ của bạn ngay lập tức. Nó đi kèm với một bảng điều khiển toàn diện để quản lý công việc và theo dõi tiến độ của nhân viên của bạn."
"ACTIVATE_EARNING_AND_PRICING","Kích hoạt Tích luỹ và giá cho tài khoản của bạn"
"DEACTIVATE_EARNING_AND_PRICING","Deactivate Lãi cơ và giá cho tài khoản của bạn"
