"key","value"
"MULTIPLE_DESTINATIOM_MSG","Wybierz czy pokazać różne cele (odbiory/ rozpakowania/ spotkania) dla pojedynczego zadania w podglądzie kombinacji zadania albo pokaż indywidualne postoje."
"TASK_VIEW","Podgląd zadania"
"STOP_VIEW","Zatrzymaj podgląd"
"TASK_PANE_CUSTOMIZATION","Persopnalizacja sektora zadań"
"CUSTOMISE_INFO_MSG","Spersonalizuj informacje pokazane w indywidualnej płytce zadania, w podglądzie mapy."
"RESET_SETTINGS","Resetuj ustawienia"
"SECTION","SEKCJA"
"DISPLAY","WYŚWIETL"
"VEHICLE_TYPE_OR_PHOTO","RODZAJ POJAZDU(ÓW) LUB ZDJĘCIE"
"VEHICLE_TYPE","Typ pojazdu"
"PROFILE_PHOTO","Zdjęcie profilowe"
"PICKUP_LINE_1","SEKCJA ODBIORU LINIA 1"
"PICKUP_LINE_2","SEKCJA ODBIORU LINIA 2"
"DELIVERY_SECTION_LINE_1","SEKCJA DOSTAWY LINIA 1"
"DELIVERY_SECTION_LINE_2","SEKCJA DOSTAWY LINIA 2"
"RUNNING_LATE","OPÓŻNIENIE PRZYBYCIA"
"TASK_ID_729401","Identyfikator zadania 729401"
"PANE_CUSTOMIZATION","Personalizacj sektora"
"CUSTOMIZE_INDIVIDUAL_INFO","Spersonalizuj informacje pokazane w indywidualnej płytce zadania, w podglądzie mapy."
"TILE_MAP_VIEW","płytka w podglądzie mapy."
"LINE1","LINIA 1"
"LINE2","LINIA 2"
"LINE3","LINIA 3"
"TEXT_HERE","Wpisz tutaj"
"IMAGE_CAPTION","Dodaj nagłówek obrazu"
"AWAITING_VERIY_TXT","Tekst oczekujący do weryfikacji"
"CUSTOMER_SIGNUP","Ustawienia rejestracji klienta"
"CHARACTER","znak"
"MSG_TOOLTIP1","Wiadomośc nie zostanie pokazana dla"
"MSG_TOOLTIP2","kiedy on oczekuje na weryfikację."
"FULL_MSG_TOOLTIP2","Ta wiadomość zostanie pokazana klientowi, kiedy będzie oczekiwał na weryfikację. "
"AGENT_PANE_CUSTOMIZATION","Personalizacja szyby kierowcy"
"fleet_VEHICLE_TYPE","rodzaj floty pojazdu"
"ADD_VENDOR","Dodaj użytkownika portalu"
"EDIT_VENDOR","Edytuj użytkownika portalu"
"DOMAIN","Domena"
"CHOOSE_DOMAIN","Wybierz domenę"
"DELETE_DOMAIN","Czy jesteś pewien, ze chcesz usunąć ta domenę"
"DOMAIN_NAME","Nazwa domeny"
"JOB_TYPE","Rodzaj pracy"
"TEMPLATE","Szablon"
"THEME_COLOR","Kolor tematu"
"IS_LOGIN","Czy login jest wymagany"
"SIGNUP_ALLOWED","REJESATRACJA DOZWOLONA"
"AUTOFILL","Automatyczne uzupełnianie informacji właczone"
"DARK_MAP","Pokaż przyciemnioną mapę"
"CONFIRM_PASSWORD","Potwierdź hasło"
"VENDOR_ID","Identyfikator"
"DELETE_VENDOR","Usuń"
"CLIENT_ID","Identyfikator klienta"
"EDIT_DOMAIN","Dodaj domenę"
"ADD_NEW","Dodaj nowe domeny"
"EDIT_DOMAINS","Edytuj domeny"
"DOMAIN_DETAILS","Szczegóły domeny"
"VENDOR_NAME","Nazwa"
"COMPANY","Firma"
"LOGO","Logo"
"SMALL_LOGO","Małe logo"
"SEARCH_PORTAL_USR","Szukaj użytkowników portalu"
"REVIEW_VENDOR","Przejrzyj sprzedawcę"
"UPDATE_VENDOR","Aktualizuj sprzedawcę"
"VERIFY","Weryfikuj"
"REJECT","Odrzuć"
"NEED_RESUBMISSION","Potrzebuje ponownego złożenia"
"ADD_REGION","Dodaj region"
"GEOFENCE_SUBHEADING_1","Geofencing pozwala na skategoryzowanie kierowców i ułatwia proces przypisanego zadania poprzez pozwolenie na tworzenie przez ciebie wirtualnych granic. Możesz dodać obszar geoforce poprzez narysowanie jego granic na mapie. "
"GEOFENCE_SUBHEADING_2","pochodząca z tej granicy jest przypisana do poszczególnej"
"GEOFENCE_EDIT_TEXT_1","Zadania będą automatycznie przypisane do kierowcy, jeśli cel nowego zadania jest w zakresie regionu."
"GEOFENCE_EDIT_TEXT_2",", jeśli nowa"
"GEOFENCE_EDIT_TEXT_3","cel w zakresie regionu."
"MAP_TEXT","Kliknij na wielokąt, aby rozpocząć jego edytowanie."
"POLYGON_TOOL","Wybierz wieloboczne narzędzie do rysowania (ikona wieloboku, górny środek mapy) i kliknij na mapę, aby narysowac wielobok. "
"GEOFENCE_DETAILS","Szczegóły geo-fence"
"DELETE_REGION_MSG","Czy jesteś pewien, że chcesz usunąć ten region"
"CLEAR_REGION","Wyczyść region"
"MOVE_MAP","Przesuń mapę"
"MARK_REGION","Zaznacz region"
"SELECT_GEO","Wybierz geo-fence"
"enter_name","Wprowadź nazwę "
"no_geofence_found","Nie odnaleziono geo-fence"
"last_updated","Ostatnio zaaktualizowane"
"VENDOR_FORM_TEXT","Zapowiedz przez kilka sekund formę niestandardowego facingu. Wybierz swoje specyficzne, firmowe ustawienia domeny i rozpocznij otrzymywanie swoich zamówień. Przykład domeny: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Połącz z Zapier Integrate. Zapier jest narzędziem, które łączy razem aplikacje sieciowe. Ilekroć  trigger dzieje się w jednej aplikacji, Zappier przeprowadzi wymagane zadania w naszym systemie. Zaakcepyuj zaproszenie do naszej aplikacji w Zapier, poprzez kliknięcie na zintegrowany przycisk i uwierzytelnienie wszystkich swoich próśb poprzez użycie klucza API"
"SMS_ACCOUNT_TEXT","Zezwalamy ci na automatyzację twoich wiadomości do klientów w formie powiadomień SMS. Teraz możesz z łatwością połączyć swojego dostawcę usługi SMS z kontami takimi jak Twilio lub Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","Oferujemy wsparcie każdego domyślnego formatu csv, sprawiając, że importowanie ogromu zadań przebiega bez zakłóceń. Kliknij po prostu na przycisk Pozostań w kontakcie i wyślij nam próbny plik csv, który chciałbyś żebyśmy wsparli. Jeśli tylko aktywujemy go dla twojego konta, w ciągu jednego dnia, to będziesz w stanie płynnie wysyłać zadania ze swojego csv na naszą platformę."
"POS_INTEGRATIONS_TEXT","Zintegruj naszą platformę ze swoimi już istniejącymi systemami zarządzania zamówieniem lub dostawą. Po prostu kliknij przycisk Pozostań w kontakcie i wyślij nam e-maila."
"MASKING_TEXT","Ukryj osobiste numery telefonów dla bezpieczeństwa dzwonienia i pisania. Chroń numer użytkownika podczas uaktywniania połączeń bez zakłóceń. Numery telefonów nie są nigdy wyświetlane drugiemu rozmówcy, jak tylko dodanie zostaje aktywowane. Aby poznać więcej informacji na temat dodawania, proszę skontaktować się z nami   "
"WHITE_LABEL_TEXT","Jesteśmy szczęśliwi, że możemy powiadomić ciebie, że wyjątkowa oferta nadania w pełni oznakowanej deski rozdzielczej i aplikacji mobilnych, wraz z twoją własną ikoną aplikacji. W tej ofercie, zamieniamy wszędzie obecne logo i umieszczamy w zamian twoje własne firmowe logo. Po prostu kliknij Pozostań w kontakcie i wyślij nam e-maila."
"BCC_EMAIL_TEXT","Z tym dodatkiem, uaktywniliśmy tobie samemu ukryte e-maile do wiadomości poprzez Tookan, tak żebyś mógł utrzymać zapisy ze wszystkich komunikacji z twoimi klientami. Możesz dodać różnorodnych odbiorców i to kosztuje 1$ miesięcznie od odbiorcy, opłacane co miesiąc."
"BCC_EMAIL","Dodaj siebie do wiadomości e-mail z klientem, aby utrzymac zapis z komunikacji z klientem."
"ROUTE_OPTIMIZATION","Optymalizacja trasy"
"ROUTE_OPTIMIZATION_TEXT","Uzytkownicy mogą obecnie wybrac optymalizację trasy ze względu na ,,Odległość'' lub ,,Czas''. Dodatkowo, optymalizacja może zostac wykonana dla poszczególnych kierowców."
"WHITE_LABEL","Markowe aplikacje kierowcy"
"POS_INTEGRATIONS","Integracje POS"
"CUSTOM_CSV_SUPPORT","Domyślne wsparcie CSV"
"ADD_CARD_DETAILS","Dodaj szczegóły karty"
"ACTIVATE_ADD_ON","Aktywuj dodatek"
"MASKING","Ukrywanie numeru"
"INTEGRATE_WITH_ZAPIER","Zintegruj z Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","Zintegruj"
"MOBILE_APP_OFFLINE_SYNC","Wzmocnij swojego kierowcę do pracy kiedykolwiek, gdziekolwiek, nawet bez połączenia internetowego."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Nadaj mocy swojemu polu siły roboczej, aby pracować o każdej porze i w każdym miejscu, zupełnie nie łącząc się. Ten dodatek umożliwia aplikacji mobilnej kierowcy pracować bez połączenia internetowego. Uwaga: Lokalizacja geostamp i timestamp może być mniej dokładny w trybie offline."
"SMS_ACCOUNT","Połącz ze swoim kontem SMS"
"DEACTIVATE","Nieaktywny"
"VENDOR_FORM","Formy rezerwacji (aplikacja edytor)"
"CONTROL_SCHEDULE","Kontroluj harmonogram kierowcy"
"AMPLIFIED_PRODUCTIVITY","Ulepszony widok harmonogramu kierowcy wraz z opcją nadzorowania planowania i kierowania przydziałem zadania zgodnie z dostępnością kierowców, tak więc prowadzący do przekraczającej skuteczności i podwyższonej produktywności."
"CHAT_BOT","Komunikator czatowy Bot na Facebook'u"
"BOT_MSG","Klienci mogą po prostu uruchomić komunikator i wpisać swoje zamówienie do ‘Aplikacji asystenta’. Także, firmy będą zdolne do tworzenia."
"BOT_MSG_AND_GET","i otrzymaj"
"BOT_MSG_STATUS","jego staus na komunikatorze."
"BOT_MSG_ASSIGNMENT","przypisane jest automatyczne wykonanie poprzez naszą platformę na końcu."
"EMAIL_PARSING","Lista dyskusyjna"
"EMAIL_PARSING_TEXT","Połącz z łatwością swoje Grubhub, Eat24, Takeaway, Eat Now, Hungry House, E-Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen z name poprzez przekierowanie twoich e-maili na unikatowy identyfikator e-mail I zapisz godziny ręcznego czasu tworzenia zadania. My automatycznie przeanalizujemy ich formaty e-maili, tak żebyś nie musiał robić niczego ręcznie."
"INTEGRATE_FOOD","Zintegruj z GloriaFood - systemem zamawiania w restauracji"
"INTEGRATE_FOOD_TEXT","To jest bezprowizyjna platforma on-line do zamawiania dla restauracji. Restauracje mogą zaakceptować zamówienia dostawy umieszczonej online. Ilekroć zamówienie zostanie zaakceptowane, one także zostanie wprowadzone do naszego sytemu. Musisz najpierw zarejestrować się do konta restauracji. Możesz uaktywnić integrację poprzez API z obszaru administracyjnego zamawiania online."
"SIGN_UP","Zarejestruj się"
"JUGNOO_DELIVERY","Dostawa Jugnoo"
"FREE","Darmowe"
"JUGNOO_DELIVERY_TEXT","Z tym dodatkiem, masz szansę na wykorzystanie olbrzymiej floty dostawy Jugnoo do swojej dyspozycji. Możesz aktywować ten dodatek, po prostu poprzez logowanie do twojego poświadczonego konta Jugnoo.Wszystkie opłaty będą automatycznie odliczone od logowania do portfela konta Jungoo. Ten dodatek jest obecnie dostępny tylko w"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIE"
"RECURRING_TASKS","Powtarzające się zadania"
"RECURRING_TASKS_TEXT","Teraz możesz tworzyć powtarzające się zadania, podobne do powtarzających się wydarzeń w kalendarzu Google, używając tego dodatku. Aktywając raz, będziesz mógł zobaczyć "
"RECURRING_TASKS_TEXT_REPEAT","Powtórz"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","opcja na stronie tworzenia zadania. Uzupełnij o odpowiednie szczegóły zadania, sprawdź"
"RECURRING_TASKS_TEXT_CREATE_TASK","zobacz swoją trasę i stwórz zadanie. Umieść zasadę raz, a zadanie zostanie automatycznie utworzone codziennie rano, według twoich ustawień zasady."
"BECOME_PARTNER","Zostań naszym partnerem"
"BECOME_PARTNER_TEXT","Ten dodalek pozwala ci otrzymywać zadania od innych właścicieli konta i dostarcza dla nich usługi, używając zespołów twojego własnego kierowcy. Dane są synchronizowane bez zakłóceń pomiędzy kontami, wraz z obydwojgiem kierowców śledzących przebieg zadań w rzeczywistym czasie na deskach rozdzielczych. "
"CONNECT_PARTNER","Połącz sięz naszymi partnerami"
"CONNECT_PARTNER_TEXT","Ten dodatek pozwala ci połączyć się z kontami naszych partnerów, to pozwala dzielić się ich kierowcami do naszych zadań. Jeśli tylko twoje konto zostanie połączone z kontem partnera, będziesz mógł rozdzielać zadania do ich kierowców, śledzić ich lokalizację i uzyskać pełną historię zadania zsynchronizowaną z twoim kontem. Ten dodatek umożliwia ci poszerzyć twoją flotę, w późniejszym czasie wykorzystując konta partnera."
"STUART_DELIVERY","Dostawa Stuart "
"STUART_DELIVERY_TEXT","Z tym dodatkiem masz szansę na rozporządznie olbrzymią flotą dostaw stuartów wedle swojej dyspozycji. Możesz aktywować ten dodatek, po prostu poprzez logowanie się do twojego konta Stuart"
"ADD_EMAILS","Dodaj e-maile"
"DEACTIVATE_ADD_ON","Dezaktywuj dodatek"
"CONNECT_JUGNOO","Połącz z twoim kontem Jugnoo dosatawa"
"TOOKAN_PARTNER","Zostań partnerem Tookan"
"DISPLAY_NAME","Pokaż nazwę"
"EMAIL_ID","Identyfikator e-mail"
"REMOVE","Usuń"
"TOOKEN_CLIENT","Zostań klientem Tookan"
"REVOKED_ACCESS","Twój partner Tookan mógł odwołać twój dostęp!"
"PARTNER_TOKEN","Token partnera Tookan"
"PARTNER_TOOKEN","Token partnera "
"UNIQUE_ID","Unikatowy identyfikator dla analizy e-mail"
"CONNECT_STUART_ACCOUNT","Połącz ze swoim kontem dosatawy Stuart"
"CLIENT_SECRET","Ukryty klient"
"CONNECT_SMS","Połącz z twoim kontem SMS"
"CHOOSE_PROVIDER","Wybierz dostawcę usługi"
"PHONE_NO","Jaki jest numer twojego telefonu"
"ACCOUNT_SID","SID konta"
"AUTHTOKEN","Token autoryzacyjny"
"SENDERID","Identyfikator nadawcy"
"SHORT_CODE","Krótki kod"
"USER_ID","Identyfikator użytkownika"
"MASK","Maskowanie"
"ACTIVATED_ON","Aktywowane na"
"CREATE_TASK_PREFERENCES","Utwórz preferencję zadań"
"CREATE_TASK_PREFERENCES_TEXT","Ta cecha pozwala kierowcom  tworzyć zadanie poprzez ich aplikację, zatem daje im swobodę do tworzenia zadań w polu. Ta cecha pozwala zwłaszcza w użyciu przypadków powiązanych ze zbieraniem danych w polu oraz dostarcza wiele rozładowania właścicielowi deski rozdzielczej."
"APP_INVOICE","Moduł aplikacji do fakturowania"
"APP_INVOICE_TEXT","Ta cecha pozwala ci wyświetlić swoją własną domyślną fakturę w aplikacji kierowcy, kiedy zadanie zostanie ukończone. Jeśli tylko aktywujesz ten dodatek, możesz ustawić fakturę html indywidualnie dla każdego  szablonu w obrębie stron szablonu. "
"THIS_WILL","Ta chęć"
"ROUTE","optymalizacja trasy dla twojego konta"
"INVOICE_FOR_ACCOUNT","faktura aplikacji dla twojego konta"
"ALLOW_TO_CREATE","zezwól swoim kierowcom na tworzenie zadań"
"MASKING_ACCOUNT","ukrywanie numeru dla twojego konta"
"VENDOR_FOR_ACCOUNT","forma sprzedaży dla twojego konta"
"PARSING_FOR_ACCOUNT","analizowanie e-maila dla twojego konta."
"CACHING_ACCOUNT","boczne ukrywanie aplikacji dla twojego konta."
"EMAIL_TRACKING",",,śledzenie adresu e-mail klienta dla twojego konta."
"JD_INTEGRATION","Integracja dostawy Jugnoo"
"ACTIVATE_RECURRING","Czy chciałbyś aktywować powtarzające się dodatek zadania? "
"REALLY_DEACTIVATE","Czy naprawdę chcesz deaktywować swój dodatek?"
"ACTIVATE_TOOKAN","Czy chciałbyś aktywować dodatek klienta Tookan?"
"ACTIVATE_TOOKAN_PARTNER","Czy chciałbyś aktywować dodatek partnera Tookan?"
"NOTE","Uwaga: Możesz także zaaktualizować datę końcową powtarzającej się zasady, poprzez wybranie opcji Przekaż bezpośrednio. Jeśli wyłączysz 2 daty, dat końcowa wydłuży się dla dwóch kolejnych przypadków."
"BILLING_PLAN_2","10 $"
"ROUTE_OPTIMIZATION_TEXT1","Możesz skutecznie optymalizować trasy kierowcy, oszczędzając zarówno czas jaki i pieniądze. To jest dodatkowa cecha, opłacana odzielnie na górze twojego obecnego konta."
"BILLING_PLAN_3","0,10 $"
"CONTROL_SCHEDULE_TEXT","
Ulepszony widok harmonogramu kierowcy z opcją nadzorowania planowania, zgodnie z dostępnością kierowców, zatem naprowadza na podwyższoną skuteczność i produktywność.

Ulepszony widok harmonogramu kierowcy z opcją nadzorowania planowania, zgodnie z dostępnością kierowców, zatem naprowadza na podwyższoną skuteczność i produktywność.

UlepszoUlepszony widok harmonogramu kierowcy z opcją nadzorowania planowania, zgodnie z dostępnością kierowców, zatem naprowadza na podwyższoną skuteczność i produktywność."
"WHITE_LABEL_TEXT1","W tej ofercie zamieniamy wszędzie obecne logo i umieszczamy w zamian twoje własne firmowe logo.  Po prostu kliknij na przycisk Pozostań w kontakcie i pozwól nam zrobić resztę."
"MASKING_TEXT1","Ukrywanie osobistych numerów telefonów dla ochrony połączeń i wiadomości. Chroń użytkownika numeru podczas łączenia się bez zakłóceń z komunikacją. "
"BILLING_PLAN_2_Masking","4,99 $"
"BILLING_PLAN_3_Masking","0,10 $"
"CHAT_BOT_TEXT","Klienci mogą po prostu otworzyć komunikator i wpisać swoje zamówienie w 'Aplikacji asystenta'. Także, firmy będą w stanie tworzyć, aktualizować i otrzymać status zadania osobiście na komunikatorze."
"CREATE_TASK_PREFERENCES_TEXT1","Ta cecha pozwala kierowcom  tworzyć zadanie poprzez ich aplikację, zatem daje im swobodę do tworzenia zadań w polu"
"POS_INTEGRATIONS_TEXT1","Zintegruj naszą platformę w swoją już istniejącą albo w systemy zarządzania dostawą. Po prostu kliknij na przycisk Pozostań w kontakcie i pozwól nam zrobić resztę."
"CUSTOM_CSV_SUPPORT_TEXT1","Oferujemy wsparcie każdego domyślnego formatu csv, sprawiając, że importowanie ogromu zadań przebiega bez zakłóceń. "
"APP_INVOICE_TEXT1","Ta cecha pozwala ci wyświetlić swoją własną domyślną fakturę w aplikacji kierowcy, kiedy zadanie zostanie ukończone przez kierowcę."
"VENDOR_FORM_TEXT1","Poprowadź klienta zmierzającego się z formularzem w ciągu kilku sekund. Przestaw szczególne ustawienia swojej firmowej domeny i  zacznij teraz przyjmować swoje zamówienia."
"BILLING_PLAN","14,99 $"
"SMS_ACCOUNT_TEXT1","My zezwalamy ci na wysyłanie automatycznych wiadomości do klientów w formie powiadomień SMS. Teraz możesz łatwo połaczyć się z dostawca twoich usług SMS poprzez konta Twilio, Plivo i wiele innych. "
"EMAIL_PARSING_TEXT1","Połącz się z łatwością poprzez  Grubhub, Eat24, Takeaway, Eat Now, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen z nami i zaoszczędź godziny czasu spędzonego na ręcznym tworzeniu zadania."
"BILLING_PLAN_EMAIL_PARSING","14$"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Nadaj mocy polu siły roboczej, aby pracować kiedykolwiek i gdziekolwiek, będąc całkowicie rozłączonym.  Ten dodatek pozwala aplikacji kierowcy pracować bez połączenia internetowego."
"INTEGRATE_WITH_ZAPIER_TEXT1","Zintegruj z Zapier. Zintegrowany Zapier jest narzędziem łączącym aplikację sieciowe razem. Zaakceptuj zaproszenie do naszego przycisku integracyjnego i poświadcz wszystkie swoje prośby używając klucza API. "
"BCC_EMAIL_TEXT1","Z tym dodatkiem, włączymy ci ukrycie siebie we wszystkich  e-mailach do wiadomości klienta końcowego poprzez {{is_reseller?company_name:'Tookan'}}, tak żebyś mógł utrzymać zapisy całej komunikacji ze swoimi klientami. Możesz także dodać różnych odbiorców."
"BILLING_PLAN_BCC_EMAIL","1,49 $"
"INTEGRATE_FOOD_TEXT1","To jest bezprowizyjna internetowa platforma do zamawiania dla restauracji. Restaurację mogą zaakceptować dostawę zamówień umieszczonych w sieci. Kiedy tylko zamówienie zostanie zaakceptowane, to także zostanie wprowadzone do naszego systemu."
"JUGNOO_DELIVERY_TEXT1","Z tym dodatkiem masz szansę na wykorzystywanie olbrzymiej floty dostaw Jugnoo do swojej dyspozycji. Po prostu zaloguj się danymi do logowania do swojego Jugnoo. Obecnie dostępne wyłącznie w Indiach. "
"RECURRING_TASKS_TEXT1","Teraz, używając tego dodatku, możesz tworzyć powtarzające się zadania, tak jak powtarzające się wydarzenia w kalendarzu Google. Wypełnij odpowiednie szczegóły zadania, sprawdź Powtórz, ustaw swoją regułę i stwórz zadanie. "
"BECOME_PARTNER_TEXT1","Ten dodatek pozwala ci otrzymywać zadania od właścicieli innego konta i dostarczać im usługi, używając zespołów twojego własnego kierowcy w czasie rzeczywistym."
"CONNECT_PARTNER_TEXT1","Ten dodatek pozwoli ci poszerzyć swoją flotę, następnie poprzez wykorzystanie kont partnerskich, udostępnienie ich kierowców do twoich zadań."
"STUART_DELIVERY_TEXT1","Z tym dodatkiem, masz szansę na wykorzystanie olbrzymiej floty dostaw Stuart’a do swojej dyspozycji. Możesz aktywować ten dodatek, po prostu poprzez logowanie się swoimi danymi do logowania na konto Stuart.  "
"AGENT_SIGNUP","Rejestracja kierowcy"
"AGENT_SIGNUP_TEXT","Z tym dodatkiem twoi kierowcy będą w stanie zarejestrować się bezpośrednio poprzez aplikację mobilną. "
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Piękno"
"COMPANY_BEAUTY_TEXT","aplikacja pięknego klienta dostarcza interfejs, który może być użyty przez twojego klienta końcowego, aby wykonać wizyty w domu lub w salonie. Działa z obszerną deską rozdzielczą, aby zarządzać i monitorować harmonogramy twoich stylistów."
"HOME_SERVICES","Usługi domowe"
"HOME_SERVICES_TEXT","Usługi domowe są aplikacją dla wszystkich twoich klientów, aby dokonywać rezerwacji w serwisie. Działa razem ze skonfigurowanym katalogiem usług i możesz zaprojektować go wedle swoich ofert firmowych. Teraz ty"
"CUSTOM_BUSINESS_APPS","Docelowe aplikacje firmowe"
"CUSTOM_BUSINESS_APPS_TEXT","Utwórz aplikację dla twoich klientów docelowych wraz z docelowym katalogiem zawierającym różne kategorię I produkty. Używając jej, możesz także zmienić sposób w jaki twój klient widzi wygląd samej aplikacji z deski rozdzielczej. Możesz także skonfigurować różne moduły aplikacji, takie jak wycena, docelowe szablony i temat aplikacji. "
"FUGU_INTEGRATION_BUSINESS","Integracja z Fugu dla aplikacji firmowej"
"FUGU_INTEGRATION_BUSINESS_TEXT","Z Fugu możesz dodawać czat na żywo w swoim produkcie, aby dostarczyć wsparcia konsumenckiego gdziekolwiek I kiedykolwiek. To pomoże twojemu zespołowi usług klienta odpowiedzieć na zapytania klientów, rozwiązać sprawy i dostarczyć klientowi pomoc w drodze, z sieci, jak i z urządzeń mobilnych."
"FUGU_INTEGRATION_AGENT","Inteegracja z Fugy dla aplikacji agenta"
"FUGU_INTEGRATION_AGENT_TEXT","Z Fugu możesz dodawać czat na żywo w swoim produkcie, aby dostarczyć wsparcia konsumenckiego gdziekolwiek I kiedykolwiek. To pomoże twojemu zespołowi usług klienta odpowiedzieć na zapytania klientów, rozwiązać sprawy i dostarczyć klientowi pomoc w drodze, z sieci, jak i z urządzeń mobilnych."
"INTEGRATE_BUMBL","Zintegruj z Bumbl"
"INTEGRATE_BUMBL_TEXT","Łatwa automatyka dla zajętych ludzi. Bumbl przemieszcza się automatycznie pomiędzy twoimi aplikacjami sieciowymi, więc możesz skupić się na najważniejszej pracy. Więc połącz się teraz."
"CAR_WASH","Myjnia samochodowa"
"CAR_WASH_TEXT","Aplikacja myjnia samochodowa pomoże natychmiastowo twoim klientom rezerwować twoje usługi. Działa z ogólną deską rozdzielczą, aby zarządzać pracami i monitorować harmonogramy twoich pracowników. "
"ACTIVATE_EARNING_AND_PRICING","Aktywuj zarobki i wycenę dla twojego konta"
"DEACTIVATE_EARNING_AND_PRICING","Dezaktywuj zarobki i wycenę dla twojego konta"
"FUGU_CHAT_AGENT","Chat Fugu dla aplikacji twojego kierowcy."
"FUGU_INTEGRATION_BUSINESS_YOUR","Integracj Fugu dla twojej firmowej aplikacji."
"GET_IN_TOUCH_DEACTIVATE","Proszę pozostać w kontakcie z nami, aby dezaktywować ten dodatek. "
"BECOME_A","Zostań…"
"RECURRING_TASKS_CREATE_TEXT","Wybierz czas, kiedy twoje powtarzające się zadanie powinno być tworzone codziennie."
"CUSTOM_BUSINESS_SETUP","Ustawienia docelowe aplikacji firmowej"
"APP_NAME","Nazwa aplikacji"
"SENDER","Nadawca"
"EXOTEL_SID","SID Exotel"
"EXOTEL_TOKEN","Token Exotel"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 czynnik"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Bystry SMS"
"TASK_EARNING_HEADING","Zarobek z zadania i wycena"
"TASK_EARNING_DESC_1","Ten dodatek pozwala na zdefiniowanie zarobku kierowcy i wycenę klienta dla każdego zadania użytego w szablonie. Nowe menu pojawi się w sekcji szablonów, aby zezwolić na konfigurację jego ustawień. Wspierane przez"
"TASK_EARNING_DESC_2","wersja aplikacji 3.0.7. i poniższa."
"LAUNDRY","Pralnia"
"LAUNDRY_DESC_1","Pralnia jest aplikacją dla twoich klientów , proszących o usługę prania.  Twoja siła robocza może być z łatwością zintegrowana z"
"LAUNDRY_DESC_2","aby otrzymać i ukończyć zadania odbioru i dostawy prania. Ulepszenia nie są wymagane."
"RATING_HEADING","Oceń swoich klientów"
"RATING_DESC_1","Aplikacja dla pełnego ukończenia zadania. Oceny przyznane przez kierowcę mogą być widziane na desce rozdzielczej w zakładce klienta."
"MULTIPLE_ID","Dozwolone są różne identyfikatory e-mail, oddzielone przecinkami"
"ENTER_DISPLAY_NAME","Wprowadź wyświetlaną nazwę"
"ENTER_DESC","Wprowadź opis"
"ENTER_EMAIL","Wprowadź e-mail"
"ENTER_PARTNER_TOKEN","Wprowadź Token partnera"
"ENTER_USER_ID","Wprowadź identyfikator użytkownika"
"ENTER_PASSWORD","Wprowadź hasło"
"ENTER_EMAIL_ID","Wprowadź ukryty identyfikator (opcjonalnie)"
"SEARCH_TASKS","Szukaj zadań"
"INTEGRATE_FUGU_WITH","Zintegruj Fugu z"
"route_opt","Skutecznie optymalizuje trasy kierowcy, oszczędzając zarówno czas jaki i pieniądze. "
"fugu_agent","Uaktywnienie czatów pomiędzy kierowcami, menedżerami i klientami bez zakłóceń w aplikacji"
"control_agent","Stwórz i zarządzaj harmonogrami kierowców zgodnie z dostępnością kierowców."
"branded_agent_app","Spersonalizuj naszą platformę z nacechowaniem twojej firmy i użyj jej jako swojej własnej."
"work_time","Czas pracy"
"kato","Zdobądź dostęp do prężnych analiz i trendów, aby zaczerpnąć coś z wnętrza firmy. "
"number_masking","Chroń tożsamość klienta/ów poprzez ukrywanie numeru telefonu dla bezpieczeństwa połączeń/wiadomości."
"zapier","Zintegruj z Zapier i połącz Tookan z tysiącem aplikacji."
"fb_messenger","Klienci mogą pisać zadania na komunikatorze Facebook'a i menedżerowie otrzymają status zaaktualizowania."
"create_task_from_app","Utwórz zadanie w formie aplikacji"
"pos_integration","Zintegruj naszą platformę w swoją już istniejącą albo w systemy zarządzania dostawą. "
"custom_csv","Uczyń proces importu zadań hurtowych bez zakłóceń, używając jakiegokolwiek domyślnego formatu CSV."
"app_invoice","Odtwórz domyślną fakturę HTML dla ukończenia zadania przez kierowcę w aplikacji kierowcy"
"vendor_form","Ustaw formularz rezerwacji klienta na swojej pożądanej nazwie domeny."
"sms","Połącz się ze swoim kontem SMS"
"email_parsing","Łatwo połącz swoje GrubHub, Eat24, Takeaway, Eat Now, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen z nami i zaoszczędź godziny na czasie ręcznego tworzenia zadania."
"gloria_food","Zintegruj swoje konto GloriaFood bez zakłóceń i zarządzaj zamówieniami z tym dodatkiem. "
