"key","value"
"CUSTOM_CSV_SUPPORT_TEXT","Wij bieden ondersteuning aangepaste CSV-formaat, het maken van uw bulk taak import proces naadloos. Klik op de Get in Touch knop en stuur ons je monster csv-bestand dat u wilt dat wij steunen. Zodra we activeren voor uw account, in een dag de tijd, dan zul je in staat zijn om de taken van je csv vlot te uploaden naar ons platform."
"POS_INTEGRATIONS_TEXT","Integreer ons platform in uw reeds bestaande bestelling of delivery management-systemen. Klik op de Get in Touch knop en stuur ons een e-mail."
"MASKING_TEXT","Masker persoonlijke telefoonnummers voor veilig bellen en sms'en. Bescherm nummer van een gebruiker tegelijk een naadloze communicatie. Telefoon nos. worden nooit blootgesteld aan weerszijden van een gesprek, zodra deze add wordt geactiveerd. Voor meer informatie over de add on, gelieve ons te contacteren"
"WHITE_LABEL_TEXT","We zijn blij om een ​​uniek aanbod van het geven van een volledig branded dashboard en mobiele apps, met uw eigen app-pictogram aan te kondigen. In dit aanbod, vervangen we het huidige logo overal en zet je eigen bedrijfslogo plaats. Klik op de Get in Touch knop en stuur ons een e-mail."
"BCC_EMAIL_TEXT","Met deze addon, hebben wij u in staat om jezelf te bcc in alle eindklant e-mails via Tookan, zodat u kunt bijhouden welke alle communicatie kan handhaven aan uw klanten. U kunt meerdere ontvangers toevoegen en kost is $ 1 per maand per ontvanger, ten laste maandelijks."
"BCC_EMAIL","uzelf BCC e-mails van de klant om het record van de communicatie met de klant te behouden."
"ROUTE_OPTIMIZATION","route Optimization"
"ROUTE_OPTIMIZATION_TEXT","Gebruikers kunnen nu kiezen routeoptimalisatie volgens de “Distance” of “Time”. Daarnaast kan de optimalisatie ook worden gedaan voor bepaalde stoffen."
"WHITE_LABEL","Branded Driver Toepassingen"
"POS_INTEGRATIONS","POS Integratie"
"CUSTOM_CSV_SUPPORT","Custom CSV Ondersteuning"
"ADD_CARD_DETAILS","Voeg Card Details"
"ACTIVATE_ADD_ON","Activeren Add-on"
"MASKING","nummer Masking"
"INTEGRATE_WITH_ZAPIER","Integratie met Zapier"
"INTEGRATE_WITH_ZAPIER_BUTTON","Integreren"
"MOBILE_APP_OFFLINE_SYNC","Energie voor je agent om altijd en overal werken, zelfs zonder een internetverbinding."
"MOBILE_APP_OFFLINE_SYNC_TEXT","Geef de kracht om uw vakgebied medewerkers altijd en overal, volledig losgekoppeld werken. Deze add-on maakt de agent mobiele app om te werken zonder de internetverbinding. Opmerking: De locatie geostamp en tijdstempel misschien minder nauwkeurigheid in de offline-modus hebben."
"SMS_ACCOUNT","Sluit uw SMS account"
"DEACTIVATE","deactiveren"
"VENDOR_FORM","Booking Forms (App Editor)"
"CONTROL_SCHEDULE","Control Agent Schedule"
"AMPLIFIED_PRODUCTIVITY","Een versterkte zicht van de bestuurder schema met een optie om toezicht te houden op de planning en sturen de toewijzing van de opdracht op basis van de beschikbaarheid van de bestuurders, hetgeen leidt tot overtroffen efficiëntie en hogere productiviteit"
"CHAT_BOT","Facebook Messenger Chat Bot"
"BOT_MSG","Klanten kunnen gewoon open de boodschapper en de tekst van hun om het ‘Assistant App’. Ook zouden bedrijven in staat om te creëren"
"BOT_MSG_AND_GET","en krijg"
"BOT_MSG_STATUS","status Messenger zelf."
"BOT_MSG_ASSIGNMENT","toewijzing gebeurt automatisch door de ons Platform op backend."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","Sluit uw GrubHub, Eat24, Takeaway, nu eten, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Ramen van het scheenbeen bij ons door het doorsturen van uw e-mails naar een uniek e-ID en bespaart uren aan handmatig Task creatie tijd. We hebben automatisch ontleed hun e-mail formaten, zodat je niet iets handmatig hoeft te doen."
"INTEGRATE_FOOD","Integratie met GloriaFood - Restaurant Bestellen System"
"INTEGRATE_FOOD_TEXT","Dit is een commissie-vrije online bestellen platform voor restaruants. Restaurants kan de levering online geplaatste bestellingen te accepteren. Telkens wanneer de order wordt geaccepteerd krijgt ook geduwd naar ons systeem. Je moet eerst aanmelden voor een restaurant account.You kan integratie via API inschakelen via het online bestellen administratie gebied."
"SIGN_UP","Aanmelden"
"JUGNOO_DELIVERY","Jugnoo Delivery"
"FREE","Gratis"
"JUGNOO_DELIVERY_TEXT","Met deze addon, krijg je de mogelijkheid om grote vloot Jugnoo Delivery gebruiken tot uw beschikking. U kunt deze add-on, door simpelweg in te loggen met uw Jugnoo accountgegevens te activeren. Alle betalingen zullen automatisch worden afgetrokken van gekoppelde Jungoo Wallet Account.This add-on is momenteel alleen beschikbaar in"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIA"
"RECURRING_TASKS","terugkerende taken"
"RECURRING_TASKS_TEXT","Nu kunt u terugkerende taken, vergelijkbaar met het herhalen van de gebeurtenissen in Google Calendar met behulp van deze Add-on te maken. Eenmaal geactiveerd, wordt u in staat om een ​​te zien"
"RECURRING_TASKS_TEXT_REPEAT","Herhaling"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","optie in het creëren taak pagina. Vul de relevante gegevens voor de taak te controleren"
"RECURRING_TASKS_TEXT_CREATE_TASK","stel je je regel en maak de taak. Stel de regel eens en zal de taak automatisch aangemaakt elke ochtend, als je per regel instellingen zijn."
"BECOME_PARTNER","Word onze partner"
"BECOME_PARTNER_TEXT","Deze add-on kunt u taken ontvangt van andere account Eigenaren en bieden diensten aan hen, met behulp van uw eigen agent teams. De gegevens worden naadloos gesynchroniseerd tussen de rekeningen, met zowel de eigenaren het bijhouden van de taken in realtime op zowel de dashboards."
"CONNECT_PARTNER","Contact maken met onze partners"
"CONNECT_PARTNER_TEXT","Deze add-on kunt u verbinding met onze partner accounts, die het mogelijk maken het delen van hun agenten voor uw taken. Zodra uw account is verbonden met een Partner Account, zult u in staat om taken verzending naar hun agenten, volgen hun locatie en krijg een compleet taak geschiedenis gesynchroniseerd op uw account. Deze add-on kunt u uw vloot uit te breiden, verder door gebruik te maken van de partner accounts."
"STUART_DELIVERY","Stuart Delivery"
"STUART_DELIVERY_TEXT","Met deze addon, krijg je de mogelijkheid om grote vloot Stuart Delivery gebruiken tot uw beschikking. U kunt deze add-on, door simpelweg in te loggen met uw Stuart accountgegevens te activeren."
"ADD_EMAILS","Emails toevoegen"
"DEACTIVATE_ADD_ON","Deactiveren Add-on"
"CONNECT_JUGNOO","Sluit uw Jugnoo Delivery Account"
"TOOKAN_PARTNER","Word Tookan Partner"
"DISPLAY_NAME","Weergavenaam"
"EMAIL_ID","E-mail identiteit"
"REMOVE","Verwijderen"
"TOOKEN_CLIENT","Word Tookan Client"
"REVOKED_ACCESS","Uw Tookan-partner kan je toegang hebt ingetrokken!"
"PARTNER_TOKEN","Tookan Partner Token"
"PARTNER_TOOKEN","partner Token"
"UNIQUE_ID","Unieke ID voor e-mail parseren"
"CONNECT_STUART_ACCOUNT","Sluit uw Stuart Delivery Account"
"CLIENT_SECRET","client Secret"
"CONNECT_SMS","Sluit uw SMS account"
"CHOOSE_PROVIDER","Kies Service Provider"
"PHONE_NO","Wat is je telefoonnummer"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","authToken"
"SENDERID","Zender ID"
"SHORT_CODE","Korte code"
"USER_ID","gebruikersnaam"
"MASK","Masker"
"ACTIVATED_ON","geactiveerd op"
"CREATE_TASK_PREFERENCES","Maak Taken Voorkeuren"
"CREATE_TASK_PREFERENCES_TEXT","Deze functie maakt het mogelijk de agenten om taak te maken van de toepassing ervan, hen dus de vrijheid om taken maken op het veld geven. Deze functie helpt vooral in de use cases met betrekking tot het verzamelen van gegevens op het veld, en neemt veel last van het dashboard eigenaar."
"APP_INVOICE","App Invoicing module"
"APP_INVOICE_TEXT","Met deze functie kunt u uw eigen aangepaste HTML-factuur van de agent app weer te geven op het moment dat de taak is voltooid. Zodra u activeert deze add-on, kunt u opstelling de factuur html voor elk template afzonderlijk vanuit de sjabloon pagina's."
"THIS_WILL","Dit zal"
"ROUTE","route-optimalisatie voor uw account"
"INVOICE_FOR_ACCOUNT","app factuur voor uw account"
"ALLOW_TO_CREATE","laat uw agenten taken maken"
"MASKING_ACCOUNT","nummer maskeren voor uw account"
"VENDOR_FOR_ACCOUNT","vendor formulier voor uw account"
"PARSING_FOR_ACCOUNT","E-mail parseren voor uw account."
"CACHING_ACCOUNT","app side caching voor uw account."
"EMAIL_TRACKING","""Customer e-tracking voor uw account."
"JD_INTEGRATION","Jugnoo Delivery Integratie."
"ACTIVATE_RECURRING","Wilt u Activeer de terugkerende taak toe te voegen aan de hand?"
"REALLY_DEACTIVATE","Wil je echt wilt uw add on uitschakelen?"
"ACTIVATE_TOOKAN","Wilt u Activeer de Tookan Client Add-on?"
"ACTIVATE_TOOKAN_PARTNER","Wilt u Activeer de Tookan Partner toevoegen aan de hand?"
"NOTE","Opmerking: U kunt ook het actualiseren van de einddatum van de terugkerende regel door het selecteren van de voorwaartse optie Carry. Als je 2 data uit te schakelen, zou de einddatum verlengen voor 2 meer voorvallen."
"BILLING_PLAN_2","$ 10,00"
"ROUTE_OPTIMIZATION_TEXT1","U kunt de agent routes bespaart zowel tijd als geld efficiënt te optimaliseren. Dit is een premium functie apart in rekening gebracht op de top van uw zichtrekening."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","Een versterkte zicht van de bestuurder schema met een optie om de planning te overzien afhankelijk van de beschikbaarheid van de chauffeurs, hetgeen leidt tot overtroffen efficiëntie en een hogere productiviteit."
"WHITE_LABEL_TEXT1","In dit aanbod, vervangen we het huidige logo overal en zet je eigen bedrijfslogo plaats. Klik op de Get in Touch knop en laat ons de rest doen."
"MASKING_TEXT1","Masker persoonlijke telefoonnummers voor veilig bellen en sms'en. Bescherm nummer van een gebruiker tegelijk een naadloze communicatie."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","Klanten kunnen gewoon open de boodschapper en de tekst van hun om het ‘Assistant App’. Ook zou bedrijven in staat zijn om createTask, update Task en krijg Task status Messenger zelf."
"CREATE_TASK_PREFERENCES_TEXT1","Deze functie maakt het mogelijk de agenten om taak te maken van de toepassing ervan, hen dus de vrijheid om taken maken op het veld geven."
"POS_INTEGRATIONS_TEXT1","Integreer ons platform in uw reeds bestaande bestelling of delivery management-systemen. Klik op de Get in Touch knop en laat ons de rest doen."
"CUSTOM_CSV_SUPPORT_TEXT1","Wij bieden ondersteuning aangepaste CSV-formaat, het maken van uw bulk taak import proces naadloos."
"APP_INVOICE_TEXT1","Met deze functie kunt u uw eigen aangepaste HTML-factuur van de agent app weer te geven wanneer een taak is voltooid door de agent."
"VENDOR_FORM_TEXT1","Host een klantgerichte vorm binnen een paar seconden. Haal uw bedrijf specifiek domein setup en beginnen met het krijgen van uw bestellingen meteen."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","We kunt u uw berichten te automatiseren aan de klanten in de vorm van SMS-meldingen. Nu kunt u eenvoudig uw eigen SMS service provider account van Twilio, Plivo en vele anderen."
"EMAIL_PARSING_TEXT1","Sluit uw GrubHub, Eat24, Takeaway, nu eten, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen met ons en bespaart uren aan handmatig Task creatie tijd."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","Geef de kracht om uw vakgebied medewerkers altijd en overal, volledig losgekoppeld werken. Deze add-on maakt de agent mobiele app om te werken zonder de internetverbinding."
"INTEGRATE_WITH_ZAPIER_TEXT1","Integratie met Zapier Integreer Zapier is een hulpmiddel om web apps met elkaar te verbinden. Accepteren uitnodiging om onze app op Zapier door te klikken op het integreren knop en authenticeren al uw vragen met behulp van uw API-sleutel."
"BCC_EMAIL_TEXT1","Met deze addon, hebben wij u in staat om jezelf te bcc in alle e-mails van de eindklant via {{is_reseller COMPANY_NAME:? 'Tookan'}}, zodat u kunt bijhouden welke alle communicatie kan handhaven aan uw klanten. U kunt meerdere ontvangers te voegen."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","Dit is een commissie-vrije online bestellen platform voor restaurants. Restaurants kan de levering online geplaatste bestellingen te accepteren. Telkens wanneer de order wordt geaccepteerd krijgt ook geduwd naar ons systeem."
"JUGNOO_DELIVERY_TEXT1","Met deze add-on, krijg je de mogelijkheid om grote vloot Jugnoo Delivery gebruiken tot uw beschikking. Gewoon inloggen met uw Jugnoo referenties. Op dit moment alleen beschikbaar in India."
"RECURRING_TASKS_TEXT1","Nu kunt u terugkerende taken, vergelijkbaar met het herhalen van de gebeurtenissen in Google Calendar met behulp van deze Add-on te maken. Vul de relevante gegevens voor de taak te controleren herhalen, stelt u uw regel en maak de taak."
"BECOME_PARTNER_TEXT1","Deze add-on kunt u taken ontvangt van andere account Eigenaren en bieden diensten aan hen, met behulp van uw eigen agent teams realtime."
"CONNECT_PARTNER_TEXT1","Deze add-on kunt u uw vloot uit te breiden, verder door gebruik te maken van de partner accounts, het delen van hun agenten voor uw taken."
"STUART_DELIVERY_TEXT1","Met deze add-on, krijg je de mogelijkheid om grote vloot Stuart Delivery gebruiken tot uw beschikking. U kunt deze add-on, door simpelweg in te loggen met uw Stuart accountgegevens te activeren."
"AGENT_SIGNUP","Agent Inschrijven"
"AGENT_SIGNUP_TEXT","Met deze add-on, zal uw middelen hebben om tot zich rechtstreeks aanmelden vanaf hun mobiele app. Over het activeren van deze add-on u een optie om een ​​login formulier dat uw agenten zal voorleggen selecteert zal hebben. En bent u in staat om na te gaan of hun inzendingen te weigeren recht uit uw agent lijst pagina."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","Schoonheid"
"COMPANY_BEAUTY_TEXT","schoonheid klant app biedt de interface die door uw eindklanten kunnen worden gebruikt om thuis of in-salon afspraken te maken. Het wordt geleverd met een uitgebreid dashboard voor het beheren en controleren van de schema's van uw stylisten."
"HOME_SERVICES","home Diensten"
"HOME_SERVICES_TEXT","Thuis Services is een app voor uw klanten service boekingen te maken. Het wordt geleverd met een configureerbare dienstencatalogus en u kunt ontwerpen als je per zakelijke aanbiedingen. Nu kunt u naadloos beheren van uw klanten, boekingen en het aantal werknemers van de ene dashboard."
"CUSTOM_BUSINESS_APPS","Custom Zakelijke apps"
"CUSTOM_BUSINESS_APPS_TEXT","Build-app voor uw doelgroep met aangepaste catalogus met inbegrip van verschillende categorieën en producten. Met behulp van deze, kunt u ook de manier waarop uw klantgerichte apps ziet er uit het dashboard zelf te veranderen. U kunt ook verschillende app modules zoals prijzen, aangepaste sjablonen en app-thema verder bewerken."
"FUGU_INTEGRATION_BUSINESS","Fugu Integration for Business App"
"FUGU_INTEGRATION_BUSINESS_TEXT","Met Fugu, kunt u live chat toe te voegen aan uw product om klanten ondersteuning te bieden vanaf elke locatie en op elk gewenst moment. Het helpt uw ​​customer service team om vragen van klanten te beantwoorden, problemen op te lossen en zorgen voor begeleiding voor de klant op de weg van web als mobiele apparaten."
"FUGU_INTEGRATION_AGENT","Fugu Integration voor Agent App"
"FUGU_INTEGRATION_AGENT_TEXT","Met Fugu, kunt u live chat toe te voegen aan uw product om ondersteuning te bieden vanaf elke locatie en op elk gewenst moment. Het helpt uw ​​klantenservice aan de vertegenwoordiger van vragen te beantwoorden, problemen op te lossen en het verlenen van bijstand op de weg van web en mobiele apparaten."
"INTEGRATE_BUMBL","Integratie met Bumbl"
"INTEGRATE_BUMBL_TEXT","Eenvoudige automatisering voor drukke mensen. Bumbl beweegt info tussen uw web automatisch apps, zodat u zich kunt concentreren op uw belangrijkste werk. Dus sluit nu."
"CAR_WASH","Carwash"
"CAR_WASH_TEXT","Car Wash app helpt uw ​​klanten boek uw diensten direct. Het wordt geleverd met een uitgebreid dashboard om banen te beheren en controleren van de lijsten van uw medewerkers."
"ACTIVATE_EARNING_AND_PRICING","Activeer Earning en prijzen voor uw account"
"DEACTIVATE_EARNING_AND_PRICING","Deactiveren Earning en prijzen voor uw account"
"FUGU_CHAT_AGENT","Fugu chat met uw agent app."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu-integratie voor uw bedrijf app."
"GET_IN_TOUCH_DEACTIVATE","Neem dan contact met ons op om deze add-on te deactiveren."
"BECOME_A","Een worden"
"RECURRING_TASKS_CREATE_TEXT","Selecteer het tijdstip waarop de terugkerende taak dagelijks moet worden gecreëerd"
"CUSTOM_BUSINESS_SETUP","Aangepaste Zaken App Setup"
"APP_NAME","Applicatie naam"
"SENDER","Afzender"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 factor"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Smart SMS"
"TASK_EARNING_HEADING","Task Earning & Pricing"
"TASK_EARNING_DESC_1","Deze add-on zal toestaan ​​middel verdienen en de klant prijzen te worden gedefinieerd voor elke taak met behulp van een sjabloon. Een nieuw menu wordt weergegeven in het gedeelte sjablonen waarmee u de instellingen ervan configureren. ondersteund op"
"TASK_EARNING_DESC_2","app versie 3.0.7 en hoger."
"LAUNDRY","Wasserij"
"LAUNDRY_DESC_1","Wasserij is een app voor uw klanten om een ​​wasservice aanvragen. Uw personeel kan eenvoudig worden geïntegreerd met"
"LAUNDRY_DESC_2","te ontvangen en complete wasserette ophalen en afleveren taken .. Geen ontwikkeling vereist."
"RATING_HEADING","Beoordeel uw klanten"
"RATING_DESC_1","App op succesvolle afronding van de taak. Ratings gegeven door de agent kan worden bekeken op het dashboard in de sectie van de klant."
"MULTIPLE_ID","Meerdere e-mailadressen toegestaan, gescheiden door komma's"
"ENTER_DISPLAY_NAME","Voer Display Name"
"ENTER_DESC","Voer Beschrijving"
"ENTER_EMAIL","Voer email in"
"ENTER_PARTNER_TOKEN","Voer Partner Token"
"ENTER_USER_ID","Voer gebruikers-ID"
"ENTER_PASSWORD","Voer wachtwoord in"
"ENTER_EMAIL_ID","Voer Mask ID (optioneel)"
"SEARCH_TASKS","Zoeken Taken"
"INTEGRATE_FUGU_WITH","Integreer Fugu met"
"route_opt","Efficiënt optimaliseert middel routes bespaart zowel tijd als geld."
"fugu_agent","Schakel in-app chats tussen agenten, managers en klanten naadloos."
"control_agent","Maken en beheren van agenten schema volgens agenten beschikbaarheid."
"branded_agent_app","Pas onze platform met uw bedrijf branding en gebruik het als uw eigen."
"work_time","Werktijd"
"kato","Krijg toegang tot krachtige analyses en trends om zakelijke inzichten af ​​te leiden."
"number_masking","Bescherm klant identiteit \ 's door het maskeren van telefoonnummers voor het veilig bellen / sms'en."
"zapier","Integratie met Zapier en sluit Tookan met duizenden apps."
"fb_messenger","Klanten kunnen taak tekst op Facebook Messenger en managers krijgen status updates."
"create_task_from_app","Maak taakformulier App"
"pos_integration","Integreer ons platform in uw bestaande bestelling of delivery management-systemen."
"custom_csv","Maak uw bulk taak importeren naadloos met behulp van een aangepaste CSV-formaat."
"app_invoice","Weergave aangepaste HTML-factuur in de agent-app op voltooiing van de taak door de agent"
"vendor_form","Setup een klant boekingsformulier van uw gewenste domeinnaam."
"sms","Sluit uw SMS account"
"email_parsing","Sluit uw GrubHub, Eat24, Takeaway, nu eten, Hungry House, E_Order Start, Eat Street, Delivery.com, Blizzfull, Shin Ramen met ons en bespaart uren aan handmatig taak creatie tijd."
"gloria_food","Integreer uw GloriaFood rekening naadloos en het beheer van bestellingen bij deze add-on."
"jugnoo_delivery","Maak gebruik van grote middel Jugnoo Delivery \ 's met behulp van uw Jugnoo referenties (voor India)."
"recurring_task","Maak terugkerende taak met diverse regels, vergelijkbaar met Google Agenda."
"become_partner","Partner met andere rekeninghouders en hen diensten met behulp van uw agent."
"connect_partner","Breid uw agent door gebruik te maken van agenten van partner accounts voor uw taak."
"stuart_delivery","Maak gebruik van grote middel Stuart Delivery \ 's met behulp van uw Stuart accountgegevens."
"agent_signup","Admin kan een aangepaste sjabloon die aan agenten tijdens het aanmelden wordt weergegeven te selecteren."
"customer_signup","Admin kan aangepaste sjabloon die aan de klanten tijdens het aanmelden wordt weergegeven te selecteren."
"beauty","Kunnen klanten thuis of in-salon afspraken te krijgen met behulp van een beautysalon."
"taxi","टैक्सी"
"agent_earning","Volg uw agent de winst en klant prijzen met configureerbare regels instellingen."
"laundry","Compleet wasserette ophalen en afleveren taak door het integreren van een wasservice."
"home_service","Thuis Services is een app voor uw klanten service boekingen te maken."
"car_wash","Car Wash app helpt uw ​​klanten boek uw diensten direct."
"customer_app","Bouw je eigen klantgerichte app en configureren van prijzen, thema's en catalogus."
"agent_rating","agenten kunnen klanten waarderen na het voltooien van een taak, bekeken kunnen worden door managers."
"barcode","agenten kan scannen een streepjescode en de bijbehorende taken worden automatisch toegekend."
"bumble","Bumbl beweegt info tussen uw web-apps automatisch, het automatiseren van uw processen."
"workforce","Deze app stelt u in staat om gebruik te maken van high-end gezichtsdetectie en herkenningstechnologie op middel Mobile app maken om de identiteit van uw personeel te bevestigen. Elke keer als middel teken is in plicht, dan is de app zou camera te activeren voor een real-time identificatie van de agent"
"sub_desc","Apps om uw zakelijke behoeften op te lossen."
"Utility","Nut"
"Integration","integratie"
"Categories","Categorieën"
"chat","babbelen"
"branded_app","Branded Agent Applications"
"kato_powered_by","Aangedreven door"
"gloria","Integratie met Gloria Eten"
"Beauty_Services","Beauty Services"
"Taxi_Services","taxi Services"
"Laundry_Services","Wasservice"
"Home_Services","home Diensten"
"Car_Wash_Services","Car Wash Services"
"Customer_Business_Apps","Customer Zakelijke apps"
"Scan_to_Assign","Scannen naar toewijzen"
"Workforce_Identity_Management","Workforce Identity Management"
"fugu_chat_integration","Fugu Chat Integratie"
"ADVANCED_ANALYTICS","geavanceerde Analytics"
"Customer_Signup","Customer Inschrijven"
"interested","Ik ben geïnteresseerd!"
"please_confirm","Bevestig alstublieft"
"this_will","Dit zal"
"ro_for_acc","route-optimalisatie voor uw account"
"app_invoice_for_acc","App Invoiceing Module voor uw account"
"not","niet"
"allow_your_agent_create_task","Taak maken van middel app"
"number_masking_for_account","nummer maskeren voor uw account"
"ro_activate","Dit zal Routeoptimalisatie activeren op je account."
"ro_deactivate","Dit zal Routeoptimalisatie deactiveren op uw account."
"app_invoice_activate","Dit zal App Invoicing module uit te schakelen voor uw account."
"app_invoice_deactivate","Dit zal App Invoicing module uit te schakelen voor uw account."
"create_task_from_driver_activate","Dit zal activeren Taak maken van Agent App."
"create_task_from_driver_deactivate","Dit zal deactiveren Taak maken van Agent App."
"number_masking_for_account_activate","Dit zal Aantal maskeren activeren voor uw account."
"number_masking_for_account_deactivate","Dit zal Aantal maskeren uitschakelen voor uw account."
"vendor_form_for_your_account_activate","Dit zal Boekingsformulier activeren voor uw account."
"vendor_form_for_your_account_deactivate","Dit zal Boekingsformulier deactiveren voor uw account."
"PARSING_FOR_ACCOUNT_activate","Dit zal E-mail activeren Het ontleden van je account"
"PARSING_FOR_ACCOUNT_deactivate","Dit zal E-mail deactiveren Het ontleden van je account"
"app_side_caching_for_your_account_activate","Dit activeert App Offline synchronisatie voor uw account."
"app_side_caching_for_your_account_deactivate","Dit zal App Offline synchroniseren uitschakelen voor uw account."
"customer_email_tracking_for_your_account_activate","Dit activeert de klant E-mail Tracking voor uw account"
"customer_email_tracking_for_your_account_deactivate","Dit zal de Klant E-mail Tracking uitschakelen voor uw account."
"driver_schedule_activate","Dit zal Agent Schema activeren voor uw account."
"driver_schedule_deactivate","Dit zal Agent Schema uitschakelen voor uw account."
"earning_pricing_activate","Dit zal verdienen en prijzen voor uw account te activeren."
"earning_pricing_deactivate","Dit zal verdienen en prijzen uit te schakelen voor uw account."
"vendor_form_for_your_account","Boekingsformulier voor uw account"
"your_SMS_Account","SMS-account"
"Email_Parsing_for_account","E-mail parseren voor uw account."
"app_side_caching_for_your_account","App Offline synchroniseren voor uw account."
"customer_email_tracking_for_your_account","klant e-mail bijhouden voor uw account."
"Schedule_for_your_account","Schema voor uw account."
"Jugnoo_Delivery_Integration","Jugnoo Delivery Integratie."
"CONTACT_US_PRICING","Neem contact met ons op voor een prijsopgave"
"customer","Klant"
"ONLY_PICKUP","Alleen pick-up"
"ONLY_DELIVERY","alleen levering"
"TASK_TEMPLATE","TASK TEMPLATE"
"PICKUP_TASK","Task Template Pickup"
"DELIVERY_TASK","Task Template Delivery"
"LOGIN_REQUIRED","AANMELDEN VEREIST"
"AUTO_ASSIGNED","AUTO toegewezen GEACTIVEERD"
"ALLOW_AUTO_FILL","LAAT Auto Fill INFORMATIE"
"ICON_TEXT","Dit icoon zal zichtbaar zijn op de login pagina (indien van toepassing)"
"ORDER_ICON_TEXT","Dit icoon zal zichtbaar zijn op de bestelpagina / Vorm, in het midden van het scherm op de navigatiebalk."
"ADD_FIRST","Voeg eerst"
"PRODUCT","Artikel"
"ADD_SUB_CATEGORY","Voeg Sub-categorie"
"ADD_PRODUCTS","producten toevoegen"
"NEXT_ARROW_MSG","Klik op de pijl naast een categorie subcategorieën / producten toe te voegen."
"NAME_IS_REQUIRED","Naam is vereist"
"DROP_DRAG","Drag & Drop afbeeldingen of"
"FROM_PC"," van computer"
"IMAGE_IS_REQUIRED","Het beeld is vereist"
"PRODUCT_NAME","PRODUCTNAAM"
"PRODUCT_NAME_IS_REQUIRED","Naam van het product is vereist"
"BASE_UNIT","Basiseenheid"
"BASE_UNIT_IS_REQUIRED","Base Unit is vereist"
"PRICE","Prijs"
"PRICE_IS_REQUIRED","Prijs is vereist"
"UPLOAD_PRODUCT_IMAGE","Upload Product Afbeelding"
"PRODUCT_IMAGE_IS_REQUIRED","Artikel afbeelding is vereist"
"SEARCH_PROMO","Zoeken"
"CATALOG_TITLE","Catalogus"
"LAYOUT","lay-out"
"PRICING","pricing"
"PRODUCTS","producten"
"MISCELLANEOUS","Diversen"
"WELCOME_BUSINESS_SETUP","Welcome to Business Apps’ Setup"
"SET_PRICING","set Pricing"
"ADD_PRODUCT_TO","Product toevoegen aan"
"ADD_PRODUCT","Voeg een product"
"SEARCH_CAT","Zoeken Categorie"
"ADD_FIRST_product","Voeg eerst Product"
"ORDER_SUMMARY","overzicht van de bestelling"
"STREET_ADDRESS","Adres"
"CASH_COLLECTED","Incasseren gelden"
"HAS_RETURN","heeft Return"
"DUPLICATE_DELIVERY_MSG","Bent u zeker dat u wilt dat wij leveren zonder afleverpunt (s) bestellen?"
"NO_DELIVERY","Aantal leveringen voor deze bestelling"
"RECHARGE_WALLET","Laad Wallet"
"DEBT_MSG","Merchant's huidige Jugnoo Debt {{vendorDebt}} is meer dan de toegestane waarde. Vraag de handelaar om zijn portemonnee te laden en klik vervolgens op de Settle om door te gaan plaatsen van de bestelling."
"SETTLE","vestigen"
"TELECALLER","telecaller"
"MERCHANT_NAME","Merchant Name"
"LOADING_REQUIRED","Loading Verplicht"
"DROPOFF_POINT","dropoff Point"
"UNLOADING_REQUIRED","Lossen Required"
"ADD_DROPOFF_POINT","ADD Dropoff POINT"
"BIKE","Fiets"
"MINI_TRUCK","mini Truck"
"RETURN_REQUIRED","Return Required"
"SCHEDULE_FOR_LATER","Plan voor later?"
"APPLY","VAN TOEPASSING ZIJN"
"SET_ALTERNATE_NO","Ingesteld Alternatief telefoonnummer No."
"CREATE_ORDER","CREATE ORDER"
"MAP","Kaart"
"ORDER_HISTORY","Bestelgeschiedenis"
"SUGGESTED_ADDRESSES","Voorgestelde adressen"
"DRIVER_DETAILS","Gegevens van de bestuurder"
"FARE","tarief"
"ACTION_FAILED","Actie: mislukt!"
"NOTIFICATION","Kennisgeving"
"ADD_NEW_OFFERING","Voeg nieuwe aanbod"
"OFFERING_NAME","AANBOD NAME"
"OFFERING_NAME_REQUIRED","Het aanbieden van naam is verplicht"
