"key","value"
"BOT_MSG_STATUS","სტატუსი მომხმარებლები თავად."
"BOT_MSG_ASSIGNMENT","დავალება ავტომატურად კეთდება მიერ ჩვენი პლატფორმა ხერხდება."
"EMAIL_PARSING","Рассылка электронной почты"
"EMAIL_PARSING_TEXT","ადვილად დაუკავშირდება თქვენი Grubhub, Eat24, Takeaway, ჭამა არის, მშიერი House, E_Order დაწყება, ჭამე ქუჩის, Delivery.com, Blizzfull, Shin Ramen ჩვენთან გადაცემის თქვენს წერილებს უნიკალური ელექტრონული ფოსტის ID და გადარჩენა საათის ხელით სამუშაო შექმნის დროს. ჩვენ ავტომატურად გაანალიზება მათი ელექტრონული ფოსტის ფორმატში, ასე რომ თქვენ არ უნდა არაფერი ხელით."
"INTEGRATE_FOOD","ინტეგრაცია GloriaFood - რესტორანი შეკვეთით სისტემა"
"INTEGRATE_FOOD_TEXT","ეს არის კომისიის უფასო ონლაინ შეკვეთით პლატფორმა restaruants. რესტორნები შეგვიძლია მიწოდება ბრძანებებს განთავსებული ონლაინ რეჟიმში. იმ შემთხვევაში, როდესაც მიზნით იღებს იგი მიიღეს ასევე იღებს მივიღებთ ჩვენს სისტემაში. თქვენ უნდა პირველი ხელი მოაწეროს-up რესტორანში account.You შეიძლება საშუალებას ინტეგრაციის მეშვეობით API ონლაინ შეკვეთით ადმინისტრაცია ფართობი."
"SIGN_UP","შესვლა up"
"JUGNOO_DELIVERY","Jugnoo მიწოდების"
"FREE","უფასო"
"JUGNOO_DELIVERY_TEXT","ამ addon, თქვენ შესაძლებლობა გამოიყენოს Jugnoo მიწოდების დიდი ფლოტი თქვენს განკარგულებაში. შეგიძლიათ გაააქტიუროთ ამ Add-on, უბრალოდ ხე თქვენი Jugnoo ანგარიშის რწმუნებათა სიგელები. ყველა გადასახადები იქნება ავტომატურად ჩამოიჭრება უკავშირდება Jungoo Wallet Account.This დაამატოთ არის გაკეთებული ხელმისაწვდომია მხოლოდ"
"JUGNOO_DELIVERY_TEXT_INDIA","INDIA"
"RECURRING_TASKS","განმეორებადი ამოცანების"
"RECURRING_TASKS_TEXT","ახლა თქვენ შეგიძლიათ შექმნათ განმეორებადი ამოცანების, მსგავსი იმეორებს მოვლენების Google Calendar გამოყენებისას დამატება შესახებ. ერთხელ გააქტიურებული, თქვენ იქნება ნახოს"
"RECURRING_TASKS_TEXT_REPEAT","გაიმეორეთ"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","ვარიანტი შექმნა ამოცანა გვერდზე. შეავსეთ შესაბამისი დავალების დეტალები, შეამოწმეთ"
"RECURRING_TASKS_TEXT_CREATE_TASK","მითითებული თქვენი წესი და შექმნას ამოცანა. დადგენილი წესით ერთხელ და ამოცანა იქნება auto-ის ყოველ დილით, როგორც პოსტი თქვენი წესი პარამეტრები."
"BECOME_PARTNER","გახდი ჩვენი პარტნიორი"
"BECOME_PARTNER_TEXT","ეს add on საშუალებას გაძლევთ მიიღოთ ამოცანები სხვა ანგარიშის მფლობელები და მომსახურების მათ გამოყენებით საკუთარი აგენტი გუნდი. მონაცემები synched ჩაირთოს შორის ანგარიშები, როგორც მფლობელები შენახვა სიმღერა ამოცანების realtime ორივე dashboards."
"CONNECT_PARTNER","დაკავშირება ჩვენი პარტნიორები"
"CONNECT_PARTNER_TEXT","ეს დაამატოთ გაძლევთ დაკავშირება ჩვენი პარტნიორი ანგარიშები, რომელიც საშუალებას გაზიარება მათი აგენტები თქვენი ამოცანები. ერთხელ თქვენი ანგარიში დაკავშირებულია პარტნიორი ანგარიში, თქვენ შეძლებთ, რათა რეგიონში გაიგზავნოს ამოცანები მათი აგენტები, თვალყური მათი ადგილმდებარეობა და მიიღეთ სრული ამოცანა ისტორიის synched თქვენი ანგარიში. ეს დაამატოთ გაძლევთ გაფართოებას თქვენი ფლოტი, შემდგომი გამოყენებით პარტნიორი ანგარიშები."
"STUART_DELIVERY","Stuart მიწოდების"
"STUART_DELIVERY_TEXT","ამ addon, თქვენ შესაძლებლობა გამოიყენოს Stuart მიწოდების დიდი ფლოტი თქვენს განკარგულებაში. შეგიძლიათ გაააქტიუროთ ამ Add-on, უბრალოდ ხე თქვენი Stuart ანგარიშის რწმუნებათა სიგელები."
"ADD_EMAILS","რჩეულებში ელ"
"DEACTIVATE_ADD_ON","გამორთვა Add-on"
"CONNECT_JUGNOO","Connect შენი Jugnoo მიწოდების ანგარიში"
"TOOKAN_PARTNER","გახდი Tookan Partner"
"DISPLAY_NAME","ჩვენების სახელი"
"EMAIL_ID","ელ-ფოსტის გაგზავნა Id"
"REMOVE","წაშლა"
"TOOKEN_CLIENT","გახდი Tookan Client"
"REVOKED_ACCESS","თქვენი Tookan პარტნიორი შესაძლოა გაუქმდეს თქვენი წვდომა!"
"PARTNER_TOKEN","Tookan პარტნიორი Token"
"PARTNER_TOOKEN","პარტნიორი Token"
"UNIQUE_ID","უნიკალური ID ელ Parsing"
"CONNECT_STUART_ACCOUNT","Connect შენი Stuart მიწოდების ანგარიში"
"CLIENT_SECRET","კლიენტის საიდუმლო"
"CONNECT_SMS","Connect შენი SMS ანგარიში"
"CHOOSE_PROVIDER","არჩევა პროვაიდერ"
"PHONE_NO","რა არის თქვენი ტელეფონის ნომერი"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","AuthToken"
"SENDERID","გამგზავნის აიდი"
"SHORT_CODE","მოკლე კოდი"
"USER_ID","მომხმარებლის იდენტიფიკაცია"
"MASK","ნიღაბი"
"ACTIVATED_ON","გააქტიურდა"
"CREATE_TASK_PREFERENCES","შექმნა ამოცანები პრიორიტეტები"
"CREATE_TASK_PREFERENCES_TEXT","ეს ფუნქცია საშუალებას იძლევა აგენტები შექმნათ ამოცანა მათი განაცხადი, რითაც მათთვის თავისუფლება შექმნა ამოცანები სფეროში. ეს ფუნქცია განსაკუთრებით ხელს უწყობს გამოყენების შემთხვევაში დაკავშირებული მონაცემთა შეგროვების სფეროში, და იღებს ბევრი დატვირთვის დაფა მფლობელი."
"APP_INVOICE","App შედგენა მოდული"
"APP_INVOICE_TEXT","ეს ფუნქცია საშუალებას გაძლევთ არიან თქვენი საკუთარი საბაჟო html ინვოისი აგენტი app იმ დროს, როდესაც ამოცანა ასრულებს. მას შემდეგ, რაც ჩართავთ ამ დაამატოთ, შეგიძლიათ setup ინვოისი html ყოველი შაბლონი ინდივიდუალურად ფარგლებში template გვერდებზე."
"THIS_WILL","ეს მოხდება"
"ROUTE","მარშრუტის ოპტიმიზაცია თქვენი ანგარიში"
"INVOICE_FOR_ACCOUNT","app ინვოისი თქვენი ანგარიში"
"ALLOW_TO_CREATE","ნება თქვენი აგენტები შექმნა ამოცანები"
"MASKING_ACCOUNT","ნომერი masking თქვენი ანგარიში"
"VENDOR_FOR_ACCOUNT","გამყიდველი ფორმა თქვენი ანგარიში"
"PARSING_FOR_ACCOUNT","ელ-ფოსტის გაგზავნა Parsing თქვენი ანგარიში."
"CACHING_ACCOUNT","app მხარეს ქეშირების თქვენი ანგარიში."
"EMAIL_TRACKING","""მომხმარებელს ფოსტით თქვენი ანგარიში."
"JD_INTEGRATION","Jugnoo მიწოდების ინტეგრაციის საკითხებში."
"ACTIVATE_RECURRING","გსურთ გააქტიურება განმეორებადი Task დამატება შესახებ?"
"REALLY_DEACTIVATE","ნამდვილად გსურთ გამორთვა თქვენს add on?"
"ACTIVATE_TOOKAN","გსურთ გააქტიურება Tookan ორგანიზაციის დამატება შესახებ?"
"ACTIVATE_TOOKAN_PARTNER","გსურთ გააქტიურება Tookan პარტნიორი დამატება შესახებ?"
"NOTE","შენიშვნა: თქვენ ასევე შეგიძლიათ განაახლოთ ბოლომდე თარიღი განმეორებადი წესი, შერჩევით განავითაროს ვარიანტი. თუ გამორთავთ 2 თარიღების, დასრულების თარიღი ვრცელდება კიდევ 2 შემთხვევები."
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","თქვენ შეგიძლიათ ეფექტურად ოპტიმიზაცია აგენტი მარშრუტების გადარჩენა ორივე დრო და ფული. ეს არის პრემია ფუნქცია ბრალად ცალკე თავზე თქვენს მიმდინარე ანგარიშზე."
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","გაძლიერდეს ხედი მძღოლი გრაფიკის ვარიანტი გააკონტროლოს დაგეგმვა მიხედვით ხელმისაწვდომობა მძღოლები, რითაც მიმავალი აჯობა ეფექტურობა და გაზრდილი პროდუქტიულობა."
"WHITE_LABEL_TEXT1","ამ შეთავაზებას, შევცვალოთ არსებული logo ყველგან და ამით საკუთარი ბიზნესის ლოგო ნაცვლად. უბრალოდ დააჭირეთ დაუკავშირდა ღილაკს და მოდით გავაკეთოთ დანარჩენი."
"MASKING_TEXT1","ნიღაბი პირადი ტელეფონის ნომრები უსაფრთხო ნომრებზე და texting. დაიცვას მომხმარებლის ნომერი, ხოლო საშუალებას seamless კომუნიკაციები."
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","მომხმარებელს შეუძლია უბრალოდ გახსნა მაცნე და ტექსტის მათი, რათა ""თანაშემწე App"". გარდა ამისა, ბიზნესი შეძლებს createTask, განახლება ამოცანა და სამუშაო სტატუსის მომხმარებლები თავად."
"CREATE_TASK_PREFERENCES_TEXT1","ეს ფუნქცია საშუალებას იძლევა აგენტები შექმნათ ამოცანა მათი განაცხადი, რითაც მათთვის თავისუფლება შექმნა ამოცანები სფეროში."
"POS_INTEGRATIONS_TEXT1","ინტეგრირება ჩვენი პლატფორმა თქვენი უკვე არსებული შეკვეთით ან მიწოდების მართვის სისტემები. უბრალოდ დააჭირეთ დაუკავშირდა ღილაკს და მოდით გავაკეთოთ დანარჩენი."
"CUSTOM_CSV_SUPPORT_TEXT1","ჩვენ გთავაზობთ მხარდაჭერით ნებისმიერი საბაჟო CSV ფორმატში, მიღების თქვენი ნაყარი ამოცანა იმპორტის პროცესს seamless."
"APP_INVOICE_TEXT1","ეს ფუნქცია საშუალებას გაძლევთ არიან თქვენი საკუთარი საბაჟო html ინვოისი აგენტი app როდესაც დავალება დასრულებულია მიერ აგენტი."
"VENDOR_FORM_TEXT1","უმასპინძლებს კლიენტების წინაშე ფორმა ფარგლებში რამდენიმე წამში. თქვენი ბიზნესის კონკრეტული დომენი კონფიგურაცია და დაიწყოს მიღების თქვენი ბრძანებებს დაუყოვნებლივ."
"BILLING_PLAN","$ 14.99"
"SMS_ACCOUNT_TEXT1","ჩვენ გაძლევთ საშუალებას ავტომატიზაცია თქვენი შეტყობინებები მომხმარებელს სახით SMS შეტყობინებები. ახლა თქვენ შეგიძლიათ ადვილად დაუკავშირდება საკუთარი SMS მომსახურების მიმწოდებლის ანგარიშზე, როგორც Twilio, Plivo და მრავალი სხვა."
"EMAIL_PARSING_TEXT1","ადვილად დაუკავშირდება თქვენი Grubhub, Eat24, Takeaway, ჭამა არის, მშიერი House, E_Order დაწყება, ჭამე ქუჩის, Delivery.com, Blizzfull, Shin Ramen ჩვენთან და გადარჩენა საათის ხელით სამუშაო შექმნის დროს."
"BILLING_PLAN_EMAIL_PARSING","$ 14"
"MOBILE_APP_OFFLINE_SYNC_TEXT1","მისცეს ძალა თქვენს სფეროში ძალის მუშაობა ნებისმიერ დროს და ნებისმიერ ადგილას, სრულიად unplugged. ეს add-on საშუალებას აგენტი პორტალის app მუშაობა გარეშე ინტერნეტით."
"INTEGRATE_WITH_ZAPIER_TEXT1","ინტეგრაცია Zapier ინტეგრირება Zapier არის ინსტრუმენტი აკავშირებს ვებ apps. მიიღოს მიწვევა ჩვენი app on Zapier დაჭერით ინტეგრირება ღილაკს და სინამდვილის ყველა თქვენი მოთხოვნა გამოყენებით თქვენი API გასაღები."
"BCC_EMAIL_TEXT1","ამ addon, ჩვენ საშუალება თქვენ უხილავი თავს ყველა საბოლოო დამკვეთის ელ მეშვეობით {{is_reseller? COMPANY_NAME: Tookan '}}, ასე რომ თქვენ შეგიძლიათ შენარჩუნება ჩანაწერებს ყველა საკომუნიკაციო თქვენს მომხმარებელს. თქვენ შეგიძლიათ დაამატოთ სხვადასხვა მიმღებები ძალიან."
"BILLING_PLAN_BCC_EMAIL","$ 1.49"
"INTEGRATE_FOOD_TEXT1","ეს არის კომისიის უფასო ონლაინ შეკვეთით პლატფორმა რესტორნები. რესტორნები შეგვიძლია მიწოდება ბრძანებებს განთავსებული ონლაინ რეჟიმში. იმ შემთხვევაში, როდესაც მიზნით იღებს იგი მიიღეს ასევე იღებს მივიღებთ ჩვენს სისტემაში."
"JUGNOO_DELIVERY_TEXT1","ეს add-on, თქვენ შესაძლებლობა გამოიყენოს Jugnoo მიწოდების დიდი ფლოტი თქვენს განკარგულებაში. უბრალოდ შესვლა თქვენი Jugnoo რწმუნებათა სიგელები. ამჟამად ხელმისაწვდომია მხოლოდ ინდოეთში."
"RECURRING_TASKS_TEXT1","ახლა თქვენ შეგიძლიათ შექმნათ განმეორებადი ამოცანების, მსგავსი იმეორებს მოვლენების Google Calendar გამოყენებისას დამატება შესახებ. შეავსეთ შესაბამისი დავალების დეტალები, შეამოწმეთ გაიმეორეთ, დააყენეთ წესი და შექმნას ამოცანა."
"BECOME_PARTNER_TEXT1","ეს add on საშუალებას გაძლევთ მიიღოთ ამოცანები სხვა ანგარიშის მფლობელები და მომსახურების მათ გამოყენებით საკუთარი აგენტი გუნდი realtime."
"CONNECT_PARTNER_TEXT1","ეს დაამატოთ გაძლევთ გაფართოებას თქვენი ფლოტი, შემდგომი გამოყენებით პარტნიორი ანგარიშები, გაზიარება მათი აგენტები თქვენი ამოცანები."
"STUART_DELIVERY_TEXT1","ეს add-on, თქვენ შესაძლებლობა გამოიყენოს Stuart მიწოდების დიდი ფლოტი თქვენს განკარგულებაში. შეგიძლიათ გაააქტიუროთ ამ Add-on, უბრალოდ ხე თქვენი Stuart ანგარიშის რწმუნებათა სიგელები."
"AGENT_SIGNUP","აგენტი რეგისტრაცია"
"AGENT_SIGNUP_TEXT","ეს add-on თქვენი აგენტები შეძლებს ხელი მოაწეროს უშუალოდ მათი მობილური აპლიკაცია. გააქტიურების ამ Add-on თქვენ გაქვთ შესაძლებლობა აირჩიოთ შესვლის ფორმა რომ თქვენი აგენტები წარადგენენ. და თქვენ შეუძლია შეამოწმოს ან უარყოს მათი წარმოდგენის უფლება თქვენი აგენტი სია გვერდზე."
"TOOKAN_NAME","Tookan"
"COMPANY_BEAUTY","სილამაზის"
"COMPANY_BEAUTY_TEXT","სილამაზის მომხმარებელს app უზრუნველყოფს ინტერფეისი, რომელიც შეიძლება იქნას გამოყენებული თქვენი ბოლოს მომხმარებელს, რათა სახლში ან სალონი დანიშვნები. მას გააჩნია ყოვლისმომცველი დაფა მართვა და მონიტორინგი მიერ თქვენი სტილისტები."
"HOME_SERVICES","მთავარი"
"HOME_SERVICES_TEXT","მთავარი არის app თქვენს მომხმარებელს მომსახურებას შეკვეთები. მას გააჩნია მორგება მომსახურება კატალოგი და შეგიძლიათ შეიმუშავებს როგორც პოსტი თქვენი ბიზნესის შეთავაზება. ახლა თქვენ შეგიძლიათ ჩაირთოს თქვენი მომხმარებელს, შეკვეთები და მუშახელის ერთი დაფა."
"CUSTOM_BUSINESS_APPS","საბაჟო ბიზნესის პროგრამები"
"CUSTOM_BUSINESS_APPS_TEXT","აშენების app თქვენი სამიზნე მომხმარებელს საბაჟო კატალოგი მათ შორის სხვადასხვა კატეგორიაში და პროდუქტების. გამოყენება ამ, თქვენ ასევე შეგიძლიათ შეცვალოთ თქვენი კლიენტების წინაშე apps გამოიყურება დაფა თავად. თქვენ ასევე შეგიძლიათ გამართოთ სხვადასხვა app მოდულები როგორიცაა ფასების, საბაჟო თარგები და app თემა."
"FUGU_INTEGRATION_BUSINESS","Fugu ინტეგრაციის ბიზნეს აპლიკაცია"
"FUGU_INTEGRATION_BUSINESS_TEXT","With Fugu, შეგიძლიათ ცოცხალი სტატისტიკა თქვენი პროდუქტი უზრუნველყოს კლიენტების მხარდაჭერა სადმე და ნებისმიერ დროს. იგი ეხმარება თქვენი მომსახურების გუნდი უპასუხოს დამკვეთის queries, მოაგვაროს საკითხები და კლიენტების დახმარების go ვებ აგრეთვე მობილური მოწყობილობების."
"FUGU_INTEGRATION_AGENT","Fugu ინტეგრაციის Agent App"
"FUGU_INTEGRATION_AGENT_TEXT","With Fugu, შეგიძლიათ ცოცხალი სტატისტიკა თქვენი პროდუქტი, რათა უზრუნველყოს მხარდაჭერა ყველგან და ნებისმიერ დროს. იგი ეხმარება თქვენი მომსახურების გუნდი პასუხის გაცემა აგენტი ეჭვი, გადაწყვეტის საკითხები და დახმარების წლის წინ ვებ აგრეთვე მობილური მოწყობილობების."
"INTEGRATE_BUMBL","ინტეგრაცია Bumbl"
"INTEGRATE_BUMBL_TEXT","Easy ავტომატიზაციის დაკავებული ადამიანები. Bumbl მოძრაობს ინფორმაცია შორის თქვენი ვებ apps ავტომატურად, ასე რომ თქვენ შეგიძლიათ ფოკუსირება თქვენი ყველაზე მნიშვნელოვანი სამუშაო. ასე რომ, დაკავშირება ახლა."
"CAR_WASH","მანქანის რეცხვა"
"CAR_WASH_TEXT","Car Wash app ეხმარება მომხმარებელს წიგნის თქვენი მომსახურების მყისიერად. მას გააჩნია ყოვლისმომცველი დაფა მართვა სამუშაო ადგილები და მონიტორინგი მიერ თქვენს თანამშრომლებს."
"ACTIVATE_EARNING_AND_PRICING","გააქტიურება რამაც და ფასდადების თქვენი ანგარიში"
"DEACTIVATE_EARNING_AND_PRICING","დეაქტივაცია რამაც და ფასდადების თქვენი ანგარიში"
"FUGU_CHAT_AGENT","Fugu სტატისტიკა თქვენი აგენტი app."
"FUGU_INTEGRATION_BUSINESS_YOUR","Fugu ინტეგრაციის თქვენი ბიზნესის app."
"GET_IN_TOUCH_DEACTIVATE","გთხოვთ დაუკავშირდა us გამორთვა ეს add-on."
"BECOME_A","გახდი"
"RECURRING_TASKS_CREATE_TEXT","აირჩიეთ იმ დროს, როდესაც განმეორებადი ამოცანა უნდა შეიქმნას ყოველდღიური"
"CUSTOM_BUSINESS_SETUP","საბაჟო ბიზნესის App Setup"
"APP_NAME","app სახელი"
"SENDER","Sender"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 ფაქტორი"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","Smart SMS"
"TASK_EARNING_HEADING","ამოცანა რამაც და ფასები"
"TASK_EARNING_DESC_1","ეს add-on საშუალებას აგენტი რამაც და სამომხმარებლო ფასების უნდა განისაზღვროს ყველა ამოცანა გამოყენებით template. ახალი მენიუ გამოჩნდება თარგები სექცია საშუალებას გაძლევთ კონფიგურირება პარამეტრები. მხარდაჭერილი"
"TASK_EARNING_DESC_2","app ვერსია 3.0.7 და ზემოთ."
"LAUNDRY","სამრეცხაო"
"LAUNDRY_DESC_1","სამრეცხაო არის app თქვენს კლიენტებს მოითხოვოს სამრეცხაო მომსახურება. თქვენი ძალის შეიძლება ადვილად ინტეგრირებული"
"LAUNDRY_DESC_2","მიიღოს და სრული სამრეცხაო პიკაპის და მიწოდების ამოცანები .. არ განვითარება აუცილებელია."
"RATING_HEADING","შეფასება თქვენი კლიენტები"
"RATING_DESC_1","App წარმატებით დასრულების ამოცანა. რეიტინგი მიერ მოცემული აგენტი შეიძლება ჩაითვალოს დაფა დამკვეთის მონაკვეთზე."
"MULTIPLE_ID","მრავალჯერადი ელ პირადობის მოწმობა მისცა, მძიმით"
"ENTER_DISPLAY_NAME","შეიყვანეთ ფორუმული სახელის"
"ENTER_DESC","შეიყვანეთ აღწერა"
"ENTER_EMAIL","შეიყვანეთ Email"
"ENTER_PARTNER_TOKEN","შეიყვანეთ პარტნიორი Token"
"ENTER_USER_ID","შეიყვანეთ მომხმარებლის ID"
"ENTER_PASSWORD","შეიყვანეთ პაროლი"
"ENTER_EMAIL_ID","შეიყვანეთ ნიღაბი ID (სურვილისამებრ)"
"SEARCH_TASKS","ძებნა ამოცანები"
"INTEGRATE_FUGU_WITH","ინტეგრირება Fugu ერთად"
"route_opt","ეფექტურად optimizes აგენტი მარშრუტების გადარჩენა ორივე დრო და ფული."
"fugu_agent","ჩართვა in-app ჩეთები შორის აგენტები, მენეჯერები და მომხმარებელთა ჩაირთოს."
"control_agent","შექმნა და მართვა აგენტები მიერ შესაბამისად აგენტები ხელმისაწვდომობა."
"branded_agent_app","გე ჩვენი პლატფორმა თქვენი ბიზნესის ბრენდინგის და გამოიყენოს იგი როგორც საკუთარი."
"work_time","სამუშაო დრო"
"kato","მიიღეთ წვდომა ძლიერი ანალიტიკა და ტენდენციები გამომდინარეობს ბიზნეს insights."
"number_masking","დაცული \ 's პირადობის masking ტელეფონის ნომრები უსაფრთხო ნომრებზე / texting."
"zapier","ინტეგრაცია Zapier და დააკავშირებს Tookan ათასობით apps."
"fb_messenger","მომხმარებელს შეუძლია ტექსტის ამოცანა Facebook Messenger და მენეჯერები მიიღოს სტატუსის განახლება."
"create_task_from_app","შექმენით ამოცანა ფორმით App"
"pos_integration","ინტეგრირება ჩვენი პლატფორმა თქვენი არსებული შეკვეთით ან მიწოდების მართვის სისტემები."
"custom_csv","გაახარეთ თქვენი ნაყარი ამოცანა იმპორტის პროცესს seamless გამოყენებით ნებისმიერი საბაჟო CSV ფორმატში."
"app_invoice","ჩვენების საბაჟო HTML ინვოისი აგენტი app on ამოცანის დასრულების აგენტის მიერ"
"vendor_form","Setup მომხმარებელს დაჯავშნა ფორმა თქვენი სასურველი დომენი."
"sms","Connect შენი SMS ანგარიში"
"email_parsing","ადვილად დაუკავშირდება თქვენი GrubHub, Eat24, Takeaway, ჭამა არის, მშიერი House, E_Order დაწყება, ჭამე ქუჩის, Delivery.com, Blizzfull, Shin Ramen ჩვენთან და გადარჩენა საათის სახელმძღვანელო ამოცანა შექმნის დროს."
"gloria_food","ინტეგრირება თქვენი GloriaFood ანგარიშის ჩაირთოს და მართვა ბრძანებებს ეს add-on."
"jugnoo_delivery","გამოიყენოს Jugnoo მიწოდების \ 's დიდი აგენტი გამოყენებით თქვენი Jugnoo მიდგომებით (for ინდოეთში)."
"recurring_task","შექმნა განმეორებადი ამოცანა სხვადასხვა წესები, მსგავსი google კალენდარი."
"become_partner","პარტნიორი სხვა ანგარიშის მფლობელებს და მათ გამოყენებით მომსახურების თქვენი აგენტი."
"connect_partner","Expand თქვენი აგენტი გამოყენებით აგენტები პარტნიორი ანგარიშები თქვენი ამოცანა."
"stuart_delivery","გამოიყენოს Stuart მიწოდების \ 's დიდი აგენტი გამოყენებით თქვენი Stuart ანგარიშის რწმუნებათა სიგელები."
"agent_signup","Admin შეგიძლიათ შეარჩიოთ საბაჟო თარგი, რომელიც ნაჩვენები იქნება აგენტები დროს რეგისტრაცია."
"customer_signup","Admin შეგიძლიათ აირჩიოთ შაბლონი, რომელიც ნაჩვენები იქნება კლიენტებს დროს რეგისტრაცია."
"beauty","საშუალებას მისცემს მომხმარებელს მიიღოს სახლში ან სალონი დანიშვნები გამოყენებით სილამაზის მომსახურება."
"taxi","टैक्सी"
"agent_earning","აკონტროლოთ თქვენი აგენტი მოგება და სამომხმარებლო ფასების configurable წესი პარამეტრები."
"laundry","სრული სამრეცხაო პიკაპის და მიწოდების ამოცანა ინტეგრირება სამრეცხაო მომსახურება."
"home_service","მთავარი არის app თქვენს მომხმარებელს მომსახურებას შეკვეთები."
"car_wash","Car Wash app ეხმარება მომხმარებელს წიგნის თქვენი მომსახურების მყისიერად."
"customer_app","ავაშენოთ თქვენი საკუთარი კლიენტების წინაშე app და კონფიგურაცია ფასების, თემები და კატალოგი."
"agent_rating","აგენტები შეფასება მომხმარებელს დასრულების შემდეგ ამოცანა, ფაქტიური მენეჯერები."
"barcode","აგენტები შეიძლება შტრიხკოდების სკანირება და მასთან დაკავშირებული ამოცანა გვაკისრია ავტომატურად."
"bumble","Bumbl მოძრაობს ინფორმაცია შორის თქვენი ვებ apps ავტომატურად, ავტომატიზირების თქვენი პროცესები."
"workforce","ეს აპლიკაცია საშუალებას გაძლევთ, რათა გამოყენების მაღალი ბოლოს სახე გამოვლენის და აღიარება ტექნოლოგია აგენტი მობილური app დავადასტურო, პირადობის თქვენი ძალის. ყოველ დროს, აგენტი ნიშანი შევიდა მოვალეობა, მაშინ app შეიძლება გამოიწვიოს კამერა რეალურ დროში იდენტიფიკაციის აგენტი"
"sub_desc","პროგრამები გადაჭრით ბიზნესის მოთხოვნებს."
"Utility","კომუნალური"
"Integration","ინტეგრაციის"
"Categories","კატეგორიები"
"chat","სასაუბრო"
"branded_app","ბრენდირებული Agent პროგრამები"
"kato_powered_by","პროგრამირება"
"gloria","ინტეგრაცია Gloria Food"
"Beauty_Services","სილამაზის მომსახურება"
"Taxi_Services","ტაქსის მომსახურება"
"Laundry_Services","სამრეცხაო მომსახურება"
"Home_Services","მთავარი"
"Car_Wash_Services","Car Wash მომსახურება"
"Customer_Business_Apps","მომხმარებელთა ბიზნესის პროგრამები"
"Scan_to_Assign","სკანირების მიანიჭეთ"
"Workforce_Identity_Management","ძალის პირადობის მართვის"
"fugu_chat_integration","Fugu ჩატი ინტეგრაციის"
"ADVANCED_ANALYTICS","Advanced ანალიტიკა"
"Customer_Signup","მომხმარებელთა რეგისტრაცია"
"interested","მე ვარ დაინტერესებული!"
"please_confirm","გთხოვთ დაადასტუროთ"
"this_will","ეს მოხდება"
"ro_for_acc","მარშრუტის ოპტიმიზაცია თქვენი ანგარიში"
"app_invoice_for_acc","App Invoiceing მოდული თქვენი ანგარიში"
"not","არა"
"allow_your_agent_create_task","შექმნა ამოცანა აგენტი app"
"number_masking_for_account","ნომერი masking თქვენი ანგარიში"
"ro_activate","ეს ააქტივებს მარშრუტი ოპტიმიზაცია თქვენს ანგარიშზე."
"ro_deactivate","ეს იქნება გამორთოთ მარშრუტი ოპტიმიზაცია თქვენს ანგარიშზე."
"app_invoice_activate","ეს იქნება გამორთოთ App შედგენა მოდული თქვენი ანგარიში."
"app_invoice_deactivate","ეს იქნება გამორთოთ App შედგენა მოდული თქვენი ანგარიში."
"create_task_from_driver_activate","ეს ააქტივებს შექმნა სამუშაო აგენტი App."
"create_task_from_driver_deactivate","ეს იქნება გამორთოთ შექმნა სამუშაო აგენტი App."
"number_masking_for_account_activate","ეს ააქტივებს პუნქტების Masking თქვენი ანგარიში."
"number_masking_for_account_deactivate","ეს იქნება გამორთოთ პუნქტების Masking თქვენი ანგარიში."
"vendor_form_for_your_account_activate","ეს ააქტივებს დაჯავშნა ფორმა თქვენი ანგარიში."
"vendor_form_for_your_account_deactivate","ეს იქნება გამორთოთ დაჯავშნა ფორმა თქვენი ანგარიში."
"PARSING_FOR_ACCOUNT_activate","ეს ააქტივებს Email დამუშავების თქვენი ანგარიში"
"PARSING_FOR_ACCOUNT_deactivate","ეს იქნება გამორთოთ Email დამუშავების თქვენი ანგარიში"
"app_side_caching_for_your_account_activate","ეს ააქტივებს App Offline სინქრონიზაცია თქვენი ანგარიში."
"app_side_caching_for_your_account_deactivate","ეს იქნება გამორთოთ App Offline სინქრონიზაცია თქვენი ანგარიში."
"customer_email_tracking_for_your_account_activate","ეს ააქტივებს მომხმარებელთა ელ Tracking თქვენი ანგარიში"
"customer_email_tracking_for_your_account_deactivate","ეს იქნება გამორთოთ მომხმარებელთა ელ Tracking თქვენი ანგარიში."
"driver_schedule_activate","ეს ააქტივებს Agent განრიგი თქვენი ანგარიში."
"driver_schedule_deactivate","ეს იქნება გამორთოთ Agent განრიგი თქვენი ანგარიში."
